speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed
2.9,1,4.8,408,305,0.75,16,655,10.8,103,33,93.4,1.9333333333333331,0.7833333333333333,1,3,1,-14.283333333333333,-3.1918749999999996
3,1,14.3,1209,815,0.67,22,1065,23.4,89,39,85.6,1.9666666666666668,0.8166666666666667,1,3,1,-14.25,-3.1781249999999996
3,1,8,671,398,0.59,18,591,10.8,86,39,93.3,2.033333333333333,0.8833333333333333,1,3,1,-14.183333333333334,-3.150625
3,1,17.8,1502,958,0.64,26,1132,29.2,92,36,82.1,2.066666666666667,0.9166666666666666,1,3,1,-14.15,-3.136875
2.9,1,16.6,1402,941,0.67,27,1134,30.5,98,34,81.2,2.1,0.95,1,3,1,-14.116666666666667,-3.123125
4.2,1,14,1178,851,0.72,28,1080,30.2,104,32,81.5,2.1333333333333333,0.9833333333333332,1,3,1,-14.083333333333334,-3.109375
4.3,1,18.3,1542,1193,0.77,32,1273,40.9,105,32,74.9,2.1666666666666665,1.0166666666666666,2,4.5,1,-14.05,-3.095625
4.3,1,16.4,1381,1104,0.8,32,1242,39.6,109,31,75.6,2.2,1.05,2,4.5,1,-14.016666666666666,-3.0818749999999993
4.5,1,9.2,777,556,0.72,14,1217,17.1,92,39,89.5,2.2666666666666666,1.1166666666666667,2,4.5,1,-13.95,-3.0543749999999994
4.6,1,14.7,1236,843,0.68,28,969,27,95,36,83.4,2.3166666666666664,1.1666666666666667,2,4.5,1,-13.9,-3.0337499999999995
4.5,1,12,1015,709,0.7,20,1227,24.1,101,33,85.2,2.3666666666666667,1.2166666666666668,2,4.5,1,-13.85,-3.0131249999999996
4.6,1,16.5,1393,960,0.69,12,2386,28.8,93,37,82.3,2.45,1.3,2,4.5,1,-13.766666666666666,-2.978749999999999
4.6,1,18,1520,997,0.66,29,1096,31.5,97,34,80.7,2.4833333333333334,1.3333333333333333,2,4.5,1,-13.733333333333333,-2.964999999999999
4.5,1,14.8,1246,837,0.67,24,1013,24.5,95,35,84.9,2.5166666666666666,1.3666666666666667,2,4.5,1,-13.7,-2.951249999999999
4.3,1,17.6,1487,1113,0.75,10,3531,35.9,88,39,77.9,2.6166666666666667,1.4666666666666668,2,4.5,1,-13.6,-2.9099999999999993
4.5,1,19.1,1607,998,0.62,29,1025,29.4,89,37,81.9,2.65,1.5,2,4.5,1,-13.566666666666666,-2.8962499999999993
4.5,1,25.6,2159,1346,0.62,30,1336,39.7,92,36,75.6,2.6833333333333336,1.5333333333333332,2,4.5,1,-13.533333333333333,-2.8824999999999994
4.6,1,24.9,2095,1307,0.62,27,1550,41.3,94,35,74.6,2.716666666666667,1.5666666666666669,2,4.5,1,-13.5,-2.8687499999999995
4.5,1,27.6,2323,1507,0.65,32,1488,47.5,96,34,70.8,2.75,1.6,2,4.5,1,-13.466666666666667,-2.8549999999999995
4.5,1,23,1934,1305,0.67,31,1392,42.8,100,33,73.7,2.783333333333333,1.6333333333333333,2,4.5,1,-13.433333333333334,-2.8412499999999996
4.3,1,8.3,699,503,0.72,19,891,17.4,104,31,89.3,2.8333333333333335,1.6833333333333331,2,4.5,1,-13.383333333333333,-2.8206249999999997
4.6,1,30,2530,1518,0.6,29,1427,41.8,84,39,74.3,2.8666666666666667,1.7166666666666668,2,4.5,1,-13.35,-2.806875
4.6,1,29.4,2478,1554,0.63,30,1584,46.8,92,35,71.2,2.9,1.75,2,4.5,1,-13.316666666666666,-2.793125
4.3,1,27.3,2298,1560,0.68,30,1695,51.1,101,32,68.6,2.9333333333333336,1.7833333333333332,2,4.5,1,-13.283333333333333,-2.779374999999999
4.3,1,28.9,2438,1688,0.69,33,1686,56.2,101,33,65.5,2.966666666666667,1.8166666666666669,2,4.5,1,-13.25,-2.765624999999999
4.3,1,24.4,2058,1532,0.74,35,1526,53.9,105,31,66.9,3,1.85,2,4.5,1,-13.216666666666667,-2.751874999999999
4.5,1,24,2023,1536,0.76,33,1490,49.1,102,34,69.8,3.033333333333333,1.8833333333333333,2,4.5,1,-13.183333333333334,-2.7381249999999993
4.3,1,8.4,710,547,0.77,21,917,19,103,33,88.3,3.0833333333333335,1.9333333333333331,2,4.5,1,-13.133333333333333,-2.7174999999999994
4.3,1,25.8,2176,1409,0.65,23,1696,39,88,39,76,3.1166666666666667,1.9666666666666668,2,4.5,1,-13.1,-2.7037499999999994
4.3,1,29,2446,1597,0.65,29,1695,49.4,95,35,69.7,3.15,2,2,4.5,1,-13.066666666666666,-2.6899999999999995
4.5,1,25.2,2125,1431,0.67,28,1586,44.7,96,36,72.6,3.183333333333333,2.033333333333333,2,4.5,1,-13.033333333333333,-2.6762499999999996
4.5,1,22.6,1904,1352,0.71,29,1522,44.1,100,34,72.9,3.2333333333333334,2.0833333333333335,2,4.5,1,-12.983333333333333,-2.655624999999999
4.3,1,17.9,1505,1028,0.68,16,1656,27.3,89,40,83.2,3.283333333333333,2.1333333333333333,2,4.5,1,-12.933333333333334,-2.635
4.3,1,25.1,2114,1359,0.64,29,1339,39,88,39,76,3.3166666666666664,2.1666666666666665,2,4.5,1,-12.9,-2.62125
4.6,1,20.7,1747,1139,0.65,21,1492,31.4,88,39,80.7,3.3666666666666667,2.216666666666667,2,4.5,1,-12.85,-2.600624999999999
4.6,1,32.4,2734,1815,0.66,25,2182,54.6,96,35,66.5,3.4166666666666665,2.2666666666666666,2,4.5,1,-12.8,-2.58
4.3,1,21.5,1811,1244,0.69,21,1775,37.2,96,36,77.1,3.45,2.3,2,4.5,1,-12.766666666666666,-2.5662499999999993
4.5,1,13.2,1116,784,0.7,12,1847,23.1,95,37,85.8,3.533333333333333,2.3833333333333333,2,4.5,1,-12.683333333333334,-2.5318749999999994
4.5,1,38.4,3238,2093,0.65,20,2993,58.7,91,37,63.9,3.5833333333333335,2.4333333333333336,2,4.5,1,-12.633333333333333,-2.5112499999999995
4.3,1,30.3,2557,1752,0.69,27,2001,53.8,96,36,66.9,3.6166666666666663,2.466666666666667,2,4.5,1,-12.6,-2.4974999999999996
4.5,1,19.8,1671,1229,0.74,24,1550,37.8,99,35,76.8,3.6666666666666665,2.5166666666666666,2,4.5,1,-12.55,-2.4768749999999997
4.6,1,28,2358,1664,0.71,26,1866,48.9,96,36,70,3.7,2.55,2,4.5,1,-12.516666666666666,-2.463124999999999
4.5,1,26.3,2218,1603,0.72,31,1602,50.1,99,35,69.2,3.7333333333333334,2.5833333333333335,2,4.5,1,-12.483333333333333,-2.449374999999999
4.5,1,27,2272,1658,0.73,30,1708,51,98,36,68.7,3.7666666666666666,2.6166666666666667,2,4.5,1,-12.45,-2.435624999999999
4.5,1,24,2026,1463,0.72,30,1509,45.5,98,36,72,3.8,2.65,2,4.5,1,-12.416666666666666,-2.421874999999999
4.3,1,25.4,2141,1628,0.76,31,1592,49.5,99,35,69.6,3.8333333333333335,2.6833333333333336,2,4.5,1,-12.383333333333333,-2.408124999999999
4.5,1,18.4,1552,1015,0.65,17,1480,25.2,87,41,84.5,3.9,2.75,2,4.5,1,-12.316666666666666,-2.3806249999999993
4.5,1,35.5,2993,2128,0.71,35,1746,61.6,96,37,62.1,3.9166666666666665,2.7666666666666666,2,4.5,1,-12.3,-2.3737500000000002
4.5,1,31.5,2658,2004,0.75,41,1617,66.9,103,33,58.9,3.95,2.8,2,4.5,1,-12.266666666666666,-2.3599999999999994
4.5,1,32.1,2707,2195,0.81,38,1898,72.5,105,33,55.4,3.966666666666667,2.8166666666666664,2,4.5,1,-12.25,-2.3531249999999995
4.5,1,26.8,2255,1943,0.86,37,1812,66.3,108,32,59.3,4,2.85,2,4.5,1,-12.216666666666667,-2.3393749999999995
4.6,1,22.9,1933,1671,0.86,34,1662,56.3,108,33,65.4,4.033333333333333,2.8833333333333333,2,4.5,1,-12.183333333333334,-2.3256249999999996
4.3,1,14.9,1259,963,0.77,22,1167,25.8,96,39,84.1,4.066666666666666,2.9166666666666665,2,4.5,1,-12.15,-2.3118749999999997
4.3,1,23.9,2013,1570,0.78,29,1568,46.1,98,38,71.7,4.1,2.95,2,4.5,1,-12.116666666666667,-2.2981249999999998
4.3,1,29.6,2492,1989,0.8,35,1812,63.9,104,34,60.7,4.133333333333334,2.9833333333333334,2,4.5,1,-12.083333333333332,-2.284374999999999
4.5,1,21.7,1830,1676,0.92,16,3539,56.5,107,34,65.3,4.2,3.05,2,4.5,1,-12.016666666666666,-2.256874999999999
4.6,1,13.1,1106,744,0.67,17,1075,18.1,86,43,88.9,4.25,3.1,2,4.5,1,-11.966666666666667,-2.236249999999999
4.5,1,30.4,2561,1694,0.66,28,1664,46.2,92,39,71.6,4.3,3.15,2,4.5,1,-11.916666666666666,-2.2156249999999993
4.6,1,34.2,2880,2133,0.74,29,2225,64.8,101,35,60.2,4.333333333333333,3.183333333333333,2,4.5,1,-11.883333333333333,-2.2018749999999994
4.5,1,29.5,2482,1899,0.77,33,1885,61.5,103,34,62.2,4.366666666666666,3.216666666666667,2,4.5,1,-11.85,-2.1881249999999994
4.3,1,20.7,1748,1389,0.79,27,1635,44.4,103,35,72.7,4.4,3.25,2,4.5,1,-11.816666666666666,-2.1743749999999995
4.3,1,25.5,2152,1657,0.77,32,1583,50.8,100,36,68.8,4.433333333333334,3.283333333333333,2,4.5,1,-11.783333333333333,-2.1606249999999996
4.3,1,20.5,1731,1359,0.79,31,1334,41.3,99,37,74.6,4.466666666666667,3.3166666666666664,2,4.5,1,-11.75,-2.1468749999999996
4.3,1,24.8,2090,1601,0.77,33,1469,48.1,99,36,70.4,4.483333333333333,3.3333333333333335,2,4.5,1,-11.733333333333333,-2.139999999999999
4.3,1,27.3,2304,1755,0.76,33,1596,52.6,99,37,67.7,4.516666666666667,3.3666666666666667,2,4.5,1,-11.7,-2.126249999999999
4.6,1,24.5,2062,1609,0.78,28,1698,48.1,101,36,70.5,4.55,3.4,2,4.5,1,-11.666666666666666,-2.112499999999999
4.6,1,23.6,1992,1581,0.79,33,1486,49.5,103,35,69.6,4.583333333333333,3.4333333333333336,2,4.5,1,-11.633333333333333,-2.098749999999999
4.5,1,25.5,2151,1718,0.8,33,1589,52.1,100,36,68,4.616666666666667,3.466666666666667,2,4.5,1,-11.6,-2.084999999999999
4.5,1,19,1605,1260,0.79,33,1181,39.2,101,36,75.9,4.65,3.5,2,4.5,1,-11.566666666666666,-2.071249999999999
4.3,1,28.1,2369,1820,0.77,32,1657,52.9,98,37,67.5,4.683333333333334,3.533333333333333,2,4.5,1,-11.533333333333333,-2.057499999999999
4.3,1,27.9,2347,1866,0.8,36,1597,58.1,102,35,64.3,4.7,3.55,2,4.5,1,-11.516666666666666,-2.0506249999999993
4.5,1,19.4,1631,1334,0.82,32,1312,42.5,104,34,73.9,4.733333333333333,3.5833333333333335,2,4.5,1,-11.483333333333333,-2.0368749999999993
4.5,1,20.5,1729,1414,0.82,26,1682,43.5,103,36,73.3,4.766666666666667,3.6166666666666663,2,4.5,1,-11.45,-2.0231249999999994
4.6,1,11.6,980,822,0.84,25,1030,25.5,104,35,84.3,4.816666666666666,3.6666666666666665,2,4.5,1,-11.4,-2.0024999999999995
4.5,1,24,2026,1412,0.7,21,1593,33.9,89,41,79.2,4.866666666666667,3.716666666666667,2,4.5,1,-11.35,-1.9818749999999996
4.3,1,27.1,2286,1702,0.74,31,1550,48.2,96,38,70.4,4.9,3.75,2,4.5,1,-11.316666666666666,-1.9681249999999997
4.6,1,29.5,2490,1894,0.76,34,1697,57.5,99,36,64.7,4.916666666666667,3.7666666666666666,2,4.5,1,-11.3,-1.9612499999999997
4.3,1,21.1,1782,1443,0.81,31,1477,45.4,103,35,72.1,4.95,3.8,2,4.5,1,-11.266666666666666,-1.947499999999999
4.3,1,25.8,2173,1727,0.79,35,1559,54.7,103,35,66.4,4.983333333333333,3.8333333333333335,2,4.5,1,-11.233333333333333,-1.933749999999999
4.3,1,28.9,2432,1989,0.82,38,1639,62.2,104,35,61.8,5.016666666666667,3.8666666666666663,2,4.5,1,-11.2,-1.919999999999999
4.5,1,21.3,1798,1499,0.83,35,1367,47.7,106,34,70.7,5.033333333333333,3.8833333333333337,2,4.5,1,-11.183333333333334,-1.913125
4.3,1,21.9,1844,1566,0.85,34,1535,51.4,107,34,68.4,5.066666666666666,3.9166666666666665,2,4.5,1,-11.15,-1.899375
4.6,1,27.6,2323,1951,0.84,32,1910,60.6,104,35,62.7,5.1,3.95,2,4.5,1,-11.116666666666667,-1.885625
4.6,1,22.6,1904,1608,0.84,36,1404,51,104,35,68.6,5.133333333333334,3.9833333333333334,2,4.5,1,-11.083333333333332,-1.8718749999999993
4.6,1,6.4,539,499,0.93,20,912,18.2,110,32,88.8,5.183333333333334,4.033333333333333,2,4.5,1,-11.033333333333333,-1.8512499999999994
4.5,1,36.7,3091,2265,0.73,34,1774,59.4,91,41,63.5,5.216666666666667,4.066666666666666,2,4.5,1,-11,-1.8374999999999995
4.3,1,34.1,2875,2296,0.8,24,2861,70.1,102,36,56.9,5.25,4.1,2,4.5,1,-10.966666666666667,-1.8237499999999995
4.3,1,21.2,1790,1486,0.83,29,1596,46.7,102,36,71.3,5.283333333333333,4.133333333333334,2,4.5,1,-10.933333333333334,-1.8099999999999996
4.3,1,18.6,1564,1301,0.83,31,1283,39.7,104,35,75.6,5.316666666666666,4.166666666666667,2,4.5,1,-10.899999999999999,-1.7962499999999988
4.3,1,22.2,1875,1500,0.8,30,1448,44.1,101,37,72.9,5.35,4.2,2,4.5,1,-10.866666666666667,-1.7824999999999998
4.3,1,26.6,2239,1640,0.73,27,1628,44,95,39,73,5.383333333333334,4.233333333333333,2,4.5,1,-10.833333333333332,-1.768749999999999
4.6,1,29.3,2469,1988,0.81,26,2273,59,101,36,63.7,5.416666666666667,4.266666666666667,2,4.5,1,-10.8,-1.755
4.5,1,21.5,1816,1545,0.85,30,1572,47.4,103,35,70.9,5.45,4.3,2,4.5,1,-10.766666666666666,-1.741249999999999
4.3,1,20.6,1734,1428,0.82,31,1437,44.7,104,35,72.5,5.483333333333333,4.333333333333333,2,4.5,1,-10.733333333333334,-1.7275
4.3,1,15.5,1306,889,0.68,17,1264,21.7,86,44,86.7,5.55,4.4,2,4.5,1,-10.666666666666666,-1.6999999999999993
4.3,1,33.2,2797,2096,0.75,30,2023,61,98,37,62.5,5.583333333333333,4.433333333333334,2,4.5,1,-10.633333333333333,-1.6862499999999994
4.5,1,27.9,2354,1942,0.83,30,1981,60.3,105,34,62.9,5.616666666666667,4.466666666666667,2,4.5,1,-10.6,-1.6724999999999994
4.6,1,26.4,2224,1864,0.84,35,1656,57.4,104,35,64.7,5.65,4.5,2,4.5,1,-10.566666666666666,-1.6587499999999995
4.6,1,23,1941,1674,0.86,32,1594,50.6,104,35,68.9,5.666666666666667,4.516666666666667,2,4.5,1,-10.55,-1.6518749999999995
4.6,1,25.9,2185,1809,0.83,33,1635,54.5,103,36,66.5,5.7,4.55,2,4.5,1,-10.516666666666666,-1.6381249999999996
4.3,1,22,1853,1553,0.84,31,1542,47.2,101,37,71,5.733333333333333,4.583333333333333,2,4.5,1,-10.483333333333334,-1.6243749999999997
4.3,1,25,2103,1735,0.82,35,1573,54.6,104,36,66.5,5.766666666666667,4.616666666666667,2,4.5,1,-10.45,-1.6106249999999989
4.5,1,19.7,1656,1554,0.94,18,2814,50.7,110,33,68.8,5.816666666666666,4.666666666666667,2,4.5,1,-10.399999999999999,-1.589999999999999
4.6,1,19.4,1631,1322,0.81,23,1601,36.8,98,39,77.4,5.866666666666667,4.716666666666667,2,4.5,1,-10.35,-1.569374999999999
4.5,1,27.7,2333,1826,0.78,31,1628,50.3,97,39,69.1,5.9,4.75,2,4.5,1,-10.316666666666666,-1.5556249999999991
4.5,1,24.3,2049,1670,0.81,34,1449,48.6,100,37,70.1,5.933333333333334,4.783333333333333,2,4.5,1,-10.283333333333333,-1.5418749999999992
4.3,1,17.4,1466,1167,0.8,29,1241,35.8,99,38,78,5.966666666666667,4.816666666666666,2,4.5,1,-10.25,-1.5281249999999993
4.3,1,28,2356,1860,0.79,36,1551,56,102,36,65.6,5.983333333333333,4.833333333333333,2,4.5,1,-10.233333333333334,-1.5212500000000002
4.3,1,31.4,2643,2204,0.83,39,1764,69.2,104,35,57.5,6.016666666666667,4.866666666666667,2,4.5,1,-10.2,-1.5074999999999994
4.3,1,27.6,2326,2046,0.88,38,1722,65.4,106,34,59.8,6.05,4.9,2,4.5,1,-10.166666666666666,-1.4937499999999995
4.5,1,24.4,2060,1813,0.88,38,1552,58.2,107,34,64.2,6.066666666666666,4.916666666666667,2,4.5,1,-10.149999999999999,-1.4868749999999986
4.3,1,22.9,1932,1735,0.9,40,1335,53.8,105,35,67,6.1,4.95,2,4.5,1,-10.116666666666667,-1.4731249999999996
4.3,1,21.3,1791,1573,0.88,38,1283,48.7,104,35,70.1,6.116666666666666,4.966666666666667,2,4.5,1,-10.1,-1.4662499999999996
4.3,1,15.9,1341,1113,0.83,34,1025,35.2,100,37,78.4,6.15,5,2,4.5,1,-10.066666666666666,-1.4524999999999997
4.5,1,4.5,377,349,0.93,27,538,14.4,113,30,91.1,6.183333333333334,5.033333333333333,2,4.5,1,-10.033333333333333,-1.4387499999999998
4.5,1,26.5,2233,1899,0.85,20,2883,56.7,104,34,65.2,6.233333333333333,5.083333333333333,2,4.5,1,-9.983333333333334,-1.4181249999999999
4.5,1,20.3,1708,1225,0.72,30,1147,34.6,91,41,78.8,6.266666666666667,5.116666666666666,2,4.5,1,-9.95,-1.404374999999999
4.5,1,26.4,2228,1681,0.75,31,1567,49.2,97,38,69.8,6.3,5.15,2,4.5,1,-9.916666666666666,-1.3906249999999991
4.5,1,30.7,2585,1995,0.77,35,1712,60.4,101,36,62.9,6.333333333333333,5.183333333333334,2,4.5,1,-9.883333333333333,-1.3768749999999992
4.5,1,23.2,1954,1627,0.83,33,1562,52.1,105,34,68,6.366666666666666,5.216666666666667,2,4.5,1,-9.85,-1.3631249999999993
4.6,1,28.9,2434,2145,0.88,25,2703,67.9,106,34,58.3,6.4,5.25,2,4.5,1,-9.816666666666666,-1.3493749999999993
4.5,1,22.7,1913,1705,0.89,34,1546,52.1,105,35,68,6.433333333333334,5.283333333333333,2,4.5,1,-9.783333333333333,-1.3356249999999994
4.6,1,19.7,1663,1454,0.87,36,1214,43.9,103,36,73,6.45,5.3,2,4.5,1,-9.766666666666666,-1.3287499999999994
4.3,1,21.3,1792,1398,0.78,15,2558,37.2,92,41,77.2,6.533333333333333,5.383333333333334,2,4.5,1,-9.683333333333334,-1.2943749999999996
4.3,1,30.1,2533,1938,0.76,36,1610,57.1,99,37,64.9,6.55,5.4,2,4.5,1,-9.666666666666666,-1.2874999999999992
4.3,1,24.6,2074,1710,0.82,33,1619,52.8,104,35,67.6,6.583333333333333,5.433333333333334,2,4.5,1,-9.633333333333333,-1.2737499999999993
4.5,1,32.6,2748,2262,0.82,33,2094,69.4,104,35,57.3,6.616666666666667,5.466666666666667,2,4.5,1,-9.6,-1.2599999999999993
4.5,1,20.9,1760,1562,0.89,33,1527,49.8,107,34,69.4,6.65,5.5,2,4.5,1,-9.566666666666666,-1.2462499999999994
4.5,1,23.9,2013,1738,0.86,32,1718,54.2,104,36,66.7,6.683333333333334,5.533333333333333,2,4.5,1,-9.533333333333333,-1.2324999999999995
4.6,1,16,1351,1208,0.89,41,988,40.6,107,34,75.1,6.7,5.55,2,4.5,1,-9.516666666666666,-1.225624999999999
4.6,1,25,2108,1738,0.82,28,1707,48.5,99,39,70.2,6.733333333333333,5.583333333333333,2,4.5,1,-9.483333333333334,-1.211875
4.5,1,13,1094,906,0.83,20,1314,26.6,101,37,83.7,6.783333333333333,5.633333333333333,2,4.5,1,-9.433333333333334,-1.1912499999999997
4.6,1,43.4,3656,2646,0.72,43,1628,70.8,92,41,56.5,6.816666666666666,5.666666666666667,2,4.5,1,-9.399999999999999,-1.1774999999999989
4.3,1,35.5,2992,2477,0.83,29,2667,76.6,104,34,52.9,6.85,5.7,2,4.5,1,-9.366666666666667,-1.1637499999999998
4.3,1,23.9,2012,1793,0.89,30,1923,57.7,106,35,64.6,6.883333333333333,5.733333333333333,2,4.5,1,-9.333333333333332,-1.149999999999999
4.3,1,14.1,1190,983,0.83,28,1106,30.5,102,37,81.3,6.916666666666667,5.766666666666667,2,4.5,1,-9.3,-1.13625
4.3,1,23.6,1985,1654,0.83,31,1563,48.6,99,38,70.1,6.95,5.8,2,4.5,1,-9.266666666666666,-1.1224999999999992
4.3,1,7.6,639,552,0.86,26,643,16.8,105,35,89.6,6.983333333333333,5.833333333333333,2,4.5,1,-9.233333333333334,-1.1087500000000001
4.5,1,36,3038,2234,0.74,41,1438,59.5,93,40,63.4,7.016666666666667,5.866666666666667,2,4.5,1,-9.2,-1.0949999999999993
4.5,1,32.3,2725,2146,0.79,38,1646,61.7,100,37,62.1,7.033333333333333,5.883333333333333,2,4.5,1,-9.183333333333334,-1.0881249999999998
4.5,1,29.6,2496,2087,0.84,33,1893,62.7,101,36,61.4,7.066666666666666,5.916666666666667,2,4.5,1,-9.149999999999999,-1.074374999999999
4.5,1,28.8,2429,2078,0.86,35,1859,65.6,106,35,59.7,7.1,5.95,2,4.5,1,-9.116666666666667,-1.060625
4,1,20,1686,1527,0.91,32,1529,48.5,107,34,70.2,7.133333333333334,5.983333333333333,2,4.5,1,-9.083333333333332,-1.0468749999999991
1.7,1,28.4,2395,2098,0.88,34,1760,59.7,101,37,63.3,7.15,6,3,1.8,1,-9.066666666666666,-1.0399999999999996
1.9,1,22.2,1872,1649,0.88,30,1694,50.3,103,36,69.1,7.183333333333334,6.033333333333333,3,1.8,1,-9.033333333333333,-1.0262499999999997
1.7,1,21.3,1797,1646,0.92,27,1954,52.1,106,35,68,7.233333333333333,6.083333333333333,3,1.8,1,-8.983333333333334,-1.0056250000000002
1.7,1,12.3,1037,966,0.93,23,1357,31,105,36,81,7.266666666666667,6.116666666666666,3,1.8,1,-8.95,-0.9918749999999994
1.7,1,9.7,818,726,0.89,34,680,22.9,106,35,85.9,7.3,6.15,3,1.8,1,-8.916666666666666,-0.9781249999999995
1.7,1,30.5,2566,2125,0.83,44,1334,58.8,99,38,63.8,7.316666666666666,6.166666666666667,3,1.8,1,-8.899999999999999,-0.9712499999999991
1.7,1,28.5,2404,1981,0.82,31,1732,53.9,99,38,66.9,7.35,6.2,3,1.8,1,-8.866666666666667,-0.9575
1.7,1,15.5,1306,1219,0.93,10,3629,37.9,91,44,76.7,7.45,6.3,3,1.8,1,-8.766666666666666,-0.9162499999999993
1.7,1,14.2,1193,892,0.75,17,1254,21.9,83,46,86.6,7.5,6.35,3,1.8,1,-8.716666666666667,-0.8956249999999999
1.7,1,27.8,2340,1750,0.75,29,1611,46.9,92,41,71.2,7.55,6.4,3,1.8,1,-8.666666666666666,-0.8749999999999996
1.7,1,30.4,2563,2101,0.82,30,2078,63.3,102,36,61.1,7.583333333333333,6.433333333333334,3,1.8,1,-8.633333333333333,-0.8612499999999996
1.7,1,22.1,1863,1689,0.91,32,1734,55.9,109,33,65.6,7.6,6.45,3,1.8,1,-8.616666666666667,-0.8543749999999997
1.7,1,19.7,1659,1589,0.96,36,1478,53.1,109,33,67.4,7.633333333333333,6.483333333333333,3,1.8,1,-8.583333333333332,-0.8406249999999993
1.7,1,12,1014,1004,0.99,31,1077,33.3,110,33,79.5,7.666666666666667,6.516666666666667,3,1.8,1,-8.55,-0.8268749999999998
1.7,1,12.5,1053,1025,0.97,23,1364,32,105,37,80.4,7.716666666666667,6.566666666666666,3,1.8,1,-8.5,-0.8062499999999995
1.7,1,10.7,906,854,0.94,29,920,26.4,105,37,83.8,7.75,6.6,3,1.8,1,-8.466666666666667,-0.7924999999999995
1.7,1,14.4,1211,1104,0.91,29,1162,33.4,105,37,79.5,7.783333333333333,6.633333333333333,3,1.8,1,-8.433333333333334,-0.7787499999999996
1.7,1,7.5,635,540,0.85,14,1088,14.9,93,43,90.8,7.85,6.7,3,1.8,1,-8.366666666666667,-0.7512499999999998
1.7,1,20.9,1762,1454,0.82,26,1525,39.3,98,39,75.9,7.883333333333333,6.733333333333333,3,1.8,1,-8.333333333333332,-0.7374999999999989
1.7,1,16.8,1419,1224,0.86,28,1343,37.1,103,36,77.2,7.933333333333334,6.783333333333333,3,1.8,1,-8.283333333333333,-0.7168749999999995
1.7,1,9.7,814,744,0.91,24,1005,24.4,106,36,85,7.966666666666667,6.816666666666666,3,1.8,1,-8.25,-0.7031249999999996
1.7,1,3.9,326,335,1.03,18,707,12.6,114,31,92.2,8.016666666666667,6.866666666666667,3,1.8,1,-8.2,-0.6824999999999992
1.7,1,6.5,544,503,0.92,19,811,15.5,105,36,90.5,8.083333333333334,6.933333333333334,3,1.8,1,-8.133333333333333,-0.6549999999999994
1.7,1,14.7,1240,963,0.78,17,1333,22.9,92,42,86,8.133333333333333,6.983333333333333,3,1.8,1,-8.083333333333332,-0.634374999999999
1.7,1,15.5,1305,1125,0.86,24,1466,34.5,103,37,78.8,8.183333333333334,7.033333333333333,3,1.8,1,-8.033333333333333,-0.6137499999999996
1.7,1,16.3,1375,1289,0.94,28,1471,40.9,109,34,74.9,8.216666666666667,7.066666666666666,3,1.8,1,-8,-0.5999999999999996
