clock_time,speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed,hr
15:29:46,2.2,0.9,3,236,166,0.7,8,830,6.9,97,35,95.5,1.1166666666666667,0.01666666666666666,1,3,1,-15,-4.3,97.51576412433855
15:29:50,3,0.9,7.5,590,390,0.66,16,786,12.8,96,35,91.6,1.1833333333333331,0.08333333333333333,1,3,1,-14.933333333333334,-4.266666666666667,84.1514726507714
15:29:54,3,0.9,9,710,460,0.65,14,1015,14.1,94,36,90.7,1.25,0.15,1,3,1,-14.866666666666667,-4.233333333333333,74.81296758104737
15:29:58,3,0.9,8.2,647,404,0.62,14,876,12.7,90,37,91.7,1.3166666666666669,0.21666666666666667,1,3,1,-14.8,-4.2,91.88361408882082
15:30:02,3,0.9,11.5,901,530,0.59,17,974,16.3,90,36,89.3,1.3833333333333333,0.2833333333333333,1,3,1,-14.733333333333334,-4.166666666666667,97.40259740259741
15:30:05,2.9,0.9,11.5,900,528,0.59,17,950,16.1,89,36,89.4,1.4333333333333331,0.3333333333333333,1,3,1,-14.683333333333334,-4.141666666666667,104.71204188481676
15:30:09,2.9,0.9,12.2,955,588,0.62,16,1105,18.2,92,36,88,1.5,0.4,1,3,1,-14.616666666666667,-4.108333333333333,106.951871657754
15:30:12,2.8,0.9,14.8,1164,755,0.65,20,1191,24.1,95,34,84.1,1.55,0.45,1,3,1,-14.566666666666668,-4.083333333333334,108.3046606193306
15:30:16,3,0.9,8.8,693,462,0.67,15,1023,15.2,95,35,90,1.6166666666666667,0.5166666666666667,1,3,1,-14.5,-4.05,109.72588588106676
15:30:19,3,0.9,13,1023,670,0.66,21,988,21,96,35,86.2,1.6666666666666663,0.5666666666666667,1,3,1,-14.45,-4.025,110.11546970814348
15:30:22,3,0.9,8.6,677,441,0.65,18,834,15.4,94,35,89.9,1.7166666666666668,0.6166666666666667,1,3,1,-14.4,-4,104.71204188481676
15:30:25,3,0.9,13.2,1033,671,0.65,20,1061,21.4,95,35,85.9,1.7666666666666666,0.6666666666666666,1,3,1,-14.35,-3.975000000000001,107.69617123208283
15:30:29,3,0.9,11.5,899,596,0.66,14,1326,19.1,95,35,87.4,1.8333333333333337,0.7333333333333333,1,3,1,-14.283333333333337,-3.9416666666666673,104.71236080992179
15:30:31,3,0.9,11,866,661,0.76,29,780,22.9,90,36,84.9,1.8666666666666667,0.7666666666666667,1,3,1,-14.25,-3.925,108.89435666360339
15:30:34,3,0.9,12.4,971,626,0.64,18,1151,20.6,92,36,86.4,1.9166666666666663,0.8166666666666667,1,3,1,-14.2,-3.9,112.36309692895243
15:30:38,3,0.9,9.4,737,460,0.62,15,950,14.6,90,37,90.4,1.9833333333333336,0.8833333333333333,1,3,1,-14.133333333333336,-3.866666666666667,108.49909584086798
15:30:42,3,0.9,16,1254,779,0.62,18,1295,23.5,91,36,84.5,2.05,0.95,1,3,1,-14.066666666666668,-3.833333333333334,115.72713542790396
15:30:45,3.8,0.9,11.9,932,580,0.62,19,987,18.3,91,36,88,2.1,1,2,5.4,1,-14.016666666666667,-3.8083333333333336,119.28853754940712
15:30:47,5.3,0.9,17.8,1399,874,0.62,23,1167,27,93,35,82.2,2.1333333333333333,1.0333333333333334,2,5.4,1,-13.983333333333334,-3.791666666666667,115.0375194208456
15:30:50,5.3,0.8,18.3,1439,955,0.66,27,1114,29.6,95,35,80.5,2.183333333333333,1.0833333333333333,2,5.4,1,-13.933333333333334,-3.7666666666666666,108.70849580526999
15:30:52,5.5,0.8,24.6,1927,1334,0.69,30,1426,43,99,33,71.7,2.216666666666667,1.1166666666666667,2,5.4,1,-13.9,-3.75,104.45201328452644
15:30:55,5.3,0.8,20.6,1618,1206,0.75,18,2084,37.7,102,33,75.2,2.2666666666666666,1.1666666666666667,2,5.4,1,-13.85,-3.725000000000001,103.80747126436782
15:30:57,5.3,0.8,19.1,1496,1107,0.74,30,1217,36.5,102,33,76,2.3,1.2,2,5.4,1,-13.816666666666668,-3.708333333333334,113.85855181428309
15:30:59,5.3,0.8,15.3,1203,864,0.72,26,1093,27.9,100,34,81.6,2.3333333333333335,1.2333333333333334,2,5.4,1,-13.783333333333337,-3.6916666666666673,119.40404904476762
15:31:01,5.5,0.8,18.3,1434,1065,0.74,33,1053,34.5,101,33,77.3,2.3666666666666667,1.2666666666666666,2,5.4,1,-13.75,-3.675,123.46149449376978
15:31:03,5.3,0.8,25.8,2026,1509,0.75,29,1684,49,103,32,67.7,2.4,1.3,2,5.4,1,-13.716666666666669,-3.658333333333333,129.03285481722656
15:31:05,5.3,0.8,21.1,1653,1292,0.78,31,1383,43.2,106,31,71.5,2.4333333333333336,1.3333333333333333,2,5.4,1,-13.683333333333334,-3.6416666666666666,133.93124065769805
15:31:07,5.3,0.8,20.5,1606,1244,0.77,31,1382,42.5,105,31,72,2.466666666666667,1.3666666666666667,2,5.4,1,-13.65,-3.625,133.64676676417594
15:31:09,5.2,0.8,25.4,1992,1492,0.75,36,1452,51.8,104,32,65.9,2.5,1.4,2,5.4,1,-13.616666666666667,-3.6083333333333334,138.40848862826067
15:31:11,5.3,0.8,20.8,1632,1247,0.76,31,1330,41.4,102,33,72.8,2.533333333333333,1.4333333333333331,2,5.4,1,-13.583333333333334,-3.591666666666667,138.09433002796845
15:31:13,5.3,0.8,22.1,1737,1286,0.74,31,1372,42.4,102,33,72.1,2.5666666666666664,1.4666666666666668,2,5.4,1,-13.55,-3.575,143.31228374690252
15:31:15,5.5,0.8,23,1804,1338,0.74,32,1376,44.2,102,33,70.9,2.6,1.5,2,5.4,1,-13.516666666666667,-3.5583333333333336,144.75292474244804
15:31:17,5.3,0.8,23.5,1847,1282,0.69,29,1431,41.3,98,34,72.8,2.6333333333333333,1.5333333333333332,2,5.4,1,-13.483333333333334,-3.541666666666667,145.10299329754008
15:31:19,5.5,0.8,25.4,1997,1397,0.7,26,1685,43.4,99,34,71.4,2.6666666666666665,1.5666666666666669,2,5.4,1,-13.45,-3.5250000000000004,147.06235732308062
15:31:21,5.3,0.8,27.1,2129,1437,0.67,29,1546,45.5,99,34,70.1,2.7,1.6,2,5.4,1,-13.416666666666668,-3.5083333333333337,148.33149981664832
15:31:23,5.5,0.8,27.6,2163,1542,0.71,36,1410,50.9,102,32,66.4,2.7333333333333334,1.6333333333333333,2,5.4,1,-13.383333333333336,-3.491666666666667,148.14814814814815
15:31:24,5.5,0.8,30.7,2407,1773,0.74,38,1537,58.8,103,32,61.3,2.75,1.65,2,5.4,1,-13.366666666666667,-3.4833333333333334,148.1523499014622
15:31:27,5.3,0.8,23,1801,1270,0.71,24,1550,36.6,97,35,75.9,2.8,1.7,2,5.4,1,-13.316666666666668,-3.458333333333334,147.0629333705095
15:31:29,5.3,0.8,27,2117,1511,0.71,32,1481,47.5,98,35,68.7,2.8333333333333335,1.7333333333333334,2,5.4,1,-13.283333333333337,-3.4416666666666673,149.6315184971548
15:31:31,5.2,0.8,30.4,2385,1664,0.7,26,2031,51.9,97,35,65.9,2.8666666666666667,1.7666666666666666,2,5.4,1,-13.25,-3.425,151.012677601204
15:31:33,5.3,0.8,29.1,2286,1546,0.68,29,1725,49.8,98,34,67.2,2.9,1.8,2,5.4,1,-13.216666666666669,-3.408333333333333,150.51067582147454
15:31:36,5.3,0.8,25.2,1978,1392,0.7,25,1690,42.6,97,34,71.9,2.95,1.85,2,5.4,1,-13.166666666666668,-3.3833333333333337,150.00093750585938
15:31:37,5.2,0.8,28.8,2260,1560,0.69,31,1523,47.6,97,35,68.7,2.966666666666667,1.8666666666666667,2,5.4,1,-13.15,-3.375,149.6284165671817
15:31:39,5.3,0.8,29.4,2309,1582,0.68,29,1675,48.5,98,34,68,3,1.9,2,5.4,1,-13.116666666666667,-3.3583333333333334,149.6284165671817
15:31:42,5.5,0.8,30.8,2414,1689,0.7,29,1803,51.8,97,35,65.9,3.05,1.95,2,5.4,1,-13.066666666666668,-3.333333333333334,150.94363505183347
15:31:44,5.3,0.8,31.9,2500,1768,0.71,31,1817,55.9,98,34,63.2,3.0833333333333335,1.9833333333333336,2,5.4,1,-13.033333333333331,-3.3166666666666664,151.26071801134773
15:31:45,5.3,0.8,27.6,2164,1533,0.71,31,1551,48,98,34,68.4,3.1,2,2,5.4,1,-13.016666666666667,-3.3083333333333336,151.1344601796863
15:31:48,5.5,0.8,34.1,2673,1883,0.7,29,1987,58.2,98,35,61.7,3.15,2.05,2,5.4,1,-12.966666666666669,-3.283333333333334,150.63097922699546
15:31:50,5.3,0.8,27.1,2125,1513,0.71,28,1651,46.3,99,34,69.5,3.183333333333333,2.0833333333333335,2,5.4,1,-12.933333333333334,-3.2666666666666666,151.13414053960614
15:31:53,5.3,0.8,29.3,2299,1720,0.75,21,2505,52.2,99,35,65.6,3.2333333333333334,2.1333333333333333,2,5.4,1,-12.883333333333336,-3.241666666666667,151.32625151071812
15:31:55,5.3,0.8,31,2434,1795,0.74,30,1798,54.8,99,34,63.9,3.2666666666666666,2.1666666666666665,2,5.4,1,-12.85,-3.2250000000000005,151.5151515151515
15:31:56,5.3,0.8,40.1,3144,2262,0.72,36,1973,70.9,99,34,53.3,3.283333333333333,2.183333333333333,2,5.4,1,-12.833333333333334,-3.216666666666667,151.90067639274253
15:31:58,5.2,0.8,32.2,2526,1933,0.77,34,1807,61.3,103,33,59.7,3.3166666666666664,2.216666666666667,2,5.4,1,-12.8,-3.2,153.19505223153251
15:32:00,5.5,0.8,34.1,2676,2028,0.76,34,1909,65.8,102,33,56.6,3.35,2.25,2,5.4,1,-12.766666666666667,-3.1833333333333336,154.37687345654976
15:32:02,5.3,0.8,30.4,2386,1879,0.79,33,1780,59.3,103,33,60.9,3.3833333333333333,2.283333333333333,2,5.4,1,-12.733333333333334,-3.166666666666667,155.64437984496124
15:32:04,5.5,0.8,26.5,2083,1509,0.72,25,1669,42.4,97,37,72.1,3.4166666666666665,2.3166666666666664,2,5.4,1,-12.7,-3.1500000000000004,154.84102987599397
15:32:06,5.3,0.8,35.2,2762,2107,0.76,35,1840,63.8,101,34,58,3.45,2.35,2,5.4,1,-12.666666666666668,-3.1333333333333337,152.86649010749335
15:32:08,5.3,0.8,30.3,2374,1827,0.77,30,1880,55.8,101,34,63.2,3.4833333333333334,2.3833333333333333,2,5.4,1,-12.633333333333336,-3.116666666666667,153.0658578151213
15:32:10,5.3,0.8,28,2196,1696,0.77,28,1842,51.4,101,34,66.1,3.5166666666666666,2.4166666666666665,2,5.4,1,-12.6,-3.1000000000000005,153.45468780583283
15:32:12,5.3,0.8,32.6,2562,1872,0.73,31,1801,56.6,98,36,62.7,3.55,2.45,2,5.4,1,-12.566666666666666,-3.083333333333333,153.98204600862408
15:32:13,5.3,0.8,36.9,2893,2141,0.74,35,1921,67.8,101,34,55.3,3.5666666666666664,2.466666666666667,2,5.4,1,-12.55,-3.075,153.65546549146137
15:32:15,5.3,0.8,27.9,2188,1714,0.78,30,1745,53.2,102,34,65,3.6,2.5,2,5.4,1,-12.516666666666667,-3.0583333333333336,154.51346622916347
15:32:17,5.3,0.8,31.6,2482,1860,0.75,32,1764,55.7,100,35,63.3,3.6333333333333337,2.533333333333333,2,5.4,1,-12.483333333333334,-3.041666666666667,154.77510934794944
15:32:19,5.3,0.8,36.1,2830,2120,0.75,37,1828,67.7,102,34,55.4,3.6666666666666665,2.5666666666666664,2,5.4,1,-12.45,-3.0250000000000004,155.310686583996
15:32:21,5.3,0.8,27.4,2152,1728,0.8,32,1646,53.4,104,34,64.9,3.7,2.6,2,5.4,1,-12.416666666666668,-3.0083333333333337,152.9367243876659
15:32:23,5.3,0.8,27.9,2191,1647,0.75,28,1756,49.2,99,36,67.6,3.7333333333333334,2.6333333333333333,2,5.4,1,-12.383333333333336,-2.991666666666667,154.04593033986342
15:32:25,5.3,0.8,30.4,2385,1801,0.76,28,1940,53.6,100,35,64.7,3.7666666666666666,2.6666666666666665,2,5.4,1,-12.35,-2.9750000000000005,153.06520890277235
15:32:27,5.3,0.8,28.1,2207,1650,0.75,27,1890,50.2,99,36,67,3.8,2.7,2,5.4,1,-12.316666666666666,-2.958333333333333,153.85019987376393
15:32:29,5.3,0.8,30.8,2415,1826,0.76,27,1923,52.7,98,36,65.3,3.8333333333333335,2.7333333333333334,2,5.4,1,-12.283333333333337,-2.9416666666666673,152.8724440116845
15:32:32,5.2,0.8,35,2746,1983,0.72,29,1984,57.8,96,37,62,3.8833333333333337,2.783333333333333,2,5.4,1,-12.233333333333334,-2.916666666666667,154.63917525773195
15:32:34,5.3,0.8,32.4,2539,1905,0.75,29,1907,56.1,99,36,63.1,3.9166666666666665,2.8166666666666664,2,5.4,1,-12.2,-2.9000000000000004,156.2510596453155
15:32:36,5.3,0.8,30.2,2369,1727,0.73,30,1633,49.5,98,36,67.4,3.95,2.85,2,5.4,1,-12.166666666666668,-2.8833333333333337,157.7573251892326
15:32:38,5.3,0.8,30.1,2364,1814,0.77,28,1972,55.8,101,35,63.2,3.9833333333333334,2.8833333333333333,2,5.4,1,-12.133333333333336,-2.866666666666667,159.5767315848452
15:32:40,5.3,0.8,31.5,2472,1941,0.79,30,1956,59.6,101,35,60.8,4.016666666666667,2.9166666666666665,2,5.4,1,-12.1,-2.8500000000000005,156.46036473420097
15:32:41,5.3,0.8,37.5,2941,2288,0.78,35,1981,69.5,101,35,54.2,4.033333333333333,2.9333333333333336,2,5.4,1,-12.083333333333334,-2.841666666666667,155.30931164921813
15:32:43,5.3,0.8,36.2,2837,2280,0.8,38,1973,74,104,33,51.3,4.066666666666666,2.966666666666667,2,5.4,1,-12.05,-2.825,153.06188854566054
15:32:45,5.2,0.8,34.5,2703,2223,0.82,37,1985,72.6,105,34,52.2,4.1,3,2,5.4,1,-12.016666666666667,-2.8083333333333336,154.24232478270056
15:32:47,5.2,0.8,26.6,2085,1744,0.84,32,1835,57.9,106,33,61.8,4.133333333333334,3.033333333333333,2,5.4,1,-11.983333333333334,-2.791666666666667,156.65796344647518
15:32:49,5.3,0.8,30.4,2386,1951,0.82,29,2003,57.2,101,36,62.3,4.166666666666667,3.066666666666667,2,5.4,1,-11.95,-2.7750000000000004,158.52075218829836
15:32:51,5.3,0.8,28.3,2221,1794,0.81,26,2080,54.5,103,35,64.1,4.2,3.1,2,5.4,1,-11.916666666666668,-2.7583333333333337,158.87346618705465
15:32:53,5.3,0.8,34,2670,2033,0.76,29,2026,59.6,98,36,60.8,4.233333333333333,3.1333333333333333,2,5.4,1,-11.883333333333336,-2.741666666666667,155.85330157537797
15:32:55,5.3,0.8,30.5,2389,1869,0.78,26,2058,54.2,100,36,64.3,4.266666666666667,3.1666666666666665,2,5.4,1,-11.85,-2.7250000000000005,152.5432508028592
15:32:57,5.3,0.8,31.3,2454,1914,0.78,31,1825,57,100,36,62.4,4.3,3.2,2,5.4,1,-11.816666666666666,-2.708333333333333,153.07018971071557
15:32:59,5.3,0.8,39.7,3116,2447,0.79,34,2246,75.7,102,35,50.1,4.333333333333333,3.2333333333333334,2,5.4,1,-11.783333333333337,-2.6916666666666673,155.44145776703914
15:33:01,5.3,0.8,31.8,2495,2059,0.83,31,2037,62.7,103,34,58.7,4.366666666666666,3.2666666666666666,2,5.4,1,-11.75,-2.675,158.03652240127394
15:33:03,5.3,0.8,29.4,2309,1921,0.83,31,1843,57.6,103,35,62.1,4.4,3.3,2,5.4,1,-11.716666666666669,-2.658333333333334,159.15343915343917
15:33:05,5.5,0.8,32,2513,1985,0.79,30,1910,57.6,98,37,62.1,4.433333333333334,3.3333333333333335,2,5.4,1,-11.683333333333334,-2.6416666666666666,158.94067618205548
15:33:07,5.5,0.8,32.8,2574,2043,0.79,31,1990,61.6,101,35,59.5,4.466666666666667,3.3666666666666667,2,5.4,1,-11.65,-2.625,155.44458762886597
15:33:08,5.5,0.8,37.6,2947,2330,0.79,35,2131,74.3,103,34,51,4.483333333333333,3.3833333333333333,2,5.4,1,-11.633333333333336,-2.616666666666667,154.77374500323995
15:33:10,5.3,0.8,36,2823,2329,0.82,37,2069,76.2,105,34,49.8,4.516666666666667,3.4166666666666665,2,5.4,1,-11.6,-2.6000000000000005,156.25
15:33:12,5.3,0.8,36.6,2869,2438,0.85,38,2113,80.8,106,33,46.8,4.55,3.45,2,5.4,1,-11.566666666666666,-2.583333333333333,158.94067618205548
15:33:14,5.5,0.8,22,1726,1436,0.83,24,1632,39.5,101,37,74,4.583333333333333,3.4833333333333334,2,5.4,1,-11.533333333333337,-2.5666666666666673,160.14717207153248
15:33:16,5.5,0.8,35.8,2808,2261,0.81,32,2058,65.3,100,37,57,4.616666666666667,3.5166666666666666,2,5.4,1,-11.5,-2.55,158.45242537416516
15:33:18,5.3,0.8,36.7,2876,2410,0.84,32,2283,72.9,103,35,52,4.65,3.55,2,5.4,1,-11.466666666666669,-2.533333333333334,159.15119363395226
15:33:20,5.5,0.8,37.3,2928,2476,0.85,36,2192,78.3,105,34,48.4,4.683333333333334,3.5833333333333335,2,5.4,1,-11.433333333333334,-2.5166666666666666,161.4476712438069
15:33:21,5.5,0.8,31.1,2439,2095,0.86,38,1808,67.8,106,33,55.4,4.7,3.6,2,5.4,1,-11.416666666666668,-2.5083333333333337,160.8590650336381
15:33:23,5.5,0.8,25.1,1971,1682,0.85,34,1502,50.9,105,35,66.5,4.733333333333333,3.6333333333333337,2,5.4,1,-11.383333333333333,-2.4916666666666663,159.15342727221693
15:33:25,5.3,0.8,35.6,2794,2352,0.84,37,1910,71.2,104,35,53.1,4.766666666666667,3.6666666666666665,2,5.4,1,-11.35,-2.4750000000000005,159.71782306856323
15:33:26,5.3,0.8,31.3,2455,2095,0.85,34,1917,65,105,34,57.2,4.783333333333333,3.6833333333333336,2,5.4,1,-11.333333333333334,-2.466666666666667,160.57423317097886
15:33:28,5.3,0.8,35.7,2802,2398,0.86,35,2110,73.2,105,34,51.8,4.816666666666666,3.716666666666667,2,5.4,1,-11.3,-2.45,161.88330019392689
15:33:30,5.3,0.8,35,2747,2440,0.89,37,2107,78.5,107,33,48.3,4.85,3.75,2,5.4,1,-11.266666666666667,-2.4333333333333336,159.78950056029163
15:33:32,5.3,0.8,26.8,2105,1830,0.87,32,1808,57.1,104,35,62.4,4.883333333333333,3.783333333333333,2,5.4,1,-11.233333333333334,-2.416666666666667,159.85966704019444
15:33:34,5.2,0.8,28.9,2269,1890,0.83,31,1916,58.6,102,36,61.4,4.916666666666667,3.8166666666666664,2,5.4,1,-11.2,-2.4000000000000004,161.00669033644905
15:33:35,5.3,0.8,34.5,2705,2279,0.84,38,1805,69.4,103,35,54.3,4.933333333333334,3.8333333333333335,2,5.4,1,-11.183333333333334,-2.3916666666666666,161.4399186945121
15:33:37,5.3,0.8,35.7,2800,2422,0.87,39,1998,77.3,105,34,49.1,4.966666666666667,3.8666666666666663,2,5.4,1,-11.150000000000002,-2.375000000000001,158.6009530964554
15:33:39,5.3,0.8,30.4,2388,2071,0.87,31,2159,66.4,106,34,56.3,5,3.9,2,5.4,1,-11.116666666666667,-2.3583333333333334,158.10304124427162
15:33:40,5.5,0.8,31.6,2482,2081,0.84,33,1862,61.4,103,36,59.6,5.016666666666667,3.9166666666666665,2,5.4,1,-11.1,-2.3500000000000005,157.20692103860185
15:33:42,5.5,0.8,33.7,2643,2162,0.82,32,2047,65,103,36,57.2,5.05,3.95,2,5.4,1,-11.066666666666666,-2.333333333333333,159.36507936507937
15:33:44,5.3,0.8,33.5,2628,2187,0.83,33,2038,66.5,104,35,56.2,5.083333333333333,3.9833333333333334,2,5.4,1,-11.033333333333337,-2.3166666666666673,162.31180895259163
15:33:46,5.3,0.8,35.8,2806,2373,0.85,36,2088,75.5,105,34,50.3,5.116666666666666,4.016666666666667,2,5.4,1,-11,-2.3,162.9034183485135
15:33:48,5.3,0.8,28.6,2242,1973,0.88,34,1793,61.1,106,34,59.7,5.15,4.05,2,5.4,1,-10.966666666666669,-2.283333333333334,161.29032258064515
15:33:49,5.3,0.8,35.5,2789,2485,0.89,41,1917,77.7,107,33,48.8,5.166666666666667,4.066666666666666,2,5.4,1,-10.95,-2.2750000000000004,161.29109960442497
15:33:51,5.3,0.8,35.5,2786,2413,0.87,41,1895,77.9,107,34,48.7,5.2,4.1,2,5.4,1,-10.916666666666668,-2.2583333333333337,161.87865661581623
15:33:52,5.3,0.8,26.2,2057,1852,0.9,32,1773,57.5,106,34,62.1,5.216666666666667,4.116666666666666,2,5.4,1,-10.900000000000002,-2.250000000000001,161.51471675144558
