speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,clock_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed
5.8,1,27.5,2132,1978,0.93,28,1825,51.2,98,42,71.1,4.666666666666667,3.6,13:11:32,2,5.8,1,-11.416666666666668,-2.4937500000000012
5.8,1,28.3,2196,1897,0.86,24,1794,42.9,95,44,75.7,4.716666666666667,3.65,13:11:35,2,5.8,1,-11.366666666666667,-2.4675000000000002
5.7,1,31.1,2412,2092,0.87,25,1975,49,92,46,72.3,4.75,3.6833333333333336,13:11:37,2,5.8,1,-11.333333333333334,-2.45
5.8,1,23.1,1791,1443,0.81,16,1861,29.2,87,49,83.5,4.816666666666666,3.75,13:11:41,2,5.8,1,-11.266666666666667,-2.415000000000001
5.7,1,40.3,3124,2343,0.75,27,1761,47.2,83,49,73.3,4.85,3.783333333333333,13:11:43,2,5.8,1,-11.233333333333334,-2.397500000000001
5.7,1,36.3,2817,2383,0.85,21,2911,60.4,96,42,65.8,4.9,3.8333333333333335,13:11:46,2,5.8,1,-11.183333333333334,-2.3712500000000007
5.8,1,11.7,906,806,0.89,30,794,24.2,101,39,86.3,4.933333333333334,3.8666666666666663,13:11:48,2,5.8,1,-11.150000000000002,-2.3537500000000016
5.8,1,46.1,3573,2994,0.84,38,1824,68.8,92,45,61.1,4.966666666666667,3.9,13:11:50,2,5.8,1,-11.116666666666667,-2.3362500000000006
5.8,1,39.7,3082,2548,0.83,26,2297,59.7,92,45,66.2,5,3.9333333333333336,13:11:52,2,5.8,1,-11.083333333333334,-2.3187500000000005
5.8,1,34,2638,2179,0.83,23,2017,46.9,91,46,73.5,5.05,3.9833333333333334,13:11:55,2,5.8,1,-11.033333333333335,-2.2925000000000013
5.8,1,25.3,1965,1577,0.8,14,2208,31.5,75,55,82.2,5.116666666666666,4.05,13:11:59,2,5.8,1,-10.966666666666669,-2.257500000000001
5.8,1,39.1,3034,2464,0.81,26,2283,58.5,93,43,66.9,5.15,4.083333333333333,13:12:01,2,5.8,1,-10.933333333333334,-2.24
5.8,1,40.4,3132,2527,0.81,28,2079,58.8,91,45,66.7,5.183333333333334,4.116666666666666,13:12:03,2,5.8,1,-10.900000000000002,-2.222500000000001
5.8,1,38.3,2974,2497,0.84,28,2137,60.5,94,43,65.8,5.216666666666667,4.15,13:12:05,2,5.8,1,-10.866666666666667,-2.205
5.6,1,33.2,2575,2220,0.86,28,1961,54.5,94,44,69.2,5.266666666666667,4.2,13:12:08,2,5.8,1,-10.816666666666666,-2.17875
5.8,1,33.1,2569,2247,0.87,29,1922,56.2,98,42,68.2,5.3,4.233333333333333,13:12:10,2,5.8,1,-10.783333333333335,-2.161250000000001
5.8,1,31.5,2445,2068,0.85,24,1856,44,91,46,75.1,5.333333333333333,4.266666666666667,13:12:12,2,5.8,1,-10.75,-2.14375
5.7,1,32.9,2552,2193,0.86,25,2077,51.7,94,45,70.7,5.383333333333334,4.316666666666666,13:12:15,2,5.8,1,-10.700000000000001,-2.1175000000000006
5.7,1,41.1,3187,2713,0.85,27,2228,61.1,92,45,65.5,5.416666666666667,4.35,13:12:17,2,5.8,1,-10.666666666666668,-2.1000000000000005
5.7,1,23.9,1855,1601,0.86,17,2360,39.5,89,49,77.6,5.466666666666667,4.4,13:12:20,2,5.8,1,-10.616666666666667,-2.0737500000000004
5.7,1,51.2,3970,3263,0.82,34,2212,75.8,91,45,57.1,5.5,4.433333333333334,13:12:22,2,5.8,1,-10.583333333333334,-2.0562500000000004
5.7,1,41.7,3234,2898,0.9,33,2423,79.5,101,39,55,5.533333333333333,4.466666666666667,13:12:24,2,5.8,1,-10.55,-2.0387500000000003
5.8,1,37.5,2909,2683,0.92,28,2513,69.8,100,41,60.5,5.566666666666666,4.5,13:12:26,2,5.8,1,-10.516666666666667,-2.021250000000001
5.8,1,26.3,2040,1865,0.91,24,1893,45.1,96,44,74.5,5.616666666666667,4.55,13:12:29,2,5.8,1,-10.466666666666669,-1.995000000000001
5.7,1,31.7,2456,2192,0.89,25,2084,53,96,44,70,5.65,4.583333333333333,13:12:31,2,5.8,1,-10.433333333333334,-1.9775
5.8,1,27.3,2120,1830,0.86,27,1595,43.5,92,46,75.4,5.683333333333334,4.616666666666667,13:12:33,2,5.8,1,-10.4,-1.9600000000000009
5.8,1,31.6,2447,2045,0.84,21,2218,47.5,90,48,73.1,5.733333333333333,4.666666666666667,13:12:36,2,5.8,1,-10.350000000000001,-1.9337500000000007
5.7,1,35.1,2724,2314,0.85,23,2400,55.4,94,44,68.7,5.783333333333333,4.716666666666667,13:12:39,2,5.8,1,-10.3,-1.9075000000000006
5.7,1,35.6,2762,2318,0.84,28,1978,56,93,44,68.3,5.816666666666666,4.75,13:12:41,2,5.8,1,-10.266666666666667,-1.8900000000000006
5.8,1,32.6,2532,2156,0.85,24,2147,51.3,92,45,71,5.85,4.783333333333333,13:12:43,2,5.8,1,-10.233333333333334,-1.8725000000000005
5.8,1,28.2,2186,1823,0.83,21,1980,40.7,88,48,77,5.9,4.833333333333333,13:12:46,2,5.8,1,-10.183333333333334,-1.8462500000000004
5.8,1,31.7,2457,2051,0.83,22,2139,46.5,90,46,73.7,5.95,4.883333333333333,13:12:49,2,5.8,1,-10.133333333333335,-1.8200000000000012
5.7,1,25.4,1972,1644,0.83,12,3208,38.9,83,51,78,6.033333333333333,4.966666666666667,13:12:54,2,5.8,1,-10.05,-1.776250000000001
5.7,1,43.7,3387,2699,0.8,29,2141,61.2,87,47,65.4,6.066666666666666,5,13:12:56,2,5.8,1,-10.016666666666667,-1.758750000000001
5.8,1,41.8,3243,2699,0.83,30,2300,69.3,98,41,60.8,6.1,5.033333333333333,13:12:58,2,5.8,1,-9.983333333333334,-1.7412500000000009
5.8,1,36.2,2807,2466,0.88,39,1652,63.9,98,41,63.8,6.133333333333334,5.066666666666666,13:13:00,2,5.8,1,-9.950000000000001,-1.7237500000000008
5.7,1,30.9,2393,2184,0.91,33,1689,55.7,97,43,68.5,6.15,5.083333333333333,13:13:01,2,5.8,1,-9.933333333333334,-1.7150000000000007
5.8,1,42.4,3292,3164,0.96,65,1246,81.3,98,42,54,6.166666666666667,5.1,13:13:02,2,5.8,1,-9.916666666666668,-1.7062500000000007
5.8,1,34.9,2708,2472,0.91,35,1800,63.5,100,41,64,6.2,5.133333333333334,13:13:04,2,5.8,1,-9.883333333333333,-1.6887499999999998
5.8,1,28.4,2200,1968,0.89,26,1809,46.8,97,44,73.5,6.233333333333333,5.166666666666667,13:13:06,2,5.8,1,-9.850000000000001,-1.6712500000000006
5.7,1,23.2,1800,1525,0.85,16,1906,30.3,86,50,82.8,6.3,5.233333333333333,13:13:10,2,5.8,1,-9.783333333333335,-1.6362500000000013
5.8,1,43.5,3372,2895,0.86,33,1993,65.7,92,46,62.8,6.333333333333333,5.266666666666667,13:13:12,2,5.8,1,-9.75,-1.6187500000000004
5.8,1,30.6,2375,2206,0.93,19,3051,57.4,100,41,67.5,6.383333333333334,5.316666666666666,13:13:15,2,5.8,1,-9.700000000000001,-1.5925000000000011
5.7,1,36.9,2866,2524,0.88,35,1701,59.7,93,45,66.2,6.416666666666667,5.35,13:13:17,2,5.8,1,-9.666666666666668,-1.575000000000001
5.8,1,27.3,2119,1866,0.88,33,1398,45.8,95,44,74.1,6.45,5.383333333333334,13:13:19,2,5.8,1,-9.633333333333333,-1.5575
5.8,1,29.8,2313,2014,0.87,28,1737,48,92,46,72.8,6.483333333333333,5.416666666666667,13:13:21,2,5.8,1,-9.600000000000001,-1.540000000000001
5.8,1,30.8,2386,2009,0.84,22,1946,43.4,93,46,75.4,6.533333333333333,5.466666666666667,13:13:24,2,5.8,1,-9.55,-1.5137500000000008
5.7,1,25.2,1958,1645,0.84,22,1576,35.2,90,47,80.1,6.566666666666666,5.5,13:13:26,2,5.8,1,-9.516666666666667,-1.4962500000000007
5.8,1,40.8,3166,2691,0.85,32,1949,61.9,94,45,65,6.6,5.533333333333333,13:13:28,2,5.8,1,-9.483333333333334,-1.4787500000000007
5.8,1,33.5,2602,2237,0.86,31,1559,48.7,92,46,72.4,6.633333333333333,5.566666666666666,13:13:30,2,5.8,1,-9.450000000000001,-1.4612500000000006
5.8,1,41.6,3228,2834,0.88,29,2439,70,95,44,60.4,6.666666666666667,5.6,13:13:32,2,5.8,1,-9.416666666666668,-1.4437500000000005
5.8,1,34.1,2648,2314,0.87,24,2287,54.7,93,45,69.1,6.716666666666667,5.65,13:13:35,2,5.8,1,-9.366666666666667,-1.4175000000000004
5.7,1,33.6,2604,2290,0.88,32,1732,55.9,94,44,68.4,6.733333333333333,5.666666666666667,13:13:36,2,5.8,1,-9.350000000000001,-1.4087500000000013
5.7,1,25.5,1975,1657,0.84,22,1583,34,88,48,80.7,6.783333333333333,5.716666666666667,13:13:39,2,5.8,1,-9.3,-1.3825000000000003
5.8,1,29.8,2311,1965,0.85,24,1755,42.3,91,46,76.1,6.833333333333333,5.766666666666667,13:13:42,2,5.8,1,-9.25,-1.3562500000000002
5.8,1,34.9,2705,2356,0.87,28,2014,56.5,92,46,68.1,6.866666666666667,5.8,13:13:44,2,5.8,1,-9.216666666666669,-1.338750000000001
5.7,1,33.9,2632,2324,0.88,29,1950,57.1,98,42,67.7,6.9,5.833333333333333,13:13:46,2,5.8,1,-9.183333333333334,-1.32125
5.8,1,35.3,2740,2413,0.88,25,2117,53.6,95,44,69.7,6.933333333333334,5.866666666666667,13:13:48,2,5.8,1,-9.15,-1.30375
5.8,1,21,1632,1446,0.89,20,1581,31.7,94,45,82,6.983333333333333,5.916666666666667,13:13:51,2,5.8,1,-9.100000000000001,-1.2775000000000007
5.8,1,37.5,2912,2538,0.87,30,1934,57.4,91,46,67.5,7.016666666666667,5.95,13:13:53,2,5.8,1,-9.066666666666666,-1.2599999999999998
4,1,31.4,2436,2053,0.84,18,2658,47.5,89,48,73.1,7.083333333333333,6.016666666666667,13:13:57,3,2.3,1,-9,-1.2250000000000005
2.2,1,25.3,1963,1710,0.87,30,1383,41.7,96,43,76.4,7.116666666666666,6.05,13:13:59,3,2.3,1,-8.966666666666669,-1.2075000000000014
2.2,1,38.1,2955,2550,0.86,36,1727,62,95,44,64.9,7.133333333333334,6.066666666666666,13:14:00,3,2.3,1,-8.950000000000001,-1.1987500000000004
2.3,1,8.5,656,632,0.96,21,820,17.2,101,40,90.3,7.183333333333334,6.116666666666666,13:14:03,3,2.3,1,-8.900000000000002,-1.1725000000000012
2.3,1,29.7,2303,2035,0.88,18,2535,45.8,94,46,74.1,7.25,6.183333333333334,13:14:07,3,2.3,1,-8.833333333333334,-1.1375000000000002
2.2,1,42.2,3276,2733,0.83,28,2143,60.4,90,47,65.9,7.283333333333333,6.216666666666667,13:14:09,3,2.3,1,-8.8,-1.120000000000001
2.2,1,33.2,2574,2285,0.89,28,2042,57.5,97,43,67.5,7.316666666666666,6.25,13:14:11,3,2.3,1,-8.766666666666667,-1.102500000000001
2.2,1,31.8,2468,2267,0.92,25,2140,54,97,43,69.5,7.35,6.283333333333333,13:14:13,3,2.3,1,-8.733333333333334,-1.0850000000000009
2.3,1,25.3,1964,1830,0.93,27,1677,45.3,99,43,74.4,7.383333333333334,6.316666666666666,13:14:15,3,2.3,1,-8.700000000000001,-1.0675000000000008
2.3,1,21.2,1648,1594,0.97,14,2660,37.6,99,43,78.7,7.466666666666667,6.4,13:14:20,3,2.3,1,-8.616666666666667,-1.0237500000000006
2.3,1,26.5,2054,1849,0.9,22,1863,40.2,92,48,77.2,7.5,6.433333333333334,13:14:22,3,2.3,1,-8.583333333333334,-1.0062500000000005
2.3,1,17.8,1380,1199,0.87,14,1596,23,86,52,87,7.583333333333333,6.516666666666667,13:14:27,3,2.3,1,-8.5,-0.9625000000000004
2.3,1,33.6,2609,2305,0.88,28,1729,49.2,90,48,72.2,7.616666666666667,6.55,13:14:29,3,2.3,1,-8.466666666666669,-0.9450000000000012
2.3,1,20.3,1572,1539,0.98,17,2480,41.1,105,39,76.7,7.666666666666667,6.6,13:14:32,3,2.3,1,-8.416666666666668,-0.9187500000000011
2.3,1,27.3,2120,2067,0.97,25,1969,49.4,99,44,72,7.716666666666667,6.65,13:14:35,3,2.3,1,-8.366666666666667,-0.8925000000000001
2.2,1,11.8,916,908,0.99,18,1290,23.2,101,43,86.9,7.766666666666667,6.7,13:14:38,3,2.3,1,-8.316666666666666,-0.86625
2.2,1,19.4,1502,1365,0.91,22,1209,26.5,89,50,85,7.816666666666666,6.75,13:14:41,3,2.3,1,-8.266666666666667,-0.8400000000000007
2.4,1,29.4,2279,2193,0.96,29,1796,52.6,98,44,70.3,7.85,6.783333333333333,13:14:43,3,2.3,1,-8.233333333333334,-0.8225000000000007
2.2,1,22.5,1746,1787,1.02,20,2282,44.9,102,42,74.6,7.9,6.833333333333333,13:14:46,3,2.3,1,-8.183333333333334,-0.7962500000000006
2.3,1,13.8,1067,1111,1.04,16,1647,26.4,102,43,85.1,7.966666666666667,6.9,13:14:50,3,2.3,1,-8.116666666666667,-0.7612500000000004
2.2,1,23.3,1804,1878,1.04,27,1695,46.4,102,43,73.7,8,6.933333333333334,13:14:52,3,2.3,1,-8.083333333333334,-0.7437500000000004
2.3,1,15.5,1201,1239,1.03,33,1012,33.7,102,43,80.9,8.033333333333333,6.966666666666667,13:14:54,3,2.3,1,-8.05,-0.7262500000000003
2.3,1,17,1316,1372,1.04,32,1105,35.4,103,42,79.9,8.066666666666666,7,13:14:56,3,2.3,1,-8.016666666666667,-0.7087500000000002
2.3,1,15.8,1229,1307,1.06,23,1481,34.7,105,41,80.4,8.1,7.033333333333333,13:14:58,3,2.3,1,-7.983333333333334,-0.691250000000001
2.3,1,9.4,731,774,1.06,10,1782,17.7,98,47,90,8.2,7.133333333333334,13:15:04,3,2.3,1,-7.883333333333334,-0.6387500000000008
2.3,1,17,1317,1306,0.99,17,1780,29.8,98,45,83.1,8.266666666666667,7.2,13:15:08,3,2.3,1,-7.816666666666667,-0.6037500000000007
2.3,1,15,1166,1172,1,16,1684,27.5,103,42,84.4,8.316666666666666,7.25,13:15:11,3,2.3,1,-7.7666666666666675,-0.5775000000000006
2.3,1,13.6,1055,1058,1,21,1273,27,103,42,84.7,8.366666666666667,7.3,13:15:14,3,2.3,1,-7.716666666666668,-0.5512500000000005
2.3,1,15.3,1190,1218,1.02,19,1550,29.1,103,41,83.6,8.416666666666666,7.35,13:15:17,3,2.3,1,-7.666666666666668,-0.5250000000000004
2.3,1,10.6,819,827,1.01,17,1262,21.5,100,44,87.8,8.483333333333333,7.416666666666667,13:15:21,3,2.3,1,-7.6000000000000005,-0.49000000000000066
2.3,1,14.6,1133,1125,0.99,21,1340,28.4,101,42,83.9,8.533333333333333,7.466666666666667,13:15:24,3,2.3,1,-7.550000000000001,-0.46375000000000055
2.3,1,10.4,804,819,1.02,17,1300,22.5,104,40,87.2,8.583333333333334,7.516666666666667,13:15:27,3,2.3,1,-7.500000000000001,-0.43750000000000044
2.3,1,23.8,1845,1808,0.98,22,2027,45.4,102,42,74.3,8.633333333333333,7.566666666666666,13:15:30,3,2.3,1,-7.450000000000001,-0.4112500000000008
2.3,1,5.8,453,447,0.99,11,981,10.4,100,44,94.1,8.733333333333333,7.666666666666667,13:15:36,3,2.3,1,-7.3500000000000005,-0.35875000000000057
2.3,1,19.1,1484,1402,0.94,25,1380,33.9,97,45,80.8,8.766666666666667,7.7,13:15:38,3,2.3,1,-7.316666666666667,-0.3412500000000005
2.3,1,14.2,1100,1052,0.96,22,1238,27.6,102,41,84.4,8.816666666666666,7.75,13:15:41,3,2.3,1,-7.2666666666666675,-0.3150000000000004
2.3,1,17.3,1345,1294,0.96,20,1684,33.6,103,40,81,8.866666666666667,7.8,13:15:44,3,2.3,1,-7.216666666666668,-0.28875000000000073
2.3,1,11.6,897,885,0.99,16,1484,23.5,104,40,86.7,8.916666666666666,7.85,13:15:47,3,2.3,1,-7.166666666666668,-0.2625000000000006
2.3,1,12.4,965,944,0.98,12,1919,23.2,99,44,86.9,9,7.933333333333334,13:15:52,3,2.3,1,-7.083333333333334,-0.21875000000000044
2.3,1,8.8,686,650,0.95,16,1023,16.7,97,44,90.6,9.066666666666666,8,13:15:56,3,2.3,1,-7.0166666666666675,-0.18375000000000075
2.3,1,15.4,1196,1256,1.05,12,2928,34.6,103,41,80.4,9.15,8.083333333333334,13:16:01,3,2.3,1,-6.933333333333334,-0.14000000000000012
