speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,clock_time
3.2,1.1,16,1219,1153,0.95,56,766,42.9,111,33,74.2,14.933333333333334,13.666666666666666,14:59:11
3.4,1.1,11.3,865,764,0.88,25,940,23.2,103,38,86,14.983333333333333,13.716666666666667,14:59:14
3.5,1.1,19.3,1473,1253,0.85,18,1852,32.9,102,39,80.2,15.033333333333333,13.766666666666667,14:59:17
3.3,1.1,17.5,1336,1276,0.96,46,964,44.1,107,35,73.5,15.05,13.783333333333333,14:59:18
3.2,1.1,20.5,1564,1506,0.96,43,1153,50.1,111,33,69.8,15.083333333333334,13.816666666666666,14:59:20
3.4,1.1,13.9,1064,1007,0.95,26,1108,29.3,107,36,82.4,15.116666666666667,13.85,14:59:22
3.4,1.1,9.9,759,676,0.89,16,1228,20,101,40,88,15.183333333333334,13.916666666666666,14:59:26
3.4,1.1,15.2,1160,1049,0.9,19,1541,30,101,39,81.9,15.233333333333333,13.966666666666667,14:59:29
3.4,1.1,15.1,1157,1015,0.88,23,1367,31.3,105,37,81.2,15.266666666666667,14,14:59:31
3.4,1.1,16.3,1243,1086,0.87,28,1163,32.8,105,37,80.3,15.316666666666666,14.05,14:59:34
3.4,1.1,18,1378,1273,0.92,17,2317,39.5,108,35,76.2,15.366666666666667,14.1,14:59:37
3.3,1.1,12.7,971,860,0.89,23,1119,25.6,104,37,84.6,15.416666666666666,14.15,14:59:40
3.2,1.1,14.5,1104,957,0.87,27,1019,27.2,103,38,83.7,15.45,14.183333333333334,14:59:42
3.4,1.1,12.4,944,818,0.87,24,1030,24.8,101,39,85.1,15.483333333333333,14.216666666666667,14:59:44
3.4,1.1,19.2,1467,1269,0.87,24,1528,37.1,103,37,77.7,15.533333333333333,14.266666666666667,14:59:47
3.5,1.1,13.1,1001,852,0.85,25,1008,25.4,104,37,84.7,15.566666666666666,14.3,14:59:49
3.3,1.1,16.1,1227,1039,0.85,26,1196,31.3,103,37,81.2,15.616666666666667,14.35,14:59:52
3.3,1.1,17.6,1344,1156,0.86,26,1324,34.4,105,36,79.3,15.65,14.383333333333333,14:59:54
3.3,1.1,8.3,631,557,0.88,38,590,22.7,109,33,86.4,15.666666666666666,14.4,14:59:55
3.4,1.1,20.6,1570,1364,0.87,29,1298,38.2,101,38,77,15.7,14.433333333333334,14:59:57
3.4,1.1,18.5,1412,1250,0.89,30,1274,38.8,105,36,76.7,15.733333333333333,14.466666666666667,14:59:59
3.4,1.1,12,914,797,0.87,23,1068,24.5,103,37,85.3,15.783333333333333,14.516666666666667,15:00:02
3.4,1.1,12.4,946,801,0.85,20,1144,23.4,99,40,85.9,15.833333333333334,14.566666666666666,15:00:05
3.4,1.1,14.6,1112,924,0.83,18,1459,26,101,38,84.4,15.883333333333333,14.616666666666667,15:00:08
3.5,1.1,20.6,1571,1324,0.84,16,2444,38.7,104,37,76.7,15.95,14.683333333333334,15:00:12
3.2,1.1,15.4,1175,1016,0.86,20,1528,30.3,103,37,81.8,16,14.733333333333333,15:00:15
3.4,1.1,16.7,1273,1117,0.88,31,1138,35.2,106,35,78.8,16.033333333333335,14.766666666666667,15:00:17
3.4,1.1,10.9,830,700,0.84,25,872,21.5,103,37,87,16.083333333333332,14.816666666666666,15:00:20
3.4,1.1,19.9,1518,1342,0.88,39,1043,40.9,104,36,75.4,16.1,14.833333333333334,15:00:21
3.4,1.1,16.3,1246,1145,0.92,42,843,35.1,104,37,78.9,16.133333333333333,14.866666666666667,15:00:23
3.4,1.1,11.3,863,719,0.83,22,957,21.3,99,40,87.2,16.166666666666668,14.9,15:00:25
3.4,1.1,15.3,1172,988,0.84,41,803,33.2,105,35,80,16.2,14.933333333333334,15:00:27
3.5,1.1,11.4,872,716,0.82,17,1264,21,98,40,87.4,16.25,14.983333333333333,15:00:30
3.5,1.1,20.2,1542,1262,0.82,27,1294,34.7,100,38,79.2,16.3,15.033333333333333,15:00:33
3.5,1.1,19.1,1460,1176,0.81,25,1346,33.8,102,37,79.7,16.333333333333332,15.066666666666666,15:00:35
3.5,1.1,27,2061,1751,0.85,35,1486,52.4,105,35,68.5,16.366666666666667,15.1,15:00:37
3.5,1.1,29.2,2230,2051,0.92,47,1379,64.7,107,34,61.1,16.383333333333333,15.116666666666667,15:00:38
3.5,1.1,15.4,1177,1139,0.97,53,843,44.8,112,31,73.1,16.4,15.133333333333333,15:00:39
3.5,1.1,12.3,936,881,0.94,29,1055,31,109,33,81.3,16.433333333333334,15.166666666666666,15:00:41
3.5,1.1,14,1066,965,0.91,26,1148,29.8,104,37,82.1,16.466666666666665,15.2,15:00:43
3.7,1.1,15.8,1204,1080,0.9,31,1096,33.6,104,37,79.8,16.5,15.233333333333333,15:00:45
3.7,1.1,12.5,955,814,0.85,17,1370,22.8,98,41,86.3,16.566666666666666,15.3,15:00:49
3.7,1.1,29.1,2221,1763,0.79,28,1679,47.1,100,39,71.7,16.6,15.333333333333334,15:00:51
3.8,1.1,13.9,1059,930,0.88,35,845,29.3,104,36,82.4,16.633333333333333,15.366666666666667,15:00:53
3.8,1.1,16.9,1292,1140,0.88,27,1289,35,103,37,78.9,16.666666666666668,15.4,15:00:55
3.5,1.1,16.1,1231,1084,0.88,26,1223,31.5,104,37,81.1,16.7,15.433333333333334,15:00:57
3.8,1.1,14,1070,910,0.85,26,1123,28.8,103,37,82.7,16.75,15.483333333333333,15:01:00
3.8,1.1,16.3,1248,1058,0.85,27,1194,31.7,99,39,80.9,16.783333333333335,15.516666666666667,15:01:02
3.9,1.1,13.7,1045,844,0.81,15,1370,21.1,94,42,87.3,16.85,15.583333333333334,15:01:06
3.7,1.1,15.8,1207,954,0.79,20,1320,26.9,96,40,83.8,16.9,15.633333333333333,15:01:09
3.9,1.1,25.3,1934,1613,0.83,17,2789,48.6,104,36,70.7,16.95,15.683333333333334,15:01:12
4,1.1,13.1,1001,813,0.81,24,994,23.9,98,39,85.6,17,15.733333333333333,15:01:15
4,1.1,22.9,1752,1404,0.8,28,1416,40.1,97,39,75.9,17.033333333333335,15.766666666666667,15:01:17
3.9,1.1,20.2,1545,1242,0.8,29,1216,35.1,96,40,78.9,17.066666666666666,15.8,15:01:19
3.9,1.1,21.6,1653,1323,0.8,28,1353,37.9,98,38,77.2,17.1,15.833333333333334,15:01:21
3.9,1.1,26.3,2010,1664,0.83,25,1922,48.1,99,38,71.1,17.133333333333333,15.866666666666667,15:01:23
3.9,1.1,22.3,1705,1422,0.83,27,1621,43,103,36,74.1,17.183333333333334,15.916666666666666,15:01:26
4,1.1,24.2,1845,1560,0.85,32,1462,47.4,102,37,71.5,17.216666666666665,15.95,15:01:28
4,1.1,19.6,1500,1270,0.85,24,1485,35.8,101,38,78.5,17.25,15.983333333333333,15:01:30
4,1.1,22.2,1693,1494,0.88,24,1761,43.1,104,37,74.1,17.3,16.033333333333335,15:01:33
4,1.1,24,1833,1688,0.92,21,2528,52.1,106,36,68.6,17.333333333333332,16.066666666666666,15:01:35
4,1.1,16.2,1238,1094,0.88,27,1202,32.2,101,39,80.6,17.383333333333333,16.116666666666667,15:01:38
4,1.1,20.8,1588,1434,0.9,21,2024,42.2,104,38,74.6,17.433333333333334,16.166666666666668,15:01:41
4,1.1,19.3,1472,1288,0.87,24,1556,37.2,101,39,77.6,17.466666666666665,16.2,15:01:43
4.2,1.1,23,1760,1498,0.85,30,1465,43.7,101,38,73.7,17.5,16.233333333333334,15:01:45
4.2,1.1,17.6,1347,1170,0.87,23,1428,33.1,101,39,80.1,17.55,16.283333333333335,15:01:48
4,1.1,28.8,2196,1872,0.85,23,2255,52.6,101,38,68.3,17.583333333333332,16.316666666666666,15:01:50
4.3,1.1,24,1830,1612,0.88,20,2421,48.6,104,37,70.8,17.633333333333333,16.366666666666667,15:01:53
4.2,1.1,16.4,1249,1068,0.85,26,1153,30.4,101,38,81.7,17.683333333333334,16.416666666666668,15:01:56
4,1.1,23.3,1782,1510,0.85,21,2010,42,99,39,74.7,17.716666666666665,16.45,15:01:58
4.3,1.1,24.4,1866,1550,0.83,27,1625,44.5,99,39,73.2,17.766666666666666,16.5,15:02:01
4.3,1.1,25.6,1959,1628,0.83,30,1588,47.6,102,37,71.3,17.8,16.533333333333335,15:02:03
4.3,1.1,25.3,1932,1669,0.86,35,1409,49.7,105,35,70.1,17.816666666666666,16.55,15:02:04
4.3,1.1,22,1677,1434,0.86,24,1728,40.6,101,38,75.5,17.866666666666667,16.6,15:02:07
4.3,1.1,27.8,2126,1819,0.86,27,1966,53.9,103,37,67.6,17.9,16.633333333333333,15:02:09
4.3,1.1,20.4,1559,1305,0.84,23,1548,35.9,100,39,78.4,17.95,16.683333333333334,15:02:12
4.5,1.1,17.5,1334,1036,0.78,18,1464,26.9,93,42,83.8,18,16.733333333333334,15:02:15
4.5,1.1,28.9,2206,1825,0.83,18,2912,51.5,100,38,69,18.05,16.783333333333335,15:02:18
4.3,1.1,25.3,1931,1554,0.8,22,1942,43.5,99,39,73.8,18.1,16.833333333333332,15:02:21
4.3,1.1,27.5,2101,1762,0.84,21,2463,51.5,101,38,69,18.15,16.883333333333333,15:02:24
4.5,1.1,22.5,1716,1409,0.82,27,1459,39.2,101,38,76.4,18.183333333333334,16.916666666666668,15:02:26
4.6,1.1,31,2366,1997,0.84,27,2135,58.2,103,37,65,18.216666666666665,16.95,15:02:28
4.6,1.1,25.5,1949,1715,0.88,34,1545,52.4,106,35,68.5,18.25,16.983333333333334,15:02:30
4.7,1.1,24.7,1885,1628,0.86,35,1623,56.3,103,37,66.1,18.283333333333335,17.016666666666666,15:02:32
4.7,1.1,26.4,2016,1750,0.87,27,1878,51.5,102,37,69,18.316666666666666,17.05,15:02:34
4.5,1.1,24.3,1853,1575,0.85,26,1685,43.6,101,38,73.8,18.35,17.083333333333332,15:02:36
4.5,1.1,27.5,2098,1852,0.88,24,2273,53.5,103,37,67.8,18.4,17.133333333333333,15:02:39
4.5,1.1,24.7,1884,1627,0.86,29,1636,47.4,102,38,71.5,18.433333333333334,17.166666666666668,15:02:41
4.5,1.1,22.2,1693,1457,0.86,26,1519,40,102,38,76,18.466666666666665,17.2,15:02:43
4.8,1.1,23.3,1777,1502,0.85,30,1435,43.3,101,38,74,18.5,17.233333333333334,15:02:45
4.8,1.1,29.4,2245,1892,0.84,28,1983,54.6,101,38,67.2,18.533333333333335,17.266666666666666,15:02:47
4.8,1.1,25,1908,1590,0.83,19,2299,44.2,99,39,73.4,18.716666666666665,17.45,15:02:58
4.8,1.1,16.5,1261,948,0.75,16,1456,23.2,89,44,86.1,18.783333333333335,17.516666666666666,15:03:02
5,1.1,33.2,2534,2010,0.79,21,2602,55.7,99,38,66.5,18.833333333333332,17.566666666666666,15:03:05
4.8,1.1,29,2214,1730,0.78,29,1754,50.1,101,37,69.9,18.866666666666667,17.6,15:03:07
4.8,1.1,25.6,1958,1548,0.79,26,1630,42.5,99,38,74.4,18.9,17.633333333333333,15:03:09
4.8,1.1,26.4,2016,1681,0.83,24,1996,47.9,101,37,71.2,18.95,17.683333333333334,15:03:12
4.8,1.1,28.1,2149,1740,0.81,27,1850,50,100,38,69.9,18.983333333333334,17.716666666666665,15:03:14
4.8,1.1,21.8,1669,1307,0.78,31,1184,36.6,96,40,78,19.016666666666666,17.75,15:03:16
4.8,1.1,28.5,2180,1713,0.79,28,1707,47.9,98,38,71.2,19.05,17.783333333333335,15:03:18
5,1.1,29.7,2266,1795,0.79,33,1632,53.5,103,36,67.8,19.083333333333332,17.816666666666666,15:03:20
5,1.1,24.3,1853,1524,0.82,25,1802,44.7,101,38,73.1,19.116666666666667,17.85,15:03:22
5.1,1.1,22.9,1749,1374,0.79,23,1609,36.4,95,41,78.1,19.166666666666668,17.9,15:03:25
5.1,1.1,26,1985,1595,0.8,20,2264,44.5,100,38,73.2,19.216666666666665,17.95,15:03:28
5,1.1,27.2,2079,1662,0.8,26,1721,44.1,98,39,73.5,19.25,17.983333333333334,15:03:30
5.2,1.1,24.5,1874,1485,0.79,27,1446,38.4,95,40,76.9,19.283333333333335,18.016666666666666,15:03:32
5.2,1.1,25.5,1951,1506,0.77,25,1637,40.3,97,39,75.8,19.333333333333332,18.066666666666666,15:03:35
5.1,1.1,30.1,2296,1854,0.81,33,1611,53.1,101,37,68.1,19.366666666666667,18.1,15:03:37
5.2,1.1,27.2,2075,1618,0.78,34,1366,46.8,100,37,71.8,19.383333333333333,18.116666666666667,15:03:38
5.1,1.1,18.4,1402,1128,0.8,20,1605,32,90,43,80.8,19.433333333333334,18.166666666666668,15:03:41
5.1,1.1,30.4,2325,1800,0.77,34,1500,50.9,96,39,69.4,19.466666666666665,18.2,15:03:43
5.1,1.1,35.1,2678,2062,0.77,30,1851,55.8,97,39,66.4,19.5,18.233333333333334,15:03:45
5.1,1.1,32.9,2516,2067,0.82,30,2013,61.3,101,37,63.1,19.533333333333335,18.266666666666666,15:03:47
5.2,1.1,22.6,1728,1416,0.82,26,1598,41.3,101,37,75.1,19.583333333333332,18.316666666666666,15:03:50
5.2,1.1,32.4,2473,2016,0.82,34,1731,58.7,102,36,64.7,19.6,18.333333333333332,15:03:51
5.2,1.1,23.2,1775,1463,0.82,25,1596,39.9,97,40,76,19.65,18.383333333333333,15:03:54
5.3,1.1,26.5,2021,1630,0.81,26,1727,44.9,96,40,73,19.683333333333334,18.416666666666668,15:03:56
5.3,1.1,28,2137,1752,0.82,22,2270,50.1,100,38,69.9,19.733333333333334,18.466666666666665,15:03:59
5.3,1.1,23.5,1797,1378,0.77,24,1489,35.2,92,42,78.8,19.766666666666666,18.5,15:04:01
5.3,1.1,30.7,2341,1808,0.77,28,1770,49.6,96,39,70.1,19.8,18.533333333333335,15:04:03
5.5,1.1,32.2,2458,1970,0.8,26,2219,56.9,101,37,65.8,19.85,18.583333333333332,15:04:06
5.5,1.1,27.9,2132,1732,0.81,26,1873,48.2,98,39,71,19.883333333333333,18.616666666666667,15:04:08
5.5,1.1,22,1677,1336,0.8,26,1440,37.7,97,40,77.3,19.916666666666668,18.65,15:04:10
5.3,1.1,28.9,2207,1668,0.76,30,1548,45.8,93,41,72.5,19.95,18.683333333333334,15:04:12
5.3,1.1,31.8,2432,1917,0.79,22,2296,50.5,99,38,69.7,20,18.733333333333334,15:04:15
5.3,1.1,28.9,2205,1740,0.79,31,1476,46.4,98,39,72.1,20.033333333333335,18.766666666666666,15:04:17
5.5,1.1,32,2441,1966,0.81,28,1901,54.1,101,38,67.5,20.066666666666666,18.8,15:04:19
5.3,1.1,32.3,2466,2057,0.83,27,2204,58.5,100,38,64.8,20.1,18.833333333333332,15:04:21
5.6,1.1,29.1,2220,1873,0.84,24,2277,54.6,102,37,67.1,20.15,18.883333333333333,15:04:24
5.6,1.1,24.4,1863,1539,0.83,28,1482,41.2,99,39,75.2,20.183333333333334,18.916666666666668,15:04:26
5.6,1.1,33,2518,2070,0.82,29,1953,55.8,97,40,66.4,20.216666666666665,18.95,15:04:28
5.6,1.1,24.5,1874,1417,0.76,19,1813,34.3,90,44,79.4,20.266666666666666,19,15:04:31
5.8,1.1,35.7,2723,2182,0.8,32,1839,59.3,99,38,64.3,20.3,19.033333333333335,15:04:33
5.8,1.1,35.9,2744,2269,0.83,31,2096,65.2,102,37,60.8,20.333333333333332,19.066666666666666,15:04:35
5.6,1.1,28.2,2151,1834,0.85,38,1479,55.8,104,36,66.4,20.366666666666667,19.1,15:04:37
5.6,1.1,31.6,2412,2136,0.89,41,1663,68.4,107,34,58.9,20.383333333333333,19.116666666666667,15:04:38
5.6,1.1,36.5,2788,2412,0.87,45,1617,73,104,36,56.1,20.416666666666668,19.15,15:04:40
5.5,1.1,24.7,1883,1653,0.88,31,1535,47.2,101,38,71.6,20.433333333333334,19.166666666666668,15:04:41
5.6,1.1,24,1831,1520,0.83,24,1631,39.8,97,41,76.1,20.483333333333334,19.216666666666665,15:04:44
5.6,1.1,30.1,2299,1938,0.84,22,2523,55.4,100,39,66.6,20.533333333333335,19.266666666666666,15:04:47
5.7,1.1,29.6,2263,1830,0.81,29,1623,46.4,95,41,72.1,20.566666666666666,19.3,15:04:49
5.7,1.1,29.8,2273,1842,0.81,29,1791,51.2,98,39,69.2,20.6,19.333333333333332,15:04:51
5.7,1.1,33.4,2553,2106,0.82,27,2261,60,100,38,63.9,20.633333333333333,19.366666666666667,15:04:53
5.6,1.1,25.5,1944,1559,0.8,27,1521,40.4,95,41,75.7,20.666666666666668,19.4,15:04:55
5.8,1.1,29,2217,1855,0.84,18,2829,51.9,101,39,68.8,20.733333333333334,19.466666666666665,15:04:59
5.8,1.1,35.2,2688,2167,0.81,29,2004,58.4,98,40,64.9,20.766666666666666,19.5,15:05:01
5.8,1.1,25.8,1967,1608,0.82,30,1401,42.7,99,39,74.3,20.8,19.533333333333335,15:05:03
5.8,1.1,33.1,2526,2019,0.8,28,1891,53.8,96,40,67.7,20.833333333333332,19.566666666666666,15:05:05
5.7,1.1,32.3,2470,2097,0.85,21,2939,61.4,101,38,63,20.883333333333333,19.616666666666667,15:05:08
5.8,1.1,32.8,2506,2090,0.83,22,2548,56.2,99,40,66.2,20.916666666666668,19.65,15:05:10
5.8,1.1,30,2288,1903,0.83,20,2577,51.2,98,41,69.2,20.966666666666665,19.7,15:05:13
5.8,1.1,32.4,2473,2045,0.83,24,2474,58.9,99,39,64.6,21.016666666666666,19.75,15:05:16
6.2,1.1,31.9,2437,2089,0.86,21,2727,58.2,100,39,65,21.066666666666666,19.8,15:05:19
6,1.1,30.2,2308,1969,0.85,22,2425,53.3,100,39,67.9,21.1,19.833333333333332,15:05:21
6,1.1,32.7,2497,2098,0.84,24,2431,57.9,101,38,65.2,21.15,19.883333333333333,15:05:24
6,1.1,29.4,2245,1905,0.85,24,2173,51.7,99,40,68.9,21.2,19.933333333333334,15:05:27
6.1,1.1,31.5,2410,2067,0.86,21,2673,56.3,101,39,66.1,21.233333333333334,19.966666666666665,15:05:29
6.2,1.1,32.5,2485,2106,0.85,37,1650,61.5,100,39,63,21.266666666666666,20,15:05:31
6.1,1.1,31.2,2382,2013,0.85,38,1543,58.6,100,39,64.7,21.3,20.033333333333335,15:05:33
6.1,1.1,30.7,2348,1984,0.84,31,1772,55.1,99,39,66.9,21.316666666666666,20.05,15:05:34
6,1.1,29.6,2258,1889,0.84,28,1946,53.5,101,38,67.8,21.366666666666667,20.1,15:05:37
6.2,1.1,30.8,2356,1927,0.82,23,2121,49.5,95,41,70.2,21.4,20.133333333333333,15:05:39
6.2,1.1,33.7,2577,2118,0.82,27,2157,57.8,98,40,65.2,21.433333333333334,20.166666666666668,15:05:41
6.1,1.1,31.4,2397,1993,0.83,24,2197,52.7,98,40,68.3,21.483333333333334,20.216666666666665,15:05:44
6.2,1.1,31.4,2397,2002,0.84,29,1934,56.3,101,38,66.1,21.516666666666666,20.25,15:05:46
6.3,1.1,34.4,2624,2301,0.88,23,2935,66.5,102,38,60,21.566666666666666,20.3,15:05:49
6.3,1.1,27.6,2112,1791,0.85,25,1869,47.3,98,40,71.5,21.6,20.333333333333332,15:05:51
6.3,1.1,31.9,2436,2085,0.86,23,2555,57.8,100,39,65.2,21.65,20.383333333333333,15:05:54
6.3,1.1,31.9,2440,2013,0.83,28,1873,52.5,98,40,68.4,21.683333333333334,20.416666666666668,15:05:56
6.3,1.1,28.8,2202,1759,0.8,19,2217,42.9,93,43,74.2,21.733333333333334,20.466666666666665,15:05:59
6.3,1.1,33.9,2588,2195,0.85,22,2750,60,100,39,63.9,21.783333333333335,20.516666666666666,15:06:02
6.6,1.1,35,2671,2242,0.84,31,2032,62.2,100,38,62.6,21.816666666666666,20.55,15:06:04
6.5,1.1,29.4,2246,1871,0.83,32,1567,50,99,39,69.9,21.85,20.583333333333332,15:06:06
6.3,1.1,33.2,2540,2174,0.86,22,2744,60.1,101,39,63.9,21.883333333333333,20.616666666666667,15:06:08
6.3,1.1,35.7,2725,2350,0.86,26,2513,65.6,102,38,60.6,21.933333333333334,20.666666666666668,15:06:11
6.3,1.1,34.3,2619,2240,0.86,33,1978,65.2,104,37,60.8,21.95,20.683333333333334,15:06:12
6.3,1.1,35.6,2722,2465,0.91,32,2239,72.6,106,35,56.3,21.983333333333334,20.716666666666665,15:06:14
6.5,1.1,28.6,2184,1945,0.89,32,1652,53,103,38,68.1,22.016666666666666,20.75,15:06:16
6.6,1.1,35.5,2713,2433,0.9,35,1966,69,102,38,58.5,22.05,20.783333333333335,15:06:18
6.6,1.1,32.3,2464,2210,0.9,28,2274,63.5,103,38,61.8,22.083333333333332,20.816666666666666,15:06:20
6.6,1.1,34.4,2629,2391,0.91,26,2620,67.2,103,38,59.6,22.116666666666667,20.85,15:06:22
6.6,1.1,26.5,2024,1790,0.88,27,1793,48.5,102,39,70.8,22.166666666666668,20.9,15:06:25
6.5,1.1,35,2671,2329,0.87,30,2138,64.8,103,37,61,22.2,20.933333333333334,15:06:27
6.6,1.1,31,2366,1988,0.84,30,1717,51.8,96,42,68.9,22.233333333333334,20.966666666666665,15:06:29
6.6,1.1,36,2753,2356,0.86,35,1916,67.2,102,38,59.6,22.25,20.983333333333334,15:06:30
6.6,1.1,33.9,2589,2264,0.87,38,1659,63,103,37,62.1,22.283333333333335,21.016666666666666,15:06:32
6.8,1.1,30.6,2338,2116,0.9,29,2138,62.3,103,37,62.5,22.316666666666666,21.05,15:06:34
6.8,1.1,34,2593,2285,0.88,24,2651,62.6,100,40,62.3,22.35,21.083333333333332,15:06:36
6.9,1.1,31.9,2436,2106,0.86,32,1816,58.6,103,38,64.8,22.383333333333333,21.116666666666667,15:06:38
6.8,1.1,30.2,2308,1950,0.85,32,1594,51.1,99,39,69.2,22.416666666666668,21.15,15:06:40
6.6,1.1,36.1,2754,2363,0.86,24,2658,62.8,99,40,62.2,22.466666666666665,21.2,15:06:43
6.8,1.1,35.4,2705,2339,0.86,35,1866,64.7,102,38,61.1,22.483333333333334,21.216666666666665,15:06:44
6.6,1.1,31.5,2410,2082,0.86,29,1889,55.6,101,39,66.6,22.516666666666666,21.25,15:06:46
6.8,1.1,35.8,2734,2371,0.87,31,2120,65.9,103,38,60.4,22.55,21.283333333333335,15:06:48
6.8,1.1,30.5,2331,2047,0.88,31,1815,56.4,102,38,66.1,22.583333333333332,21.316666666666666,15:06:50
6.8,1.1,33.7,2573,2176,0.85,32,1774,56,100,40,66.3,22.616666666666667,21.35,15:06:52
7,1.1,36.3,2772,2460,0.89,29,2419,69.8,103,37,58,22.65,21.383333333333333,15:06:54
7,1.1,34.1,2606,2253,0.86,31,2009,61.5,100,40,63,22.683333333333334,21.416666666666668,15:06:56
6.9,1.1,34,2595,2196,0.85,29,1944,56.1,97,41,66.3,22.716666666666665,21.45,15:06:58
7,1.1,37.6,2870,2503,0.87,26,2627,67.6,101,39,59.3,22.766666666666666,21.5,15:07:01
6.9,1.1,32.3,2465,2130,0.86,29,1958,56.5,101,39,66,22.8,21.533333333333335,15:07:03
6.9,1.1,36,2749,2375,0.86,28,2280,64.5,100,39,61.2,22.833333333333332,21.566666666666666,15:07:05
7.1,1.1,34.3,2622,2242,0.86,31,1939,59.4,98,41,64.3,22.866666666666667,21.6,15:07:07
7.1,1.1,37.1,2837,2519,0.89,34,2166,72.6,104,37,56.3,22.9,21.633333333333333,15:07:09
7.1,1.1,25.2,1923,1570,0.82,21,1715,36.5,91,45,78.1,22.933333333333334,21.666666666666668,15:07:11
7,1.1,45,3435,2935,0.85,31,2658,81.4,99,40,51,22.966666666666665,21.7,15:07:13
6.9,1.1,38.6,2946,2618,0.89,29,2653,75.8,104,37,54.4,23.016666666666666,21.75,15:07:16
7,1.1,36.5,2789,2570,0.92,34,2155,73.9,104,38,55.6,23.033333333333335,21.766666666666666,15:07:17
7.1,1.1,31.9,2435,2189,0.9,31,1860,58.4,101,40,64.9,23.066666666666666,21.8,15:07:19
7.1,1.1,38.1,2914,2658,0.91,31,2456,75.2,103,38,54.8,23.1,21.833333333333332,15:07:21
7.3,1.1,34.5,2633,2388,0.91,29,2310,66.6,102,39,59.9,23.133333333333333,21.866666666666667,15:07:23
7.1,1.1,38.8,2964,2733,0.92,27,2931,78.5,104,38,52.8,23.166666666666668,21.9,15:07:25
7.1,1.1,37.9,2892,2674,0.92,37,2116,77.4,106,37,53.4,23.2,21.933333333333334,15:07:27
7,1.1,34.9,2665,2458,0.92,32,2162,68.3,104,38,58.9,23.233333333333334,21.966666666666665,15:07:29
7,1.1,34.2,2611,2530,0.97,34,2243,75.6,107,36,54.5,23.266666666666666,22,15:07:31
7,1.1,32.9,2512,2395,0.95,43,1611,69.6,107,36,58.2,23.283333333333335,22.016666666666666,15:07:32
7.5,1.1,36.2,2765,2626,0.95,41,1822,74.9,105,38,54.9,23.316666666666666,22.05,15:07:34
7.4,1.1,34.4,2626,2441,0.93,30,2301,68.3,105,38,58.9,23.35,22.083333333333332,15:07:36
7.4,1.1,36.2,2762,2583,0.94,26,2815,73.4,104,38,55.8,23.383333333333333,22.116666666666667,15:07:38
7.3,1.1,33.5,2561,2367,0.92,30,2227,67.8,105,37,59.2,23.416666666666668,22.15,15:07:40
7.1,1.1,37.9,2896,2553,0.88,36,1842,65.4,101,40,60.7,23.45,22.183333333333334,15:07:42
7.1,1.1,37.4,2857,2626,0.92,31,2455,75.5,105,37,54.6,23.483333333333334,22.216666666666665,15:07:44
7.1,1.1,34.5,2636,2492,0.95,24,3009,71.9,105,38,56.7,23.516666666666666,22.25,15:07:46
7.5,1.1,36.3,2774,2526,0.91,36,1950,70.5,102,39,57.6,23.55,22.283333333333335,15:07:48
7.5,1.1,37.8,2887,2614,0.91,36,2010,72.2,102,39,56.6,23.566666666666666,22.3,15:07:49
7.4,1.1,37,2828,2637,0.93,28,2703,74.4,104,38,55.2,23.616666666666667,22.35,15:07:52
7.3,1.1,34.1,2607,2355,0.9,30,1984,60.4,100,40,63.7,23.65,22.383333333333333,15:07:54
7.3,1.1,37.1,2836,2619,0.92,29,2471,72.3,104,38,56.5,23.683333333333334,22.416666666666668,15:07:56
7.1,1.1,36.7,2801,2543,0.91,32,2148,68.2,103,39,59,23.716666666666665,22.45,15:07:58
7.5,1.1,39.3,3002,2800,0.93,32,2493,79.6,105,38,52.1,23.733333333333334,22.466666666666665,15:07:59
7.5,1.1,34.7,2652,2467,0.93,32,2014,65,103,39,60.9,23.766666666666666,22.5,15:08:01
7.5,1.1,35.9,2743,2476,0.9,32,2039,65.8,100,41,60.4,23.8,22.533333333333335,15:08:03
7.4,1.1,43.4,3312,3076,0.93,36,2427,88.3,105,37,46.9,23.833333333333332,22.566666666666666,15:08:05
7.4,1.1,35.4,2707,2589,0.96,36,2118,76.5,107,36,54,23.85,22.583333333333332,15:08:06
7.4,1.1,38.6,2951,2835,0.96,33,2534,83.1,107,36,50,23.883333333333333,22.616666666666667,15:08:08
7.4,1.1,33.8,2579,2458,0.95,34,2016,67.6,105,38,59.3,23.916666666666668,22.65,15:08:10
7.5,1.1,36.1,2759,2650,0.96,36,2105,76.1,106,37,54.2,23.95,22.683333333333334,15:08:12
7.5,1.1,37.1,2830,2764,0.98,35,2268,80,106,38,51.9,23.966666666666665,22.7,15:08:13
7.5,1.1,34.5,2636,2522,0.96,28,2537,72.1,105,38,56.6,24.016666666666666,22.75,15:08:16
7.5,1.1,35.4,2704,2573,0.95,29,2461,70.7,105,38,57.5,24.05,22.783333333333335,15:08:18
7.8,1.1,37.1,2833,2588,0.91,38,1815,68.5,103,39,58.8,24.066666666666666,22.8,15:08:19
7.8,1.1,39.2,2993,2831,0.95,36,2239,79.5,105,37,52.2,24.1,22.833333333333332,15:08:21
7.6,1.1,38.1,2913,2758,0.95,28,2721,75.9,104,39,54.3,24.133333333333333,22.866666666666667,15:08:23
