speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,time,ex_time,clock_time
6.2,0.9,19.7,1599,1100,0.69,29,1032,29.9,83.1,89,41,2.55,1.35,08:13:04
6.3,0.9,23.5,1906,1288,0.68,29,1226,35.4,80,89,40,2.5833333333333335,1.3833333333333333,08:13:06
6.3,0.9,25.5,2070,1421,0.69,29,1317,37.8,78.6,88,40,2.6166666666666667,1.4166666666666667,08:13:08
6.3,0.9,22.7,1840,1240,0.67,29,1160,33.3,81.2,87,41,2.65,1.45,08:13:10
6.2,0.9,23.1,1872,1255,0.67,29,1165,33.3,81.2,87,40,2.7,1.5,08:13:13
6.3,0.9,28.7,2331,1497,0.64,29,1360,39,77.9,83,42,2.7333333333333334,1.5333333333333332,08:13:15
6.2,0.9,24.4,1980,1274,0.64,22,1388,30.5,82.7,83,42,2.7666666666666666,1.5666666666666667,08:13:17
6.2,0.9,28.5,2315,1512,0.65,25,1587,39.5,77.6,87,40,2.8166666666666664,1.6166666666666667,08:13:20
6.3,0.9,26.8,2175,1425,0.66,27,1367,37.3,78.9,85,41,2.85,1.65,08:13:22
6.2,0.9,24.3,1973,1280,0.65,29,1172,33.8,80.9,85,41,2.8833333333333333,1.6833333333333333,08:13:24
6.1,0.9,30.7,2489,1615,0.65,30,1391,41.1,76.7,84,42,2.9166666666666665,1.7166666666666668,08:13:26
6.1,0.9,31.3,2538,1631,0.64,28,1578,43.4,75.4,87,40,2.95,1.75,08:13:28
6.2,0.9,38.2,3103,2268,0.73,22,2981,64.1,63.7,95,37,3,1.8,08:13:31
6.3,0.9,23.8,1932,1339,0.69,28,1338,36.8,79.2,90,41,3.033333333333333,1.8333333333333335,08:13:33
6.3,0.9,26.1,2121,1406,0.66,29,1246,36.6,79.3,86,42,3.066666666666667,1.8666666666666667,08:13:35
6.3,0.9,32.6,2649,1723,0.65,29,1489,43.8,75.2,85,42,3.1,1.9,08:13:37
6.3,0.9,29.9,2428,1665,0.69,31,1409,43.1,75.6,88,40,3.1333333333333333,1.9333333333333333,08:13:39
6.3,0.9,39.3,3190,2258,0.71,36,1719,62.5,64.6,94,38,3.1666666666666665,1.9666666666666668,08:13:41
6.1,0.9,33.9,2756,2056,0.75,31,1848,57.2,67.7,95,38,3.2,2,08:13:43
6.2,0.9,27.6,2242,1630,0.73,27,1545,41.9,76.3,89,41,3.2333333333333334,2.033333333333333,08:13:45
6.3,0.9,19.1,1548,1087,0.7,36,782,28.3,84,85,43,3.2666666666666666,2.066666666666667,08:13:47
6.2,0.9,33,2680,1795,0.67,30,1492,44.1,75.1,84,43,3.3,2.1,08:13:49
6.1,0.9,22.8,1847,1381,0.75,45,866,39.1,77.9,91,41,3.4,2.2,08:13:55
6.2,0.9,35.5,2885,2119,0.73,29,1889,54,69.5,90,41,3.45,2.25,08:13:58
6.3,0.9,29.7,2410,1799,0.75,34,1470,49.3,72.1,93,40,3.466666666666667,2.2666666666666666,08:13:59
6.2,0.9,35.1,2847,2154,0.76,38,1493,57.1,67.7,93,40,3.5,2.3,08:14:01
6.3,0.9,37.7,3065,2295,0.75,38,1626,62.5,64.6,95,39,3.533333333333333,2.3333333333333335,08:14:03
6.3,0.9,31.1,2523,1973,0.78,35,1570,55.1,68.8,97,38,3.55,2.35,08:14:04
6.3,0.9,30.2,2455,1901,0.77,35,1508,52.3,70.4,96,39,3.5833333333333335,2.3833333333333333,08:14:06
6.2,0.9,29.8,2420,1804,0.75,32,1498,48.1,72.8,92,41,3.6166666666666667,2.4166666666666665,08:14:08
6.3,0.9,22.4,1815,1332,0.73,18,1747,31.3,82.3,88,44,3.6666666666666665,2.466666666666667,08:14:11
6.3,0.9,35.6,2888,2019,0.7,32,1571,49.9,71.8,87,43,3.7,2.5,08:14:13
6.3,0.9,38,3086,2285,0.74,31,1990,60.9,65.5,92,40,3.7333333333333334,2.533333333333333,08:14:15
6.3,0.9,41.4,3359,2592,0.77,34,2054,69.2,60.8,95,39,3.7666666666666666,2.5666666666666664,08:14:17
6.3,0.9,29.5,2395,1893,0.79,32,1656,52.6,70.3,95,40,3.8,2.6,08:14:19
6.3,0.9,28.5,2315,1785,0.77,31,1508,47.1,73.3,93,41,3.8333333333333335,2.6333333333333333,08:14:21
6.3,0.9,33.6,2726,2010,0.74,32,1527,49.5,72,90,42,3.85,2.65,08:14:22
6.3,0.9,27.6,2242,1662,0.74,30,1402,42.1,76.2,89,43,3.8833333333333333,2.6833333333333336,08:14:24
6.2,0.9,37.3,3026,2302,0.76,34,1813,61.5,65.2,93,40,3.9166666666666665,2.716666666666667,08:14:26
6.2,0.9,36.7,2984,2267,0.76,35,1748,61,65.5,95,40,3.95,2.75,08:14:28
6.3,0.9,39.9,3238,2588,0.8,37,1898,69.9,60.5,97,39,3.9833333333333334,2.783333333333333,08:14:30
6.3,0.9,31.9,2592,2060,0.79,39,1553,60.5,65.8,99,38,4,2.8,08:14:31
6.2,0.9,31,2515,2071,0.82,34,1646,56.4,68.1,97,40,4.033333333333333,2.8333333333333335,08:14:33
6.2,0.9,33.4,2709,2246,0.83,35,1715,59.5,66.4,96,40,4.066666666666666,2.8666666666666667,08:14:35
6.2,0.9,25.8,2094,1708,0.82,38,1209,46.5,73.7,96,40,4.083333333333333,2.8833333333333333,08:14:36
6.2,0.9,29.1,2365,1901,0.8,34,1425,49.1,72.2,95,41,4.116666666666666,2.9166666666666665,08:14:38
6.3,0.9,37.3,3028,2420,0.8,39,1656,64.9,63.3,95,40,4.133333333333334,2.9333333333333336,08:14:39
6.2,0.9,34.9,2831,2228,0.79,42,1523,63.5,64.1,98,39,4.166666666666667,2.966666666666667,08:14:41
6.2,0.9,33.6,2732,2246,0.82,31,1980,61.6,65.2,98,39,4.2,3,08:14:43
6.3,0.9,28.7,2328,1935,0.83,27,1862,50.5,71.4,96,40,4.233333333333333,3.033333333333333,08:14:45
6.2,0.9,25,2028,1629,0.8,27,1541,42,76.2,92,43,4.266666666666667,3.066666666666667,08:14:47
6.3,0.9,11.9,968,761,0.79,22,952,20.7,88.3,92,42,4.316666666666666,3.1166666666666667,08:14:50
6.2,0.9,55.4,4496,3048,0.68,38,1820,68.2,61.4,81,46,4.35,3.15,08:14:52
6.3,0.9,41.7,3384,2696,0.8,22,3326,72.8,58.8,96,39,4.383333333333334,3.183333333333333,08:14:54
6.3,0.9,33.2,2693,2160,0.8,33,1825,60.8,65.6,97,39,4.416666666666667,3.216666666666667,08:14:56
6.2,0.9,27.4,2225,1815,0.82,35,1430,50.2,71.6,97,40,4.45,3.25,08:14:58
6.1,0.9,31.5,2556,2074,0.81,35,1545,54.2,69.3,94,41,4.483333333333333,3.283333333333333,08:15:00
6.3,0.9,30.2,2454,1980,0.81,38,1367,51.9,70.6,95,41,4.5,3.3,08:15:01
6.3,0.9,34.3,2785,2256,0.81,33,1799,59.6,66.3,95,40,4.533333333333333,3.3333333333333335,08:15:03
6.2,0.9,29.6,2403,1940,0.81,36,1512,53.7,69.6,98,39,4.566666666666666,3.3666666666666667,08:15:05
6.3,0.9,34,2762,2247,0.81,34,1713,57.8,67.3,95,41,4.583333333333333,3.3833333333333333,08:15:06
6.3,0.9,32.4,2627,2113,0.8,36,1560,55.4,68.7,96,40,4.616666666666667,3.4166666666666665,08:15:08
6.2,0.9,33,2676,2083,0.78,32,1713,54.7,69.1,94,41,4.65,3.45,08:15:10
6.3,0.9,30.2,2450,1951,0.8,30,1644,49.8,71.8,94,42,4.683333333333334,3.4833333333333334,08:15:12
6.3,0.9,31.6,2568,2028,0.79,34,1553,52.7,70.2,92,42,4.716666666666667,3.5166666666666666,08:15:14
6.2,0.9,34.6,2810,2202,0.78,35,1624,56.7,67.9,92,42,4.733333333333333,3.533333333333333,08:15:15
6.3,0.9,38.3,3113,2428,0.78,34,1903,64.2,63.7,94,41,4.766666666666667,3.5666666666666664,08:15:17
6.3,0.9,33,2678,2153,0.8,34,1751,59.4,66.4,97,40,4.8,3.6,08:15:19
6.3,0.9,26.8,2177,1803,0.83,30,1568,47.8,73,96,40,4.833333333333333,3.6333333333333333,08:15:21
6.3,0.9,29.4,2384,1936,0.81,38,1315,50.6,71.4,94,42,4.866666666666667,3.6666666666666665,08:15:23
6.2,0.9,38,3087,2422,0.78,37,1709,63.3,64.2,94,42,4.883333333333333,3.6833333333333336,08:15:24
6.2,0.9,25.4,2063,1684,0.82,34,1340,45.4,74.3,96,40,4.916666666666667,3.716666666666667,08:15:26
6.3,0.9,25.2,2045,1561,0.76,23,1508,34.3,80.6,87,46,4.966666666666667,3.7666666666666666,08:15:29
6.2,0.9,43,3490,2697,0.77,36,1850,65.7,62.8,90,44,4.983333333333333,3.783333333333333,08:15:30
6.2,0.9,43,3487,2796,0.8,35,2085,73.1,58.6,95,41,5.016666666666667,3.8166666666666664,08:15:32
6.3,0.9,34.5,2801,2393,0.85,34,1899,65.5,63,99,39,5.05,3.85,08:15:34
6.3,0.9,31.3,2543,2234,0.88,35,1759,61,65.5,100,39,5.066666666666666,3.8666666666666667,08:15:35
6.2,0.9,35.1,2846,2407,0.85,41,1672,67.8,61.6,100,39,5.1,3.9,08:15:37
6.3,0.9,31.5,2559,2203,0.86,30,1956,58.1,67.1,98,41,5.133333333333334,3.9333333333333336,08:15:39
6.3,0.9,27,2194,1862,0.85,29,1660,47.9,72.9,95,43,5.166666666666667,3.966666666666667,08:15:41
6.2,0.9,29.6,2407,2002,0.83,30,1676,50.8,71.3,95,42,5.2,4,08:15:43
6.3,0.9,31.9,2593,2052,0.79,41,1397,57,67.7,96,41,5.216666666666667,4.016666666666667,08:15:44
6.1,0.9,39.1,3175,2576,0.81,34,2002,67.9,61.6,97,40,5.25,4.05,08:15:46
6.3,0.9,30.5,2479,2055,0.83,34,1694,57.8,67.3,99,39,5.283333333333333,4.083333333333333,08:15:48
6.3,0.9,24.7,2009,1695,0.84,30,1407,42.6,75.9,94,42,5.316666666666666,4.116666666666666,08:15:50
6.3,0.9,28.8,2335,1826,0.78,24,1829,44.1,75.1,91,44,5.35,4.15,08:15:52
6.2,0.9,34.7,2816,2226,0.79,45,1385,62,64.9,96,41,5.383333333333334,4.183333333333334,08:15:54
6.2,0.9,38.9,3160,2528,0.8,36,1813,65.9,62.7,95,41,5.4,4.2,08:15:55
6.3,0.9,37.5,3041,2611,0.86,34,2028,69.5,60.7,98,40,5.433333333333334,4.233333333333333,08:15:57
6.3,0.9,38.1,3095,2649,0.86,42,1739,73.5,58.4,100,39,5.466666666666667,4.266666666666667,08:15:59
6.3,0.9,30.2,2450,2180,0.89,34,1764,60.5,65.8,100,40,5.483333333333333,4.283333333333333,08:16:00
6.2,0.9,29.4,2387,2062,0.86,35,1668,57.8,67.3,100,40,5.516666666666667,4.316666666666666,08:16:02
6.1,0.9,23.8,1936,1758,0.91,38,1288,48.3,72.7,100,39,5.55,4.35,08:16:04
6.3,0.9,31.7,2578,2200,0.85,41,1432,58.8,66.7,97,41,5.566666666666666,4.366666666666666,08:16:05
6.2,0.9,33.5,2724,2285,0.84,36,1655,60.2,66,96,42,5.6,4.4,08:16:07
6.2,0.9,32,2602,2195,0.84,34,1728,59.6,66.3,98,40,5.633333333333333,4.433333333333334,08:16:09
6.2,0.9,27.6,2240,1902,0.85,28,1748,49.2,72.1,96,42,5.666666666666667,4.466666666666667,08:16:11
6.3,0.9,21.8,1771,1399,0.79,22,1375,30.7,82.6,86,47,5.7,4.5,08:16:13
6.2,0.9,36.5,2960,2267,0.77,31,1693,53.2,69.9,89,45,5.733333333333333,4.533333333333333,08:16:15
6.3,0.9,39.2,3183,2570,0.81,36,1944,70.3,60.2,97,40,5.766666666666667,4.566666666666666,08:16:17
6.2,0.9,38.9,3160,2695,0.85,36,2015,72.8,58.8,100,39,5.8,4.6,08:16:19
6.2,0.9,27.8,2258,1983,0.88,35,1562,54.8,69,99,40,5.816666666666666,4.616666666666667,08:16:20
6.3,0.9,29.3,2377,2030,0.85,35,1560,54.4,69.2,96,42,5.85,4.65,08:16:22
6.3,0.9,31.1,2524,2096,0.83,34,1601,54.9,68.9,95,42,5.883333333333333,4.683333333333334,08:16:24
6.3,0.9,35,2845,2361,0.83,34,1839,63.1,64.3,97,41,5.916666666666667,4.716666666666667,08:16:26
6.3,0.9,32.7,2658,2263,0.85,33,1833,60.4,65.8,98,40,5.933333333333334,4.733333333333333,08:16:27
6.1,0.9,31.9,2592,2238,0.86,34,1783,60.1,66,99,40,5.966666666666667,4.766666666666667,08:16:29
6.2,0.9,28.8,2338,1956,0.84,31,1573,48.9,72.3,94,43,6,4.8,08:16:31
6.3,0.9,23.1,1878,1548,0.82,32,1216,38.8,78.1,93,43,6.033333333333333,4.833333333333333,08:16:33
6.2,0.9,37.9,3080,2548,0.83,33,1914,62.7,64.5,93,43,6.066666666666666,4.866666666666667,08:16:35
6.3,0.9,33.8,2743,2321,0.85,38,1580,60,66.1,96,41,6.083333333333333,4.883333333333333,08:16:36
6.3,0.9,38.2,3104,2568,0.83,38,1782,68.1,61.5,97,41,6.116666666666666,4.916666666666667,08:16:38
6.2,0.9,32,2601,2238,0.86,35,1734,60.1,66,98,40,6.15,4.95,08:16:40
6.3,0.9,32.8,2664,2327,0.87,36,1729,62.1,64.9,98,41,6.166666666666667,4.966666666666667,08:16:41
6.3,0.9,29.1,2363,2105,0.89,35,1602,56.2,68.2,99,40,6.2,5,08:16:43
6.2,0.9,33.3,2703,2301,0.85,42,1499,62.9,64.4,99,40,6.233333333333333,5.033333333333333,08:16:45
6.3,0.9,29.2,2369,2089,0.88,37,1512,55.3,68.7,97,41,6.25,5.05,08:16:46
6.2,0.9,34.5,2803,2417,0.86,39,1571,61.6,65.1,96,41,6.283333333333333,5.083333333333333,08:16:48
6.3,0.9,33.2,2694,2324,0.86,38,1664,62.4,64.7,97,41,6.3,5.1,08:16:49
6.2,0.9,33.8,2743,2293,0.84,41,1550,63.7,64,99,40,6.333333333333333,5.133333333333334,08:16:51
6.1,0.9,32.2,2616,2226,0.85,35,1741,60.4,65.8,98,41,6.35,5.15,08:16:52
6.3,0.9,27.2,2205,1932,0.88,32,1620,51.7,70.7,98,40,6.383333333333334,5.183333333333334,08:16:54
6.3,0.9,27.6,2239,1967,0.88,37,1420,52.6,70.2,98,40,6.416666666666667,5.216666666666667,08:16:56
6.2,0.9,32.7,2651,2225,0.84,37,1618,59.6,66.3,96,42,6.45,5.25,08:16:58
6.2,0.9,31.7,2570,2192,0.85,30,1824,55.3,68.7,94,43,6.483333333333333,5.283333333333333,08:17:00
6.3,0.9,32,2595,2187,0.84,35,1650,57.9,67.2,96,42,6.5,5.3,08:17:01
6.3,0.9,30.9,2510,2106,0.84,33,1612,53.4,69.8,94,42,6.533333333333333,5.333333333333333,08:17:03
6.1,0.9,30.9,2513,2087,0.83,33,1599,52.2,70.5,94,42,6.566666666666666,5.366666666666666,08:17:05
6.3,0.9,36.7,2976,2485,0.84,41,1625,67.2,62,97,41,6.583333333333333,5.383333333333334,08:17:06
6.2,0.9,34.7,2816,2415,0.86,43,1571,66.8,62.2,99,40,6.616666666666667,5.416666666666667,08:17:08
6.3,0.9,30.8,2500,2172,0.87,43,1493,63.5,64.1,101,39,6.633333333333333,5.433333333333334,08:17:09
6.2,0.9,32.9,2670,2382,0.89,39,1658,65.4,63,100,40,6.666666666666667,5.466666666666667,08:17:11
6.2,0.9,28.4,2308,2104,0.91,21,2635,54.9,68.9,98,42,6.716666666666667,5.516666666666667,08:17:14
6.2,0.9,21.4,1739,1364,0.78,24,1264,30.3,82.8,87,47,6.75,5.55,08:17:16
6.2,0.9,30,2438,1948,0.8,33,1404,46.3,73.8,90,45,6.783333333333333,5.583333333333333,08:17:18
6.2,0.9,49.4,4008,3237,0.81,43,1937,82.4,53.4,93,42,6.8,5.6,08:17:19
6.2,0.9,39.6,3219,2582,0.8,34,1990,67.5,61.8,96,41,6.833333333333333,5.633333333333333,08:17:21
6.3,0.9,32.1,2603,2270,0.87,35,1799,62.4,64.7,98,40,6.866666666666667,5.666666666666667,08:17:23
6.2,0.9,29.9,2430,2162,0.89,39,1507,58.7,66.8,100,39,6.883333333333333,5.683333333333334,08:17:24
6.2,0.9,26.6,2161,1894,0.88,39,1333,52.3,70.4,99,40,6.916666666666667,5.716666666666667,08:17:26
6.3,0.9,34.2,2775,2450,0.88,40,1641,66.1,62.6,99,40,6.933333333333334,5.733333333333333,08:17:27
6.2,0.9,34.7,2814,2330,0.83,30,1892,57.3,67.6,94,43,6.966666666666667,5.766666666666667,08:17:29
6.2,0.9,32.7,2657,2285,0.86,35,1698,59.9,66.1,96,42,7,5.8,08:17:31
6.3,0.9,29.1,2366,1996,0.84,40,1403,55.7,68.5,98,40,7.033333333333333,5.833333333333333,08:17:33
6.3,0.9,29.4,2387,2030,0.85,30,1744,51.6,70.8,94,43,7.066666666666666,5.866666666666667,08:17:35
6.2,0.9,26.4,2145,1696,0.79,29,1481,43.3,75.5,94,43,7.1,5.9,08:17:37
6.3,0.9,25.1,2038,1668,0.82,36,1203,43.5,75.4,91,45,7.116666666666666,5.916666666666667,08:17:38
6.3,0.9,30.2,2449,1903,0.78,29,1646,47,73.4,90,45,7.15,5.95,08:17:40
6.3,0.9,31.6,2563,1998,0.78,27,1784,47.4,73.2,90,45,7.2,6,08:17:43
6.1,0.9,47.7,3872,3145,0.81,41,1955,79.8,54.8,95,41,7.216666666666667,6.016666666666667,08:17:44
4,0.9,23.3,1893,1551,0.82,25,1634,40.2,77.3,93,43,7.266666666666667,6.066666666666666,08:17:47
2.9,0.9,46.8,3804,3262,0.86,51,1700,86.4,51.1,96,41,7.283333333333333,6.083333333333333,08:17:48
2.3,0.9,34,2764,2424,0.88,32,2014,64.3,63.6,99,40,7.316666666666666,6.116666666666666,08:17:50
2.5,0.9,34.2,2780,2602,0.94,37,2007,73.4,58.5,101,38,7.333333333333333,6.133333333333334,08:17:51
2.5,0.9,23.3,1895,1762,0.93,26,1819,47.7,73,100,40,7.383333333333334,6.183333333333334,08:17:54
2.5,0.9,20.2,1639,1477,0.9,36,1098,39,78,95,43,7.4,6.2,08:17:55
2.4,0.9,20.2,1644,1435,0.87,41,905,37.2,79,93,44,7.433333333333334,6.233333333333333,08:17:57
2.4,0.9,23.7,1922,1630,0.85,38,1067,40.5,77.1,92,44,7.45,6.25,08:17:58
2.4,0.9,24.8,2013,1688,0.84,40,1079,42.9,75.7,92,44,7.483333333333333,6.283333333333333,08:18:00
2.5,0.9,30.4,2469,2135,0.86,39,1443,56.2,68.2,96,41,7.5,6.3,08:18:01
2.5,0.9,29.3,2380,2102,0.88,36,1593,57.2,67.6,99,40,7.533333333333333,6.333333333333333,08:18:03
2.5,0.9,30,2438,2203,0.9,34,1655,56.4,68.1,97,42,7.566666666666666,6.366666666666666,08:18:05
2.5,0.9,24.9,2024,1879,0.93,36,1439,51.1,71.1,100,40,7.6,6.4,08:18:07
2.5,0.9,16.2,1315,1216,0.92,24,1348,32.4,81.7,100,40,7.633333333333333,6.433333333333334,08:18:09
2.4,0.9,28.2,2289,1958,0.86,30,1528,46.5,73.7,92,46,7.666666666666667,6.466666666666667,08:18:11
2.4,0.9,28.3,2300,2028,0.88,30,1690,50,71.7,95,43,7.7,6.5,08:18:13
2.4,0.9,25.2,2044,1835,0.9,30,1559,47,73.4,97,42,7.733333333333333,6.533333333333333,08:18:15
2.4,0.9,26,2108,1927,0.91,30,1656,48.9,72.3,97,43,7.766666666666667,6.566666666666666,08:18:17
2.5,0.9,20.2,1640,1530,0.93,25,1554,38.5,78.2,97,43,7.8,6.6,08:18:19
2.5,0.9,19.1,1548,1436,0.93,27,1357,36,79.6,97,44,7.85,6.65,08:18:22
2.5,0.9,20.8,1692,1558,0.92,28,1412,38.9,78,96,44,7.883333333333333,6.683333333333334,08:18:24
2.5,0.9,20.2,1641,1544,0.94,23,1654,37.7,78.7,97,44,7.933333333333334,6.733333333333333,08:18:27
2.5,0.9,16.3,1327,1234,0.93,21,1477,30.6,82.7,98,43,7.966666666666667,6.766666666666667,08:18:29
2.4,0.9,15.5,1258,1155,0.92,25,1244,30.7,82.6,98,43,8.016666666666667,6.816666666666666,08:18:32
2.5,0.9,19.9,1617,1547,0.96,25,1430,36.1,79.6,98,43,8.05,6.85,08:18:34
2.5,0.9,19.7,1604,1516,0.95,38,1051,40.2,77.3,99,42,8.083333333333334,6.883333333333333,08:18:36
2.4,0.9,18.9,1536,1494,0.97,30,1320,40.2,77.3,100,41,8.116666666666667,6.916666666666667,08:18:38
2.5,0.9,16.9,1371,1336,0.97,29,1196,34.2,80.7,101,41,8.15,6.95,08:18:40
2.4,0.9,19.7,1601,1611,1.01,34,1359,45.5,74.2,104,40,8.183333333333334,6.983333333333333,08:18:42
2.4,0.9,19.3,1570,1589,1.01,24,1794,42.7,75.8,103,40,8.216666666666667,7.016666666666667,08:18:44
2.5,0.9,15,1216,1200,0.99,21,1498,31.1,82.4,102,42,8.266666666666667,7.066666666666666,08:18:47
2.5,0.9,10.5,849,871,1.03,21,1116,23.3,86.8,102,41,8.316666666666666,7.116666666666666,08:18:50
2.5,0.9,18,1461,1395,0.95,27,1265,34.6,80.4,97,44,8.35,7.15,08:18:52
2.5,0.9,14.9,1209,1182,0.98,26,1216,31.5,82.2,99,42,8.383333333333333,7.183333333333334,08:18:54
2.4,0.9,14.6,1183,1186,1,24,1298,31.8,82,101,41,8.433333333333334,7.233333333333333,08:18:57
2.5,0.9,14.8,1202,1186,0.99,26,1246,32.7,81.5,103,40,8.466666666666667,7.266666666666667,08:18:59
2.4,0.9,15.9,1292,1306,1.01,35,1032,36.2,79.5,102,40,8.5,7.3,08:19:01
2.5,0.9,12.4,1009,1034,1.03,26,1142,29.1,83.5,104,40,8.533333333333333,7.333333333333333,08:19:03
2.5,0.9,12.5,1018,1030,1.01,29,1017,29.1,83.6,103,40,8.566666666666666,7.366666666666666,08:19:05
2.5,0.9,10.4,844,882,1.05,32,840,26.5,85,104,39,8.6,7.4,08:19:07
2.5,0.9,16.5,1336,1331,1,32,1134,36.6,79.3,102,41,8.633333333333333,7.433333333333334,08:19:09
2.5,0.9,9.9,808,875,1.08,30,860,25.7,85.5,103,40,8.666666666666666,7.466666666666667,08:19:11
2.4,0.9,11.8,955,971,1.02,32,886,28.3,84,104,39,8.7,7.5,08:19:13
2.5,0.9,12.9,1046,1042,1,30,989,29.5,83.3,101,41,8.733333333333333,7.533333333333333,08:19:15
2.5,0.9,12,971,984,1.01,30,942,28.1,84.1,101,41,8.766666666666667,7.566666666666666,08:19:17
2.5,0.9,13.4,1092,1049,0.96,27,1089,28.9,83.6,101,41,8.8,7.6,08:19:19
2.5,0.9,14.1,1148,1097,0.96,33,913,30.3,82.9,99,42,8.833333333333334,7.633333333333333,08:19:21
2.5,0.9,9.8,795,774,0.97,20,1090,21.4,87.9,100,41,8.883333333333333,7.683333333333334,08:19:24
2.4,0.9,16.7,1355,1223,0.9,27,1164,31.7,82,97,42,8.916666666666666,7.716666666666667,08:19:26
2.4,0.9,15.2,1235,1121,0.91,24,1227,29.7,83.2,99,42,8.966666666666667,7.766666666666667,08:19:29
2.5,0.9,16,1298,1293,1,14,2589,35.5,79.9,104,39,9.033333333333333,7.833333333333333,08:19:33
2.5,0.9,10.5,855,835,0.98,27,887,24,86.4,101,40,9.066666666666666,7.866666666666667,08:19:35
2.5,0.9,10.5,850,831,0.98,22,1037,23.2,86.9,99,42,9.116666666666667,7.916666666666667,08:19:38
2.5,0.9,12.6,1024,942,0.92,25,989,24.9,85.9,98,42,9.166666666666666,7.966666666666667,08:19:41
2.5,0.9,12.8,1037,1081,1.04,27,1088,29,83.6,100,41,9.2,8,08:19:43
2.5,0.9,11.4,926,925,1,26,977,25.8,85.4,100,40,9.233333333333333,8.033333333333333,08:19:45
2.4,0.9,12.8,1042,974,0.93,26,1026,26.7,84.9,101,40,9.266666666666667,8.066666666666666,08:19:47
2.5,0.9,11.7,949,922,0.97,21,1217,25,85.9,101,40,9.316666666666666,8.116666666666667,08:19:50
2.4,0.9,9.7,791,787,0.99,23,987,22.3,87.4,101,41,9.366666666666667,8.166666666666666,08:19:53
2.5,0.9,11.6,945,874,0.92,26,912,23.9,86.5,99,41,9.4,8.2,08:19:55
2.5,0.9,11.7,946,877,0.93,26,926,24.2,86.3,98,41,9.45,8.25,08:19:58
