speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,time,ex_time,clock_time
2.9,0.8,18.9,1149,763,0.66,22,1002,22.2,82.1,91,37,2.0833333333333335,0.9166666666666666,11:10:22
3,0.8,9.2,561,406,0.72,36,488,17.4,86,100,33,2.1,0.9333333333333333,11:10:23
2.9,0.8,16,977,688,0.7,35,686,24.1,80.6,100,34,2.1333333333333333,0.9666666666666667,11:10:25
3,0.8,13.9,847,602,0.71,30,682,20.6,83.4,98,35,2.1666666666666665,1,11:10:27
4.7,0.8,2.5,155,128,0.82,39,213,8.4,93.3,109,28,2.2,1.0333333333333334,11:10:29
5.8,0.8,28.9,1758,1173,0.67,42,920,38.9,68.7,96,35,2.216666666666667,1.05,11:10:30
5.8,0.8,27.2,1657,1192,0.72,44,906,40,67.8,99,34,2.2333333333333334,1.0666666666666667,11:10:31
5.8,0.8,23.1,1407,1046,0.74,36,1002,36.4,70.6,104,32,2.2666666666666666,1.1,11:10:33
5.8,0.8,21.3,1296,995,0.77,42,863,36.5,70.6,104,33,2.283333333333333,1.1166666666666667,11:10:34
5.8,0.8,20.1,1224,973,0.79,37,902,33,73.4,105,33,2.3166666666666664,1.15,11:10:36
5.8,0.8,15.9,970,748,0.77,38,810,31.1,74.9,108,31,2.35,1.1833333333333333,11:10:38
5.7,0.8,23.5,1429,1256,0.88,23,1934,44.1,64.4,111,30,2.3833333333333333,1.2166666666666668,11:10:40
5.8,0.8,15.4,938,725,0.77,35,761,26.4,78.7,104,34,2.4166666666666665,1.25,11:10:42
5.7,0.8,19.7,1198,923,0.77,37,956,35.2,71.6,105,33,2.45,1.2833333333333332,11:10:44
5.8,0.8,18.7,1136,915,0.81,45,763,34.2,72.5,104,33,2.466666666666667,1.3,11:10:45
5.8,0.8,19,1158,962,0.83,38,948,35.8,71.2,104,33,2.5,1.3333333333333333,11:10:47
5.7,0.8,17.2,1046,808,0.77,40,792,31.7,74.5,105,32,2.5166666666666666,1.35,11:10:48
5.7,0.8,27,1643,1186,0.72,40,1017,40.7,67.2,100,34,2.55,1.3833333333333333,11:10:50
5.8,0.8,21.2,1289,946,0.73,36,918,33,73.4,101,34,2.5666666666666664,1.4,11:10:51
5.7,0.8,20.3,1234,819,0.66,30,913,27.8,77.6,95,36,2.6,1.4333333333333333,11:10:53
5.7,0.8,25.8,1569,1061,0.68,38,963,36.1,70.9,98,34,2.6333333333333333,1.4666666666666668,11:10:55
5.8,0.8,26.6,1623,1113,0.69,43,935,40.4,67.5,97,35,2.65,1.4833333333333334,11:10:56
5.8,0.8,31.9,1943,1343,0.69,31,1437,45.2,63.6,100,33,2.6833333333333336,1.5166666666666666,11:10:58
5.8,0.8,27.6,1681,1199,0.71,36,1154,41.2,66.8,98,35,2.716666666666667,1.55,11:11:00
5.7,0.8,22,1341,950,0.71,43,822,35,71.8,100,34,2.7333333333333334,1.5666666666666667,11:11:01
5.7,0.8,25.9,1578,1068,0.68,39,979,38.4,69.1,99,34,2.7666666666666666,1.6,11:11:03
5.8,0.8,25.7,1565,1065,0.68,39,979,37.9,69.4,99,34,2.783333333333333,1.6166666666666667,11:11:04
5.7,0.8,34.4,2093,1468,0.7,34,1372,46.8,62.3,98,35,2.8166666666666664,1.65,11:11:06
5.8,0.8,28.6,1744,1209,0.69,43,968,41.2,66.8,100,34,2.85,1.6833333333333333,11:11:08
5.8,0.8,30.1,1832,1291,0.7,38,1096,41.1,66.9,98,35,2.8666666666666667,1.7,11:11:09
5.8,0.8,24.5,1492,1028,0.69,37,985,36.5,70.6,100,34,2.9,1.7333333333333334,11:11:11
5.7,0.8,25.9,1577,1119,0.71,39,983,38.3,69.1,98,35,2.9166666666666665,1.75,11:11:12
5.8,0.8,37.8,2303,1656,0.72,34,1473,50.2,59.5,97,36,2.95,1.7833333333333332,11:11:14
5.7,0.8,26.3,1603,1179,0.74,37,1123,41.1,66.9,102,34,2.9833333333333334,1.8166666666666667,11:11:16
5.7,0.8,32.5,1979,1424,0.72,44,1072,47.7,61.6,99,35,3,1.8333333333333335,11:11:17
5.8,0.8,30.3,1848,1340,0.72,46,1001,45.9,63,99,35,3.0166666666666666,1.85,11:11:18
5.7,0.8,33.6,2044,1546,0.76,45,1105,49.5,60.1,99,35,3.05,1.8833333333333333,11:11:20
5.8,0.8,31,1890,1405,0.74,45,1023,46.1,62.8,100,35,3.066666666666667,1.9,11:11:21
5.8,0.8,35.3,2147,1618,0.75,37,1404,52,58.1,100,36,3.1,1.9333333333333333,11:11:23
5.8,0.8,28.1,1710,1356,0.79,38,1186,45.3,63.5,105,33,3.1166666666666667,1.95,11:11:24
5.7,0.8,34.3,2091,1663,0.8,33,1540,51.1,58.8,102,35,3.15,1.9833333333333334,11:11:26
5.8,0.8,26.2,1596,1254,0.79,38,1163,43.6,64.8,104,34,3.183333333333333,2.0166666666666666,11:11:28
5.7,0.8,26.6,1619,1241,0.77,45,984,44,64.5,106,33,3.2,2.033333333333333,11:11:29
5.8,0.8,33.1,2015,1550,0.77,44,1135,50.5,59.3,101,36,3.216666666666667,2.05,11:11:30
5.8,0.8,36,2196,1748,0.8,30,1719,52.1,58,101,36,3.25,2.0833333333333335,11:11:32
5.8,0.8,22.7,1384,1005,0.73,31,1097,34.3,72.4,101,36,3.283333333333333,2.1166666666666667,11:11:34
5.7,0.8,35.4,2157,1754,0.81,26,2039,53.2,57.1,103,35,3.3166666666666664,2.15,11:11:36
5.8,0.8,34.9,2125,1673,0.79,43,1230,52.7,57.5,102,36,3.35,2.183333333333333,11:11:38
5.7,0.8,31.2,1902,1532,0.81,45,1098,49.2,60.4,102,36,3.3666666666666667,2.2,11:11:39
5.8,0.8,32.2,1962,1592,0.81,43,1207,52.1,58,104,35,3.4,2.2333333333333334,11:11:41
5.8,0.8,34.8,2121,1729,0.81,38,1457,55,55.7,103,35,3.4166666666666665,2.25,11:11:42
5.7,0.8,30.6,1864,1562,0.84,44,1148,51,58.9,105,35,3.45,2.283333333333333,11:11:44
5.8,0.8,27.7,1690,1489,0.88,44,1108,48.9,60.6,105,35,3.466666666666667,2.3,11:11:45
5.8,0.8,31.7,1928,1586,0.82,37,1311,48,61.3,102,36,3.5,2.3333333333333335,11:11:47
5.8,0.8,20.8,1264,952,0.75,28,1044,29.6,76.2,99,38,3.533333333333333,2.3666666666666667,11:11:49
5.8,0.8,37.4,2277,1862,0.82,30,1858,56.3,54.6,103,36,3.5666666666666664,2.4,11:11:51
5.8,0.8,37.1,2261,1866,0.83,40,1422,56.5,54.5,102,36,3.5833333333333335,2.4166666666666665,11:11:52
5.8,0.8,31.9,1941,1626,0.84,43,1162,50.5,59.3,105,35,3.6166666666666667,2.45,11:11:54
5.7,0.8,33.7,2051,1736,0.85,47,1173,55,55.7,105,35,3.6333333333333333,2.466666666666667,11:11:55
5.8,0.8,34.1,2079,1771,0.85,47,1242,57.8,53.4,106,35,3.65,2.4833333333333334,11:11:56
5.8,0.8,31.6,1923,1661,0.86,45,1203,54.3,56.3,106,35,3.6666666666666665,2.5,11:11:57
5.8,0.8,31.5,1916,1666,0.87,45,1179,53.6,56.8,106,35,3.7,2.533333333333333,11:11:59
5.8,0.8,32.2,1962,1688,0.86,35,1462,51.6,58.4,105,36,3.716666666666667,2.55,11:12:00
5.8,0.8,33.1,2018,1756,0.87,38,1459,55.4,55.4,105,36,3.75,2.5833333333333335,11:12:02
5.8,0.8,31.9,1945,1682,0.86,44,1245,55.3,55.4,105,36,3.7666666666666666,2.6,11:12:03
5.8,0.8,31.5,1919,1700,0.89,45,1206,54.4,56.1,106,35,3.8,2.6333333333333333,11:12:05
5.8,0.8,28.5,1735,1525,0.88,41,1203,49.8,59.9,106,35,3.8166666666666664,2.65,11:12:06
5.8,0.8,34.5,2101,1849,0.88,28,2031,57.2,53.9,107,35,3.85,2.6833333333333336,11:12:08
5.8,0.8,29.6,1806,1487,0.82,35,1228,42.8,65.5,101,38,3.8833333333333333,2.716666666666667,11:12:10
5.7,0.8,35.7,2174,1849,0.85,46,1229,56.7,54.3,104,36,3.9,2.7333333333333334,11:12:11
5.8,0.8,35.7,2177,1865,0.86,46,1320,60.9,50.9,105,36,3.9333333333333336,2.7666666666666666,11:12:13
5.8,0.8,33.3,2026,1838,0.91,46,1324,60.7,51.1,106,35,3.95,2.783333333333333,11:12:14
5.8,0.8,34.7,2116,1895,0.9,36,1579,57.1,54,105,36,3.9833333333333334,2.8166666666666664,11:12:16
5.7,0.8,28.5,1733,1566,0.9,41,1258,52,58.1,108,35,4,2.8333333333333335,11:12:17
5.7,0.8,33.2,2022,1796,0.89,40,1404,56.5,54.4,105,36,4.033333333333333,2.8666666666666667,11:12:19
5.8,0.8,33.1,2019,1778,0.88,45,1305,58.4,52.9,106,35,4.05,2.8833333333333333,11:12:20
5.7,0.8,33.7,2054,1853,0.9,45,1315,59.3,52.2,106,35,4.066666666666666,2.9,11:12:21
5.8,0.8,31.9,1940,1749,0.9,45,1251,56.8,54.2,107,35,4.1,2.9333333333333336,11:12:23
5.7,0.8,31.1,1892,1762,0.93,23,2446,56,54.9,107,35,4.133333333333334,2.966666666666667,11:12:25
5.8,0.8,30.7,1868,1630,0.87,43,1199,51.7,58.3,105,36,4.166666666666667,3,11:12:27
5.7,0.8,36.4,2217,1942,0.88,47,1244,58.8,52.6,104,37,4.183333333333334,3.0166666666666666,11:12:28
5.8,0.8,35.5,2163,1910,0.88,45,1332,60.5,51.2,106,35,4.2,3.033333333333333,11:12:29
5.7,0.8,29.3,1786,1610,0.9,42,1255,52.3,57.8,108,34,4.233333333333333,3.066666666666667,11:12:31
5.8,0.8,33,2010,1781,0.89,40,1396,56.2,54.7,107,34,4.25,3.0833333333333335,11:12:32
5.8,0.8,33.6,2045,1784,0.87,42,1350,57,54,106,35,4.283333333333333,3.1166666666666667,11:12:34
5.7,0.8,32.4,1971,1749,0.89,44,1276,56.3,54.6,107,35,4.3,3.1333333333333333,11:12:35
5.7,0.8,32.5,1981,1819,0.92,44,1302,57.9,53.4,108,34,4.316666666666666,3.15,11:12:36
5.7,0.8,27,1642,1547,0.94,38,1247,47.1,62.1,106,36,4.35,3.183333333333333,11:12:38
5.7,0.8,32,1949,1729,0.89,41,1247,51.3,58.7,104,36,4.366666666666666,3.2,11:12:39
5.8,0.8,39.7,2418,2121,0.88,40,1546,61.9,50.1,103,37,4.4,3.2333333333333334,11:12:41
5.8,0.8,38.8,2361,2169,0.92,37,1874,69.4,44.1,108,35,4.416666666666667,3.25,11:12:42
5.7,0.8,32.5,1979,1808,0.91,45,1355,60.7,51.1,107,35,4.45,3.283333333333333,11:12:44
5.7,0.8,30.5,1857,1687,0.91,46,1245,57,54,108,35,4.466666666666667,3.3,11:12:45
5.7,0.8,33.9,2068,1889,0.91,46,1358,62.2,49.9,106,36,4.483333333333333,3.3166666666666664,11:12:46
5.7,0.8,32.9,2004,1858,0.93,43,1381,59.6,52,108,35,4.516666666666667,3.35,11:12:48
5.7,0.8,25.6,1557,1281,0.82,26,1232,32.4,73.9,98,40,4.55,3.3833333333333333,11:12:50
5.8,0.8,37.8,2302,2003,0.87,43,1398,60.8,51,104,36,4.566666666666666,3.4,11:12:51
5.8,0.8,39.7,2417,2235,0.92,37,1900,70.8,42.9,108,35,4.6,3.4333333333333336,11:12:53
5.8,0.8,34.8,2118,1985,0.94,45,1449,65.8,46.9,109,34,4.616666666666667,3.45,11:12:54
5.7,0.8,30.7,1872,1749,0.93,46,1320,60.5,51.3,109,34,4.65,3.4833333333333334,11:12:56
5.8,0.8,31.7,1931,1858,0.96,45,1365,61.1,50.7,108,35,4.666666666666667,3.5,11:12:57
5.7,0.8,29.4,1792,1672,0.93,43,1258,54.7,55.9,108,35,4.683333333333334,3.5166666666666666,11:12:58
5.8,0.8,33.2,2022,1844,0.91,39,1432,56.5,54.4,105,36,4.716666666666667,3.55,11:13:00
5.7,0.8,36.7,2237,2032,0.91,42,1505,63.6,48.7,106,36,4.733333333333333,3.5666666666666664,11:13:01
5.8,0.8,34.2,2084,1916,0.92,44,1382,61.4,50.5,108,35,4.766666666666667,3.6,11:13:03
5.7,0.8,32.5,1982,1879,0.95,38,1621,60.8,51,108,35,4.783333333333333,3.6166666666666667,11:13:04
5.8,0.8,30.1,1834,1755,0.96,45,1307,59,52.5,108,35,4.816666666666666,3.65,11:13:06
5.7,0.8,29,1768,1680,0.95,42,1266,53.5,56.9,106,36,4.833333333333333,3.6666666666666665,11:13:07
5.8,0.8,33.2,2021,1791,0.89,37,1456,53.6,56.8,103,37,4.866666666666667,3.7,11:13:09
5.7,0.8,35.5,2163,1967,0.91,43,1443,62.3,49.8,107,35,4.883333333333333,3.716666666666667,11:13:10
5.7,0.8,29.2,1778,1604,0.9,38,1402,53.9,56.5,109,34,4.916666666666667,3.75,11:13:12
5.7,0.8,33,2008,1758,0.88,44,1284,57.1,54,105,36,4.933333333333334,3.7666666666666666,11:13:13
5.7,0.8,33.8,2060,1885,0.92,45,1356,60.7,51.1,105,36,4.95,3.783333333333333,11:13:14
5.7,0.8,34.9,2127,1924,0.9,44,1369,60,51.7,106,35,4.983333333333333,3.8166666666666664,11:13:16
5.8,0.8,35.6,2170,1953,0.9,44,1375,61.1,50.7,106,35,5,3.8333333333333335,11:13:17
5.8,0.8,35.1,2141,1960,0.92,31,2111,65.6,47.1,110,34,5.033333333333333,3.8666666666666667,11:13:19
5.8,0.8,33.2,2022,1876,0.93,43,1373,59.7,51.9,107,35,5.05,3.8833333333333333,11:13:20
5.7,0.8,29.9,1821,1686,0.93,44,1260,55.2,55.5,108,35,5.083333333333333,3.9166666666666665,11:13:22
5.8,0.8,33,2011,1761,0.88,38,1336,50.1,59.6,103,37,5.1,3.9333333333333336,11:13:23
5.8,0.8,30.7,1867,1656,0.89,37,1405,52,58.1,107,35,5.133333333333334,3.966666666666667,11:13:25
5.8,0.8,35.7,2176,1898,0.87,44,1378,61.3,50.6,105,36,5.15,3.9833333333333334,11:13:26
5.8,0.8,33.4,2035,1805,0.89,41,1409,57.9,53.3,107,35,5.183333333333334,4.016666666666667,11:13:28
5.7,0.8,36.5,2225,1996,0.9,40,1545,62.2,49.8,105,36,5.2,4.033333333333333,11:13:29
5.7,0.8,32.5,1978,1795,0.91,40,1456,58.6,52.8,108,34,5.233333333333333,4.066666666666666,11:13:31
5.7,0.8,28.5,1734,1585,0.91,40,1335,53,57.2,109,34,5.25,4.083333333333333,11:13:32
5.8,0.8,37.6,2289,1998,0.87,44,1430,62.6,49.5,104,36,5.283333333333333,4.116666666666666,11:13:34
5.8,0.8,32,1947,1720,0.88,36,1554,55.8,55,106,36,5.3,4.133333333333334,11:13:35
5.8,0.8,26.2,1598,1236,0.77,22,1391,31.3,74.8,93,43,5.35,4.183333333333334,11:13:38
5.8,0.8,41.3,2514,2107,0.84,42,1501,63.4,48.9,103,36,5.366666666666666,4.2,11:13:39
5.8,0.8,41.5,2528,2232,0.88,38,1877,71.3,42.6,107,35,5.4,4.233333333333333,11:13:41
5.8,0.8,35.2,2144,2015,0.94,45,1496,68,45.2,108,35,5.416666666666667,4.25,11:13:42
5.7,0.8,27.6,1683,1583,0.94,45,1320,59.1,52.4,113,32,5.45,4.283333333333333,11:13:44
5.8,0.8,30.7,1871,1693,0.9,45,1328,60.4,51.3,111,33,5.466666666666667,4.3,11:13:45
5.7,0.8,34.1,2080,1899,0.91,44,1399,61.7,50.3,106,35,5.483333333333333,4.316666666666666,11:13:46
5.7,0.8,34.4,2095,1864,0.89,45,1368,61.2,50.6,105,36,5.516666666666667,4.35,11:13:48
5.8,0.8,33.6,2044,1823,0.89,46,1346,61.6,50.3,107,35,5.533333333333333,4.366666666666666,11:13:49
5.8,0.8,34.3,2088,1895,0.91,43,1436,61.1,50.8,106,35,5.55,4.383333333333334,11:13:50
5.8,0.8,35.6,2171,2141,0.99,29,2357,68,45.2,109,34,5.583333333333333,4.416666666666667,11:13:52
5.7,0.8,30.4,1851,1701,0.92,38,1375,51.9,58.2,106,36,5.616666666666667,4.45,11:13:54
5.7,0.8,29.6,1801,1503,0.83,37,1217,44.5,64.1,102,38,5.65,4.483333333333333,11:13:56
5.8,0.8,37.1,2259,1942,0.86,45,1365,61.1,50.7,105,36,5.666666666666667,4.5,11:13:57
5.7,0.8,37.6,2288,2087,0.91,44,1452,64.1,48.4,106,36,5.683333333333334,4.516666666666667,11:13:58
5.8,0.8,36.6,2229,2062,0.93,45,1466,66.1,46.7,107,35,5.716666666666667,4.55,11:14:00
5.7,0.8,35.1,2136,1960,0.92,46,1434,65.7,47.1,108,35,5.733333333333333,4.566666666666666,11:14:01
5.8,0.8,33.2,2025,1900,0.94,45,1422,64.6,47.9,108,34,5.75,4.583333333333333,11:14:02
5.8,0.8,32.2,1963,1863,0.95,44,1376,61.1,50.7,108,35,5.783333333333333,4.616666666666667,11:14:04
5.8,0.8,33,2011,1882,0.94,45,1352,60.5,51.2,107,36,5.8,4.633333333333333,11:14:05
5.8,0.8,31.4,1914,1814,0.95,46,1284,58.8,52.6,107,35,5.816666666666666,4.65,11:14:06
5.7,0.8,35.4,2155,1987,0.92,37,1649,61.1,50.8,106,36,5.85,4.683333333333334,11:14:08
5.8,0.8,36,2191,2011,0.92,43,1465,63.2,49,107,36,5.866666666666667,4.7,11:14:09
5.7,0.8,32.7,1991,1850,0.93,41,1450,59.2,52.3,109,34,5.9,4.733333333333333,11:14:11
5.8,0.8,32.9,2004,1876,0.94,47,1306,61.2,50.7,109,34,5.916666666666667,4.75,11:14:12
5.8,0.8,36.6,2231,2090,0.94,38,1706,64.8,47.8,107,36,5.95,4.783333333333333,11:14:14
5.8,0.8,32.8,1999,1852,0.93,46,1334,61.1,50.8,108,35,5.966666666666667,4.8,11:14:15
5.8,0.8,31.5,1918,1774,0.92,43,1334,57.2,53.9,108,35,5.983333333333333,4.816666666666666,11:14:16
5.8,0.8,32.4,1971,1801,0.91,40,1441,57.3,53.8,108,35,6.016666666666667,4.85,11:14:18
5.7,0.8,39,2377,2147,0.9,43,1540,66.5,46.4,106,36,6.033333333333333,4.866666666666667,11:14:19
5.7,0.8,35.9,2186,2055,0.94,45,1462,66,46.8,108,35,6.066666666666666,4.9,11:14:21
5.7,0.8,33.2,2022,1878,0.93,37,1609,60,51.7,107,36,6.083333333333333,4.916666666666667,11:14:22
5.8,0.8,32.2,1964,1899,0.97,44,1413,61.9,50.1,109,34,6.116666666666666,4.95,11:14:24
5.7,0.8,25.3,1538,1238,0.81,23,1361,30.8,75.2,95,42,6.15,4.983333333333333,11:14:26
5.8,0.8,42.6,2596,2187,0.84,45,1464,65.6,47.1,102,38,6.183333333333334,5.016666666666667,11:14:28
5.7,0.8,39.3,2392,2111,0.88,42,1567,65.3,47.4,107,35,6.2,5.033333333333333,11:14:29
5.7,0.8,38.5,2344,2318,0.99,30,2531,74.8,39.7,110,34,6.233333333333333,5.066666666666666,11:14:31
5.8,0.8,31.2,1902,1819,0.96,48,1257,59.9,51.8,109,35,6.25,5.083333333333333,11:14:32
5.8,0.8,27.6,1682,1829,1.09,47,1290,60,51.6,107,35,6.283333333333333,5.116666666666666,11:14:34
5.7,0.8,31.2,1900,1737,0.91,46,1262,57.8,53.4,106,36,6.3,5.133333333333334,11:14:35
5.8,0.8,35.2,2146,1917,0.89,45,1360,61.8,50.2,105,36,6.316666666666666,5.15,11:14:36
5.8,0.8,35.6,2166,2001,0.92,46,1437,66.3,46.5,106,35,6.35,5.183333333333334,11:14:38
5.8,0.8,30.8,1878,1744,0.93,43,1348,58.6,52.8,107,35,6.366666666666666,5.2,11:14:39
5.7,0.8,31.3,1909,1790,0.94,41,1411,57.6,53.6,107,35,6.383333333333334,5.216666666666667,11:14:40
5.8,0.8,34,2070,1838,0.89,38,1427,54.9,55.8,104,37,6.416666666666667,5.25,11:14:42
5.7,0.8,34.9,2123,1904,0.9,44,1354,60.2,51.5,106,36,6.433333333333334,5.266666666666667,11:14:43
5.8,0.8,28.8,1752,1584,0.9,38,1346,51.8,58.3,107,35,6.466666666666667,5.3,11:14:45
5.7,0.8,36.9,2250,1983,0.88,42,1445,61.1,50.8,105,36,6.483333333333333,5.316666666666666,11:14:46
5.8,0.8,37,2252,2030,0.9,45,1414,63.8,48.6,106,36,6.516666666666667,5.35,11:14:48
5.7,0.8,35.2,2143,1970,0.92,44,1428,63,49.2,108,35,6.533333333333333,5.366666666666666,11:14:49
5.8,0.8,34.9,2124,1974,0.93,45,1392,62.3,49.7,107,35,6.55,5.383333333333334,11:14:50
5.7,0.8,31.5,1918,1734,0.9,48,1247,59.4,52.1,108,35,6.583333333333333,5.416666666666667,11:14:52
5.8,0.8,36.8,2244,2044,0.91,45,1453,66.1,46.8,106,36,6.6,5.433333333333334,11:14:53
5.7,0.8,32.9,2007,1831,0.91,46,1360,62.3,49.8,106,36,6.616666666666667,5.45,11:14:54
5.8,0.8,32.1,1957,1774,0.91,44,1346,58.9,52.5,107,35,6.65,5.483333333333333,11:14:56
5.7,0.8,35.7,2177,1954,0.9,45,1388,63.1,49.1,106,36,6.666666666666667,5.5,11:14:57
5.8,0.8,33.3,2026,1896,0.94,44,1382,60.5,51.2,106,36,6.683333333333334,5.516666666666667,11:14:58
5.8,0.8,32.8,2000,1813,0.91,45,1289,57.7,53.5,107,35,6.716666666666667,5.55,11:15:00
5.8,0.8,35.2,2142,1935,0.9,47,1373,63.9,48.5,106,36,6.733333333333333,5.566666666666666,11:15:01
5.7,0.8,34.4,2093,1888,0.9,44,1422,62.3,49.8,106,36,6.75,5.583333333333333,11:15:02
5.8,0.8,32.3,1970,1845,0.94,45,1363,61,50.8,108,35,6.783333333333333,5.616666666666667,11:15:04
5.7,0.8,34.7,2116,1922,0.91,46,1381,63.3,49,106,36,6.8,5.633333333333333,11:15:05
5.8,0.8,32.1,1954,1851,0.95,44,1380,61.3,50.6,107,35,6.816666666666666,5.65,11:15:06
5.8,0.8,34.1,2078,1935,0.93,45,1385,62.9,49.3,106,36,6.85,5.683333333333334,11:15:08
5.8,0.8,34.2,2085,1922,0.92,45,1407,63,49.2,106,36,6.866666666666667,5.7,11:15:09
5.7,0.8,34.7,2113,1910,0.9,42,1429,60.4,51.3,106,36,6.883333333333333,5.716666666666667,11:15:10
5.8,0.8,31.5,1921,1792,0.93,41,1414,57.7,53.5,108,34,6.916666666666667,5.75,11:15:12
5.7,0.8,33.9,2066,1879,0.91,40,1461,58.4,52.9,105,37,6.933333333333334,5.766666666666667,11:15:13
5.7,0.8,35.2,2145,1943,0.91,42,1450,60.9,51,106,36,6.966666666666667,5.8,11:15:15
5.8,0.8,26.8,1630,1417,0.87,32,1393,44.5,64.2,106,36,7,5.833333333333333,11:15:17
5.8,0.8,31.9,1941,1572,0.81,35,1277,44.3,64.3,98,40,7.016666666666667,5.85,11:15:18
5.7,0.8,41.6,2537,2142,0.84,45,1425,64.8,47.8,103,37,7.05,5.883333333333333,11:15:20
5.8,0.8,42,2560,2232,0.87,44,1579,70.2,43.4,105,36,7.066666666666666,5.9,11:15:21
5.8,0.8,35.3,2149,1947,0.91,44,1415,62,50,107,35,7.083333333333333,5.916666666666667,11:15:22
5.8,0.8,31.5,1921,1838,0.96,47,1346,62.6,49.6,108,35,7.116666666666666,5.95,11:15:24
5.8,0.8,31.7,1931,1835,0.95,45,1354,61.1,50.8,107,35,7.133333333333334,5.966666666666667,11:15:25
5.7,0.8,32.4,1972,1813,0.92,45,1371,61.9,50.1,109,33,7.15,5.983333333333333,11:15:26
4,0.8,33,2009,1841,0.92,41,1400,57.9,53.3,105,36,7.183333333333334,6.016666666666667,11:15:28
3,0.8,26.5,1615,1509,0.93,36,1291,45.8,63,106,36,7.2,6.033333333333333,11:15:29
2.2,0.8,28.6,1745,1708,0.98,22,2343,52.3,57.9,107,35,7.25,6.083333333333333,11:15:32
2.2,0.8,19.5,1190,1017,0.85,32,963,30.6,75.4,101,39,7.283333333333333,6.116666666666666,11:15:34
2.3,0.8,29.4,1792,1612,0.9,38,1242,46.6,62.5,101,39,7.316666666666666,6.15,11:15:36
2.3,0.8,31.4,1910,1712,0.9,38,1320,49.5,60.1,103,38,7.333333333333333,6.166666666666667,11:15:37
2.2,0.8,29.9,1824,1660,0.91,35,1393,48.3,61.1,103,38,7.366666666666666,6.2,11:15:39
2.3,0.8,14.8,902,857,0.95,21,1210,25.6,79.4,106,36,7.416666666666667,6.25,11:15:42
2.3,0.8,36.7,2237,1855,0.83,38,1295,48.6,60.9,95,42,7.433333333333334,6.266666666666667,11:15:43
2.3,0.8,39.2,2387,2052,0.86,36,1584,56.3,54.7,100,38,7.466666666666667,6.3,11:15:45
2.3,0.8,30.7,1868,1730,0.93,36,1449,51.4,58.5,105,36,7.5,6.333333333333333,11:15:47
2.3,0.8,24.5,1491,1426,0.96,29,1409,41.4,66.6,105,37,7.533333333333333,6.366666666666666,11:15:49
2.3,0.8,22,1339,1248,0.93,26,1331,35.2,71.6,102,39,7.566666666666666,6.4,11:15:51
2.2,0.8,27.4,1672,1530,0.92,32,1298,41.9,66.2,102,40,7.6,6.433333333333334,11:15:53
