speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,time,ex_time,clock_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed
3,0.9,10.8,655,576,0.88,9,1994,17.2,86.3,103,37,1.5166666666666666,0.95,17:37:57,1,3,1,-14.05,-4.027499999999999
6.2,0.9,9.8,594,441,0.74,11,1210,13.8,89.1,98,38,1.6,1.0333333333333334,17:38:02,2,6.1,1,-13.966666666666667,-3.9816666666666656
6.1,0.9,13.1,799,588,0.74,15,1109,16.4,87,97,38,1.6666666666666665,1.1,17:38:06,2,6.1,1,-13.9,-3.9449999999999994
6.1,0.9,12.7,774,532,0.69,29,553,15.9,87.4,95,38,1.7,1.1333333333333333,17:38:08,2,6.1,1,-13.866666666666667,-3.926666666666666
6.1,0.9,11.1,673,445,0.66,35,396,13.8,89,89,40,1.7333333333333334,1.1666666666666667,17:38:10,2,6.1,1,-13.833333333333334,-3.9083333333333323
6.1,0.9,19.9,1210,785,0.65,24,894,21.4,83,90,40,1.7666666666666666,1.2,17:38:12,2,6.1,1,-13.8,-3.8899999999999997
6.2,0.9,18.1,1105,829,0.75,13,1895,25,80.2,99,37,1.85,1.2833333333333332,17:38:17,2,6.1,1,-13.716666666666667,-3.8441666666666654
6.1,0.9,12.8,781,542,0.69,13,1140,14.3,88.7,91,41,1.9333333333333333,1.3666666666666667,17:38:22,2,6.1,1,-13.633333333333333,-3.798333333333332
6.1,0.9,21.5,1306,932,0.71,13,1960,24.9,80.3,93,40,2,1.4333333333333333,17:38:26,2,6.1,1,-13.566666666666666,-3.761666666666666
6,0.9,17,1034,698,0.68,7,2334,17.4,86.2,67,48,2.1333333333333333,1.5666666666666667,17:38:34,2,6.1,1,-13.433333333333334,-3.6883333333333326
6,0.9,33.8,2055,1284,0.62,13,2471,32,74.6,79,44,2.216666666666667,1.65,17:38:39,2,6.1,1,-13.35,-3.6424999999999983
6.1,0.9,25.4,1543,973,0.63,22,1172,25.8,79.5,87,41,2.2666666666666666,1.7,17:38:42,2,6.1,1,-13.3,-3.6149999999999993
6,0.9,29.5,1796,1129,0.63,34,856,29.5,76.6,85,41,2.3,1.7333333333333334,17:38:44,2,6.1,1,-13.266666666666666,-3.596666666666665
6,0.9,27.2,1657,1098,0.66,22,1324,28.5,77.4,87,41,2.3333333333333335,1.7666666666666666,17:38:46,2,6.1,1,-13.233333333333334,-3.578333333333333
6.2,0.9,27.1,1648,1215,0.74,15,2249,33.1,73.8,91,41,2.4,1.8333333333333335,17:38:50,2,6.1,1,-13.166666666666666,-3.541666666666665
6,0.9,24.6,1496,993,0.66,25,1041,25.7,79.6,87,42,2.45,1.8833333333333333,17:38:53,2,6.1,1,-13.116666666666667,-3.514166666666666
6,0.9,33.4,2031,1385,0.68,23,1544,36,71.4,89,41,2.4833333333333334,1.9166666666666665,17:38:55,2,6.1,1,-13.083333333333334,-3.4958333333333327
6.1,0.9,29.9,1821,1291,0.71,26,1322,34.8,72.4,93,40,2.533333333333333,1.9666666666666668,17:38:58,2,6.1,1,-13.033333333333333,-3.468333333333332
6,0.9,24.9,1518,1107,0.73,21,1291,27.6,78.1,92,41,2.5833333333333335,2.0166666666666666,17:39:01,2,6.1,1,-12.983333333333334,-3.440833333333333
6.1,0.9,25.8,1572,1123,0.71,25,1115,27.5,78.1,88,43,2.6166666666666667,2.05,17:39:03,2,6.1,1,-12.95,-3.4224999999999985
6,0.9,29.2,1780,1333,0.75,17,2078,34.7,72.4,92,42,2.6833333333333336,2.1166666666666667,17:39:07,2,6.1,1,-12.883333333333333,-3.3858333333333324
6.1,0.9,24.9,1518,1090,0.72,20,1370,26.9,78.7,87,44,2.7333333333333334,2.1666666666666665,17:39:10,2,6.1,1,-12.833333333333334,-3.3583333333333325
6,0.9,29.8,1817,1374,0.76,16,2224,34.7,72.5,91,43,2.783333333333333,2.216666666666667,17:39:13,2,6.1,1,-12.783333333333333,-3.3308333333333326
6,0.9,26.5,1614,1180,0.73,25,1186,29.9,76.3,90,43,2.8333333333333335,2.2666666666666666,17:39:16,2,6.1,1,-12.733333333333334,-3.303333333333333
6,0.9,29.4,1787,1307,0.73,28,1129,32.1,74.5,90,43,2.8666666666666667,2.3,17:39:18,2,6.1,1,-12.7,-3.2849999999999984
6,0.9,27.9,1701,1275,0.75,25,1329,33.4,73.5,93,42,2.9,2.3333333333333335,17:39:20,2,6.1,1,-12.666666666666666,-3.2666666666666657
6.1,0.9,25.9,1579,1171,0.74,24,1235,29.7,76.5,93,41,2.95,2.3833333333333333,17:39:23,2,6.1,1,-12.616666666666667,-3.239166666666666
6.1,0.9,29.3,1784,1428,0.8,17,2172,36.8,70.8,93,43,3,2.4333333333333336,17:39:26,2,6.1,1,-12.566666666666666,-3.211666666666665
6.1,0.9,24.2,1474,1026,0.7,20,1096,22.4,82.2,84,47,3.05,2.4833333333333334,17:39:29,2,6.1,1,-12.516666666666666,-3.1841666666666653
6.2,0.9,36.4,2215,1633,0.74,29,1379,40.2,68.1,89,43,3.0833333333333335,2.5166666666666666,17:39:31,2,6.1,1,-12.483333333333334,-3.1658333333333326
6.1,0.9,28.9,1762,1416,0.8,16,2344,36.5,71,93,43,3.15,2.5833333333333335,17:39:35,2,6.1,1,-12.416666666666666,-3.1291666666666655
6,0.9,27.1,1652,1346,0.81,14,2507,33.9,73.1,92,44,3.2333333333333334,2.6666666666666665,17:39:40,2,6.1,1,-12.333333333333334,-3.083333333333333
6.1,0.9,24.7,1504,1109,0.74,26,1007,26.5,79,87,45,3.2666666666666666,2.7,17:39:42,2,6.1,1,-12.3,-3.0649999999999995
6.2,0.9,34.1,2076,1517,0.73,27,1367,37.5,70.3,89,44,3.3,2.7333333333333334,17:39:44,2,6.1,1,-12.266666666666666,-3.046666666666665
6.1,0.9,29.6,1799,1382,0.77,21,1616,34.1,72.9,91,44,3.35,2.783333333333333,17:39:47,2,6.1,1,-12.216666666666667,-3.019166666666666
6,0.9,26.2,1595,1229,0.77,25,1233,30.7,75.6,92,43,3.3833333333333333,2.8166666666666664,17:39:49,2,6.1,1,-12.183333333333334,-3.0008333333333326
6,0.9,27.5,1677,1287,0.77,29,1118,31.9,74.7,91,43,3.4333333333333336,2.8666666666666667,17:39:52,2,6.1,1,-12.133333333333333,-2.973333333333332
6,0.9,27,1645,1221,0.74,29,1006,29.4,76.6,92,43,3.466666666666667,2.9,17:39:54,2,6.1,1,-12.1,-2.954999999999999
6.2,0.9,33.8,2057,1670,0.81,19,2281,42.6,66.2,94,43,3.5166666666666666,2.95,17:39:57,2,6.1,1,-12.05,-2.9274999999999993
6,0.9,26.9,1637,1330,0.81,25,1342,33.7,73.3,94,43,3.55,2.9833333333333334,17:39:59,2,6.1,1,-12.016666666666666,-2.909166666666665
6,0.9,26,1584,1316,0.83,16,1997,32.7,74,95,43,3.6166666666666667,3.05,17:40:03,2,6.1,1,-11.95,-2.8724999999999987
6,0.9,32.4,1971,1552,0.79,34,1120,38.6,69.3,92,43,3.65,3.0833333333333335,17:40:05,2,6.1,1,-11.916666666666666,-2.854166666666665
6.1,0.9,32.1,1952,1541,0.79,33,1167,38.3,69.6,93,43,3.6666666666666665,3.1,17:40:06,2,6.1,1,-11.9,-2.844999999999999
6,0.9,29.6,1801,1542,0.86,18,2192,40.3,68,98,42,3.7333333333333334,3.1666666666666665,17:40:10,2,6.1,1,-11.833333333333334,-2.8083333333333327
6,0.9,21.8,1324,984,0.74,18,1114,20.3,83.9,82,49,3.783333333333333,3.216666666666667,17:40:13,2,6.1,1,-11.783333333333333,-2.780833333333332
6,0.9,35.3,2150,1633,0.76,27,1434,38.6,69.4,89,45,3.8166666666666664,3.25,17:40:15,2,6.1,1,-11.75,-2.7624999999999993
6.1,0.9,30.2,1840,1453,0.79,24,1485,35.2,72.1,92,44,3.8666666666666667,3.3,17:40:18,2,6.1,1,-11.7,-2.7349999999999985
6,0.9,30,1825,1566,0.86,19,2215,41.3,67.2,98,42,3.9166666666666665,3.35,17:40:21,2,6.1,1,-11.65,-2.7074999999999996
6,0.9,28.9,1760,1464,0.83,29,1293,37.3,70.4,97,42,3.95,3.3833333333333333,17:40:23,2,6.1,1,-11.616666666666667,-2.689166666666666
6,0.9,27.4,1665,1414,0.85,32,1093,35.2,72,95,43,3.9833333333333334,3.4166666666666665,17:40:25,2,6.1,1,-11.583333333333334,-2.6708333333333325
6,0.9,26.1,1586,1318,0.83,29,1150,33.3,73.6,96,42,4.016666666666667,3.45,17:40:27,2,6.1,1,-11.55,-2.6525
6,0.9,30.9,1883,1616,0.86,17,2366,39.8,68.4,93,45,4.083333333333333,3.5166666666666666,17:40:31,2,6.1,1,-11.483333333333334,-2.615833333333333
6.1,0.9,25,1519,1259,0.83,30,1061,32.3,74.4,97,42,4.116666666666666,3.55,17:40:33,2,6.1,1,-11.45,-2.5974999999999984
6,0.9,27.1,1649,1355,0.82,28,1201,33.2,73.6,94,43,4.15,3.5833333333333335,17:40:35,2,6.1,1,-11.416666666666666,-2.5791666666666657
6.2,0.9,30.9,1880,1639,0.87,17,2352,41,67.4,98,42,4.2,3.6333333333333333,17:40:38,2,6.1,1,-11.366666666666667,-2.551666666666666
6,0.9,22.9,1395,1130,0.81,25,1102,27.1,78.5,92,45,4.25,3.6833333333333336,17:40:41,2,6.1,1,-11.316666666666666,-2.524166666666666
6.1,0.9,29.5,1795,1531,0.85,18,2148,38.8,69.2,97,42,4.3,3.7333333333333334,17:40:44,2,6.1,1,-11.266666666666666,-2.4966666666666653
6.2,0.9,35.7,2174,1813,0.83,32,1351,43.6,65.4,94,44,4.333333333333333,3.7666666666666666,17:40:46,2,6.1,1,-11.233333333333334,-2.4783333333333326
6,0.9,22.2,1353,966,0.71,21,953,19.7,84.4,79,50,4.383333333333334,3.8166666666666664,17:40:49,2,6.1,1,-11.183333333333334,-2.4508333333333328
6,0.9,39,2373,1932,0.81,20,2487,48.9,61.2,94,43,4.433333333333334,3.8666666666666667,17:40:52,2,6.1,1,-11.133333333333333,-2.423333333333332
6.2,0.9,22.3,1358,1171,0.86,13,2292,28.8,77.1,92,46,4.5,3.9333333333333336,17:40:56,2,6.1,1,-11.066666666666666,-2.386666666666666
6.1,0.9,28.7,1746,1310,0.75,29,1027,30.2,76,85,48,4.55,3.9833333333333334,17:40:59,2,6.1,1,-11.016666666666666,-2.359166666666665
6,0.9,34.2,2082,1591,0.76,30,1300,39.6,68.6,92,43,4.566666666666666,4,17:41:00,2,6.1,1,-11,-2.3499999999999988
6,0.9,31,1886,1599,0.85,17,2363,39.7,68.5,93,45,4.633333333333333,4.066666666666666,17:41:04,2,6.1,1,-10.933333333333334,-2.3133333333333326
6.1,0.9,23.8,1446,1166,0.81,29,994,28.8,77.1,92,45,4.666666666666667,4.1,17:41:06,2,6.1,1,-10.9,-2.294999999999999
6.1,0.9,29.4,1787,1417,0.79,29,1191,34,73,89,46,4.7,4.133333333333334,17:41:08,2,6.1,1,-10.866666666666667,-2.2766666666666664
6,0.9,28.5,1733,1469,0.85,14,2437,35,72.2,89,47,4.766666666666667,4.2,17:41:12,2,6.1,1,-10.8,-2.2399999999999993
6.1,0.9,24.5,1494,1127,0.75,29,916,26.2,79.2,86,47,4.816666666666666,4.25,17:41:15,2,6.1,1,-10.75,-2.2124999999999995
6.2,0.9,29.7,1807,1377,0.76,29,1115,32.2,74.5,86,47,4.85,4.283333333333333,17:41:17,2,6.1,1,-10.716666666666667,-2.194166666666666
6,0.9,27.4,1665,1282,0.77,25,1221,30.7,75.7,89,46,4.883333333333333,4.316666666666666,17:41:19,2,6.1,1,-10.683333333333334,-2.1758333333333324
6.1,0.9,27.8,1690,1395,0.83,15,2143,32.9,73.9,88,47,4.95,4.383333333333334,17:41:23,2,6.1,1,-10.616666666666667,-2.139166666666666
6.1,0.9,24.5,1491,1086,0.73,15,1369,21,83.4,77,52,5.016666666666667,4.45,17:41:27,2,6.1,1,-10.55,-2.102499999999999
6,0.9,35.4,2156,1736,0.81,18,2324,41.5,67.1,92,45,5.066666666666666,4.5,17:41:30,2,6.1,1,-10.5,-2.0749999999999993
6.1,0.9,31.8,1938,1560,0.8,27,1394,37.7,70.1,91,45,5.1,4.533333333333333,17:41:32,2,6.1,1,-10.466666666666667,-2.0566666666666658
6.1,0.9,26,1584,1267,0.8,25,1192,30.1,76.2,89,47,5.15,4.583333333333333,17:41:35,2,6.1,1,-10.416666666666668,-2.029166666666667
6,0.9,28.2,1714,1395,0.81,29,1155,34,73.1,91,45,5.183333333333334,4.616666666666667,17:41:37,2,6.1,1,-10.383333333333333,-2.0108333333333324
6,0.9,28.1,1712,1492,0.87,17,2126,36.4,71.1,95,44,5.233333333333333,4.666666666666667,17:41:40,2,6.1,1,-10.333333333333332,-1.9833333333333316
6,0.9,23.4,1424,1162,0.82,28,978,27.6,78.1,90,46,5.266666666666667,4.7,17:41:42,2,6.1,1,-10.3,-1.9649999999999999
6.2,0.9,25.7,1565,1316,0.84,14,2093,29.9,76.3,90,47,5.35,4.783333333333333,17:41:47,2,6.1,1,-10.216666666666667,-1.9191666666666656
6,0.9,30.9,1880,1454,0.77,26,1232,32,74.6,85,48,5.383333333333334,4.816666666666666,17:41:49,2,6.1,1,-10.183333333333334,-1.900833333333333
6,0.9,27,1641,1366,0.83,15,2185,32,74.6,91,46,5.45,4.883333333333333,17:41:53,2,6.1,1,-10.116666666666667,-1.8641666666666659
6,0.9,28.6,1742,1368,0.78,30,1061,31.8,74.7,88,46,5.483333333333333,4.916666666666667,17:41:55,2,6.1,1,-10.083333333333332,-1.8458333333333314
6.1,0.9,30.5,1854,1557,0.84,16,2388,37,70.6,92,45,5.55,4.983333333333333,17:41:59,2,6.1,1,-10.016666666666666,-1.8091666666666653
6.1,0.9,26.1,1588,1260,0.79,24,1170,28.4,77.4,86,48,5.583333333333333,5.016666666666667,17:42:01,2,6.1,1,-9.983333333333334,-1.7908333333333326
6,0.9,26,1582,1349,0.85,15,2151,31.8,74.8,91,46,5.65,5.083333333333333,17:42:05,2,6.1,1,-9.916666666666668,-1.7541666666666664
6.2,0.9,29.8,1812,1422,0.78,27,1156,31.4,75.1,88,47,5.7,5.133333333333334,17:42:08,2,6.1,1,-9.866666666666667,-1.7266666666666657
6.2,0.9,28.7,1747,1379,0.79,28,1149,32.5,74.2,89,46,5.733333333333333,5.166666666666667,17:42:10,2,6.1,1,-9.833333333333332,-1.7083333333333321
6.1,0.9,32.9,2000,1750,0.87,17,2490,42.6,66.2,94,44,5.783333333333333,5.216666666666667,17:42:13,2,6.1,1,-9.783333333333333,-1.6808333333333323
6.1,0.9,20.8,1267,958,0.76,22,924,20,84.1,82,51,5.833333333333333,5.266666666666667,17:42:16,2,6.1,1,-9.733333333333334,-1.6533333333333333
6.1,0.9,33.7,2053,1747,0.85,16,2480,40.2,68.1,92,46,5.9,5.333333333333333,17:42:20,2,6.1,1,-9.666666666666668,-1.6166666666666663
6.1,0.9,27.7,1686,1416,0.84,26,1310,34.5,72.7,93,45,5.933333333333334,5.366666666666666,17:42:22,2,6.1,1,-9.633333333333333,-1.5983333333333318
6.2,0.9,26.8,1631,1355,0.83,28,1145,32.6,74.2,92,46,5.966666666666667,5.4,17:42:24,2,6.1,1,-9.6,-1.5799999999999992
6.2,0.9,25.8,1569,1248,0.8,22,1332,28.7,77.2,86,50,6.016666666666667,5.45,17:42:27,2,6.1,1,-9.55,-1.5524999999999993
6,0.9,30,1825,1545,0.85,15,2371,35.6,71.8,88,48,6.083333333333333,5.516666666666667,17:42:31,2,6.1,1,-9.483333333333334,-1.5158333333333331
6.2,0.9,25.8,1573,1341,0.85,12,2529,30.5,75.8,86,50,6.166666666666667,5.6,17:42:36,2,6.1,1,-9.4,-1.4699999999999998
6.1,0.9,29.3,1785,1349,0.76,29,1044,30.7,75.6,85,48,6.2,5.633333333333333,17:42:38,2,6.1,1,-9.366666666666667,-1.4516666666666662
6.1,0.9,28,1707,1403,0.82,18,1788,32,74.6,90,46,6.25,5.683333333333334,17:42:41,2,6.1,1,-9.316666666666666,-1.4241666666666655
6.2,0.9,36.2,2202,1725,0.78,35,1161,40.3,68,90,46,6.283333333333333,5.716666666666667,17:42:43,2,6.1,1,-9.283333333333333,-1.4058333333333328
6,0.9,33.4,2030,1663,0.82,32,1202,39,69.1,91,45,6.316666666666666,5.75,17:42:45,2,6.1,1,-9.25,-1.3874999999999993
6,0.9,29,1763,1521,0.86,15,2436,35.4,71.9,91,47,6.383333333333334,5.816666666666666,17:42:49,2,6.1,1,-9.183333333333334,-1.350833333333333
6.2,0.9,30.1,1831,1467,0.8,27,1302,35.2,72.1,91,46,6.416666666666667,5.85,17:42:51,2,6.1,1,-9.15,-1.3324999999999996
6,0.9,29.1,1773,1443,0.81,31,1115,34.1,72.9,92,45,6.45,5.883333333333333,17:42:53,2,6.1,1,-9.116666666666667,-1.314166666666666
6,0.9,29.6,1799,1491,0.83,34,1095,36.7,70.9,92,45,6.483333333333333,5.916666666666667,17:42:55,2,6.1,1,-9.083333333333332,-1.2958333333333316
5.7,0.9,24.3,1479,1151,0.78,19,1169,22.7,82,84,50,6.533333333333333,5.966666666666667,17:42:58,2,6.1,1,-9.033333333333333,-1.2683333333333326
3.4,0.9,34.8,2120,1662,0.78,30,1288,38.2,69.6,88,47,6.566666666666666,6,17:43:00,3,2.4,1,-9,-1.2499999999999991
2.2,0.9,28.2,1718,1490,0.87,16,2288,36.2,71.3,92,46,6.633333333333333,6.066666666666666,17:43:04,3,2.4,1,-8.933333333333334,-1.213333333333333
2.3,0.9,27.4,1667,1375,0.82,23,1365,31,75.4,88,48,6.683333333333334,6.116666666666666,17:43:07,3,2.4,1,-8.883333333333333,-1.1858333333333322
2.4,0.9,24.8,1510,1341,0.89,14,2294,31.9,74.7,91,48,6.75,6.183333333333334,17:43:11,3,2.4,1,-8.816666666666666,-1.149166666666666
2.4,0.9,28.4,1729,1457,0.84,27,1232,32.7,74,89,48,6.783333333333333,6.216666666666667,17:43:13,3,2.4,1,-8.783333333333333,-1.1308333333333325
2.4,0.9,27.8,1693,1442,0.85,22,1521,32.8,74,90,48,6.833333333333333,6.266666666666667,17:43:16,3,2.4,1,-8.733333333333334,-1.1033333333333335
2.4,0.9,23.8,1449,1363,0.94,14,2337,33.2,73.6,96,46,6.9,6.333333333333333,17:43:20,3,2.4,1,-8.666666666666668,-1.0666666666666664
2.4,0.9,21.8,1324,1195,0.9,25,1123,28.6,77.3,96,45,6.95,6.383333333333334,17:43:23,3,2.4,1,-8.616666666666667,-1.0391666666666666
2.3,0.9,25.9,1579,1429,0.9,28,1229,33.8,73.2,95,46,6.983333333333333,6.416666666666667,17:43:25,3,2.4,1,-8.583333333333332,-1.0208333333333321
2.4,0.9,17.7,1076,993,0.92,21,1153,24.3,80.7,98,44,7.033333333333333,6.466666666666667,17:43:28,3,2.4,1,-8.533333333333333,-0.9933333333333323
2.4,0.9,22.2,1353,1342,0.99,17,2101,34.9,72.3,101,43,7.083333333333333,6.516666666666667,17:43:31,3,2.4,1,-8.483333333333334,-0.9658333333333333
2.4,0.9,18.4,1118,1112,0.99,26,1120,28.6,77.3,102,42,7.116666666666666,6.55,17:43:33,3,2.4,1,-8.45,-0.9474999999999989
2.4,0.9,12.1,738,710,0.96,14,1139,15.5,87.7,97,46,7.2,6.633333333333333,17:43:38,3,2.4,1,-8.366666666666667,-0.9016666666666664
2.4,0.9,15.8,963,1010,1.05,11,2353,25.5,79.8,101,44,7.283333333333333,6.716666666666667,17:43:43,3,2.4,1,-8.283333333333333,-0.8558333333333321
2.4,0.9,9.1,553,488,0.88,11,989,10.9,91.4,91,49,7.383333333333334,6.816666666666666,17:43:49,3,2.4,1,-8.183333333333334,-0.8008333333333324
2.4,0.9,22.1,1343,1242,0.92,25,1217,30.4,75.8,99,44,7.416666666666667,6.85,17:43:51,3,2.4,1,-8.15,-0.7824999999999998
2.4,0.9,16.8,1025,999,0.97,22,1170,26.1,79.3,103,41,7.466666666666667,6.9,17:43:54,3,2.4,1,-8.1,-0.754999999999999
2.3,0.9,14.6,888,902,1.02,25,991,24.5,80.6,105,40,7.5,6.933333333333334,17:43:56,3,2.4,1,-8.066666666666666,-0.7366666666666655
2.4,0.9,14.3,872,918,1.05,26,978,25.4,79.8,106,40,7.55,6.983333333333333,17:43:59,3,2.4,1,-8.016666666666666,-0.7091666666666656
2.5,0.9,13.1,798,855,1.07,24,992,23.5,81.3,108,39,7.583333333333333,7.016666666666667,17:44:01,3,2.4,1,-7.983333333333333,-0.690833333333333
2.4,0.9,11.5,701,768,1.09,22,964,21.5,82.9,108,39,7.633333333333333,7.066666666666666,17:44:04,3,2.4,1,-7.933333333333334,-0.6633333333333331
2.4,0.9,14.2,863,931,1.08,31,850,26.3,79.1,108,39,7.666666666666667,7.1,17:44:06,3,2.4,1,-7.9,-0.6449999999999996
2.4,0.9,12.5,763,825,1.08,36,630,22.6,82,108,39,7.7,7.133333333333334,17:44:08,3,2.4,1,-7.866666666666666,-0.626666666666666
2.4,0.9,11.1,675,729,1.08,23,854,20,84.1,107,40,7.733333333333333,7.166666666666667,17:44:10,3,2.4,1,-7.833333333333333,-0.6083333333333325
2.3,0.9,12.4,757,823,1.09,25,904,22.9,81.8,108,39,7.783333333333333,7.216666666666667,17:44:13,3,2.4,1,-7.783333333333333,-0.5808333333333326
2.4,0.9,12,732,808,1.1,25,908,22.5,82.1,108,39,7.816666666666666,7.25,17:44:15,3,2.4,1,-7.75,-0.5624999999999991
2.4,0.9,11.7,711,793,1.11,26,851,22.4,82.2,109,39,7.85,7.283333333333333,17:44:17,3,2.4,1,-7.716666666666667,-0.5441666666666665
2.4,0.9,11.4,694,779,1.12,27,845,22.4,82.2,110,38,7.883333333333333,7.316666666666666,17:44:19,3,2.4,1,-7.683333333333334,-0.5258333333333329
2.4,0.9,9.9,603,660,1.09,23,773,17.7,85.9,109,39,7.933333333333334,7.366666666666666,17:44:22,3,2.4,1,-7.633333333333334,-0.4983333333333331
2.4,0.9,10.4,632,715,1.13,23,860,20.2,84,109,39,7.983333333333333,7.416666666666667,17:44:25,3,2.4,1,-7.583333333333333,-0.4708333333333323
2.3,0.9,10.1,615,672,1.09,24,798,18.8,85,107,40,8.016666666666667,7.45,17:44:27,3,2.4,1,-7.55,-0.4524999999999988
2.4,0.9,9,550,681,1.24,9,2346,20.1,84.1,105,42,8.133333333333333,7.566666666666666,17:44:34,3,2.4,1,-7.433333333333334,-0.38833333333333275
2.4,0.9,9.8,594,614,1.03,23,723,16.5,86.9,105,41,8.183333333333334,7.616666666666667,17:44:37,3,2.4,1,-7.383333333333333,-0.360833333333332
2.4,0.9,10.4,636,644,1.01,21,854,17.5,86.1,105,41,8.233333333333333,7.666666666666667,17:44:40,3,2.4,1,-7.333333333333333,-0.33333333333333215
2.4,0.9,10.8,658,675,1.03,29,688,19.8,84.3,106,39,8.266666666666667,7.7,17:44:42,3,2.4,1,-7.3,-0.3149999999999995
2.3,0.9,9.2,562,601,1.07,25,737,18.3,85.4,109,37,8.3,7.733333333333333,17:44:44,3,2.4,1,-7.266666666666667,-0.29666666666666597
2.3,0.9,12.1,734,894,1.22,13,2125,27.5,78.2,113,36,8.383333333333333,7.816666666666666,17:44:49,3,2.4,1,-7.183333333333334,-0.250833333333333
2.4,0.9,7.8,472,543,1.15,24,660,16.1,87.2,111,37,8.416666666666666,7.85,17:44:51,3,2.4,1,-7.15,-0.23249999999999948
2.4,0.9,8.1,492,540,1.1,26,607,16,87.3,110,38,8.466666666666667,7.9,17:44:54,3,2.4,1,-7.1,-0.20499999999999918
2.4,0.9,8.8,535,570,1.06,24,663,16,87.3,107,40,8.5,7.933333333333334,17:44:56,3,2.4,1,-7.066666666666666,-0.1866666666666661
2.4,0.9,9.5,578,601,1.04,24,718,17,86.5,107,39,8.55,7.983333333333333,17:44:59,3,2.4,1,-7.016666666666667,-0.1591666666666658
2.4,0.9,5.4,332,318,0.96,15,543,7.9,93.7,101,42,8.616666666666667,8.05,17:45:03,3,2.4,1,-6.949999999999999,-0.12249999999999917
2.4,0.9,10,607,590,0.97,19,814,15.6,87.6,103,41,8.666666666666666,8.1,17:45:06,3,2.4,1,-6.9,-0.09499999999999975
2.4,0.9,8.9,540,518,0.96,25,592,14.9,88.2,105,39,8.7,8.133333333333333,17:45:08,3,2.4,1,-6.866666666666667,-0.07666666666666622
2.4,0.9,7.8,473,460,0.97,28,481,13.4,89.4,103,40,8.733333333333333,8.166666666666666,17:45:10,3,2.4,1,-6.833333333333334,-0.058333333333333126
2.4,0.9,8.9,539,517,0.96,25,589,14.7,88.4,103,40,8.783333333333333,8.216666666666667,17:45:13,3,2.4,1,-6.783333333333333,-0.030833333333332824
2.4,0.9,10.1,615,596,0.97,29,588,17.3,86.3,104,39,8.816666666666666,8.25,17:45:15,3,2.4,1,-6.75,-0.01249999999999929
