speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,time,ex_time,clock_time
5.8,0.9,34.4,2381,1768,0.74,23,1908,44.7,75.3,92,42,3.966666666666667,2.8666666666666667,11:26:02
6,0.9,36,2490,1844,0.74,23,2132,48.4,73.2,94,42,4,2.9,11:26:04
5.8,0.9,26.9,1862,1404,0.75,22,1641,36.5,79.8,92,43,4.05,2.95,11:26:07
6,0.9,28,1936,1465,0.76,16,2193,36.2,80,88,46,4.116666666666666,3.0166666666666666,11:26:11
6.1,0.9,30.2,2088,1476,0.71,23,1495,35,80.6,86,46,4.15,3.05,11:26:13
5.8,0.9,32,2214,1616,0.73,18,2227,39.7,78.1,89,45,4.216666666666667,3.1166666666666667,11:26:17
6.1,0.9,30.6,2121,1580,0.74,26,1496,39.4,78.2,92,43,4.25,3.15,11:26:19
6,0.9,23.9,1655,1248,0.75,18,1783,31.6,82.6,89,45,4.3,3.2,11:26:22
6.1,0.9,26.7,1847,1367,0.74,18,1894,34.5,80.9,87,46,4.366666666666666,3.2666666666666666,11:26:26
6,0.9,32.7,2261,1621,0.72,18,2154,38,79,85,47,4.416666666666667,3.3166666666666664,11:26:29
6,0.9,30.5,2109,1502,0.71,18,2018,36.3,80,83,48,4.466666666666667,3.3666666666666667,11:26:32
5.8,0.9,32.5,2251,1644,0.73,26,1611,41.5,77.1,91,43,4.516666666666667,3.4166666666666665,11:26:35
6.1,0.9,23,1592,1205,0.76,15,2009,29.2,83.9,87,46,4.583333333333333,3.4833333333333334,11:26:39
6,0.9,44.7,3095,2171,0.7,27,1870,50.8,71.9,85,46,4.616666666666667,3.5166666666666666,11:26:41
5.8,0.9,40.4,2793,2173,0.78,26,2213,57,68.5,96,41,4.65,3.55,11:26:43
5.8,0.9,22.8,1580,1288,0.81,18,1783,32.6,82,90,46,4.716666666666667,3.6166666666666667,11:26:47
6,0.9,32.7,2263,1742,0.77,23,1940,43.8,75.8,93,43,4.75,3.65,11:26:49
5.8,0.9,26.1,1810,1365,0.75,17,1776,31,82.9,87,47,4.816666666666666,3.716666666666667,11:26:53
6.1,0.9,25.2,1746,1274,0.73,16,1897,29.7,83.6,84,48,4.883333333333333,3.783333333333333,11:26:57
5.8,0.9,46,3185,2361,0.74,30,1964,58,67.9,91,43,4.916666666666667,3.8166666666666664,11:26:59
6,0.9,33.8,2341,1804,0.77,27,1643,43.6,75.9,91,44,4.95,3.85,11:27:01
6,0.9,26.2,1812,1558,0.86,14,2928,41.5,77,99,41,5.016666666666667,3.9166666666666665,11:27:05
6,0.9,30.8,2133,1656,0.78,24,1527,37,79.6,88,47,5.066666666666666,3.966666666666667,11:27:08
5.8,0.9,37.6,2603,2048,0.79,27,1947,52.9,70.8,95,43,5.1,4,11:27:10
6,0.9,24.2,1678,1329,0.79,16,1988,31.5,82.6,88,47,5.166666666666667,4.066666666666666,11:27:14
5.8,0.9,41.6,2876,2218,0.77,33,1825,59.8,66.9,98,40,5.183333333333334,4.083333333333333,11:27:15
6,0.9,34.8,2407,1949,0.81,33,1619,53.4,70.5,98,40,5.216666666666667,4.116666666666666,11:27:17
6,0.9,26.8,1852,1518,0.82,26,1410,37.1,79.5,94,44,5.25,4.15,11:27:19
5.8,0.9,26.5,1832,1492,0.81,27,1384,37.6,79.2,94,44,5.3,4.2,11:27:22
6.1,0.9,29.7,2053,1702,0.83,27,1651,44.6,75.3,99,41,5.333333333333333,4.233333333333333,11:27:24
6,0.9,32.4,2242,1822,0.81,31,1544,48.2,73.3,97,42,5.366666666666666,4.266666666666667,11:27:26
5.8,0.9,22.8,1580,1274,0.81,18,1655,30.2,83.3,89,47,5.416666666666667,4.316666666666666,11:27:29
6,0.9,33.2,2301,1776,0.77,23,1824,42.2,76.6,92,45,5.466666666666667,4.366666666666666,11:27:32
6,0.9,28.1,1945,1554,0.8,23,1723,39.2,78.3,94,44,5.5,4.4,11:27:34
6,0.9,30.1,2085,1701,0.82,24,1780,42,76.8,94,44,5.55,4.45,11:27:37
6,0.9,25.2,1744,1413,0.81,19,1767,33.8,81.3,91,47,5.6,4.5,11:27:40
5.8,0.9,42,2906,2358,0.81,36,1689,61,66.3,96,42,5.633333333333333,4.533333333333333,11:27:42
6,0.9,26.1,1805,1524,0.84,27,1441,38.4,78.8,97,42,5.666666666666667,4.566666666666666,11:27:44
5.8,0.9,29.6,2052,1866,0.91,15,3372,50,72.4,100,42,5.733333333333333,4.633333333333333,11:27:48
5.8,0.9,23.3,1615,1301,0.81,22,1451,32.2,82.2,91,47,5.783333333333333,4.683333333333334,11:27:51
6,0.9,37,2561,2000,0.78,27,1760,47.4,73.8,90,46,5.816666666666666,4.716666666666667,11:27:53
6,0.9,33,2287,1873,0.82,29,1741,50.2,72.2,97,42,5.85,4.75,11:27:55
6,0.9,21.5,1485,1197,0.81,23,1285,29.3,83.8,92,44,5.9,4.8,11:27:58
5.8,0.9,42.8,2962,2310,0.78,38,1626,61,66.3,94,43,5.916666666666667,4.816666666666666,11:27:59
6.1,0.9,29.4,2038,1666,0.82,24,1732,41.2,77.2,95,43,5.966666666666667,4.866666666666667,11:28:02
6,0.9,34.5,2386,1947,0.82,32,1760,55.9,69.1,101,40,6,4.9,11:28:04
6,0.9,27.4,1897,1627,0.86,27,1486,40.4,77.7,95,44,6.033333333333333,4.933333333333334,11:28:06
5.8,0.9,20.1,1391,1127,0.81,18,1485,26.8,85.2,89,48,6.083333333333333,4.983333333333333,11:28:09
5.8,0.9,35.7,2473,1988,0.8,40,1309,52.3,71.1,96,43,6.116666666666666,5.016666666666667,11:28:11
6,0.9,26.8,1856,1558,0.84,27,1524,40.8,77.4,96,43,6.15,5.05,11:28:13
6,0.9,30.4,2101,1685,0.8,22,1805,40.4,77.7,92,45,6.2,5.1,11:28:16
5.8,0.9,33.1,2289,1940,0.85,32,1565,50.2,72.2,97,42,6.233333333333333,5.133333333333334,11:28:18
6,0.9,32.8,2269,1911,0.84,23,2007,46.1,74.5,92,46,6.266666666666667,5.166666666666667,11:28:20
5.8,0.9,21.6,1498,1269,0.85,19,1658,31,82.9,92,47,6.316666666666666,5.216666666666667,11:28:23
6.1,0.9,22.3,1543,1182,0.77,20,1384,27,85,86,49,6.366666666666666,5.266666666666667,11:28:26
5.8,0.9,36.1,2501,2030,0.81,22,2176,48,73.5,93,45,6.416666666666667,5.316666666666666,11:28:29
5.8,0.9,35.7,2472,2041,0.83,27,1968,52.7,70.8,97,43,6.45,5.35,11:28:31
6.1,0.9,38.7,2682,2289,0.85,32,1819,59,67.4,97,43,6.483333333333333,5.383333333333334,11:28:33
6,0.9,26.5,1836,1629,0.89,20,2035,40.4,77.6,96,44,6.533333333333333,5.433333333333334,11:28:36
5.8,0.9,27.8,1923,1616,0.84,23,1637,36.9,79.6,93,46,6.583333333333333,5.483333333333333,11:28:39
6,0.9,20.9,1447,1457,1.01,24,1378,33.2,81.6,91,47,6.616666666666667,5.516666666666667,11:28:41
5.8,0.9,45.1,3123,2652,0.85,38,1693,65.1,64,95,44,6.65,5.55,11:28:43
5.8,0.9,23.7,1643,1411,0.86,18,2003,35.3,80.5,93,47,6.7,5.6,11:28:46
6.1,0.9,27.2,1886,1607,0.85,35,1205,41.8,76.9,97,43,6.733333333333333,5.633333333333333,11:28:48
5.8,0.9,16.1,1117,928,0.83,35,819,28.9,84,96,43,6.766666666666667,5.666666666666667,11:28:50
5.8,0.9,45.7,3163,2671,0.84,36,1820,64.6,64.3,94,45,6.783333333333333,5.683333333333334,11:28:51
6.1,0.9,27.6,1913,1549,0.81,23,1624,37.6,79.2,94,45,6.833333333333333,5.733333333333333,11:28:54
6,0.9,35.2,2438,2170,0.89,38,1490,55.9,69.1,97,43,6.866666666666667,5.766666666666667,11:28:56
6,0.9,28.2,1953,1650,0.84,27,1500,40.5,77.6,96,44,6.9,5.8,11:28:58
6,0.9,35.9,2483,2168,0.87,40,1433,57.7,68.1,99,42,6.916666666666667,5.816666666666666,11:28:59
6,0.9,35.6,2462,2170,0.88,41,1520,62.4,65.5,102,40,6.95,5.85,11:29:01
5.8,0.9,20.1,1391,1186,0.85,20,1467,28.9,84,93,46,7,5.9,11:29:04
6.1,0.9,32.2,2230,1916,0.86,35,1536,54.2,70,101,41,7.033333333333333,5.933333333333334,11:29:06
6,0.9,34.7,2400,2067,0.86,38,1538,57.7,68.1,101,40,7.05,5.95,11:29:07
5.6,0.9,30.8,2129,1823,0.86,32,1392,44.4,75.4,94,45,7.083333333333333,5.983333333333333,11:29:09
4.2,0.9,29,2009,1766,0.88,41,1216,49.6,72.6,102,40,7.116666666666666,6.016666666666667,11:29:11
2.3,0.9,18.9,1311,1192,0.91,19,1601,30.1,83.4,100,43,7.166666666666667,6.066666666666666,11:29:14
2.4,0.9,19.2,1330,1193,0.9,21,1425,30.4,83.2,98,44,7.216666666666667,6.116666666666666,11:29:17
2.3,0.9,21.2,1464,1267,0.87,22,1344,29.1,83.9,94,46,7.25,6.15,11:29:19
2.4,0.9,23.7,1642,1375,0.84,21,1474,31,82.8,91,47,7.3,6.2,11:29:22
2.4,0.9,20.2,1396,1151,0.82,18,1495,26.5,85.3,90,48,7.366666666666666,6.266666666666667,11:29:26
2.3,0.9,23.8,1647,1331,0.81,18,1601,29.6,83.7,88,49,7.416666666666667,6.316666666666666,11:29:29
2.3,0.9,22.4,1550,1254,0.81,20,1432,28.1,84.5,88,48,7.466666666666667,6.366666666666666,11:29:32
2.3,0.9,19.9,1380,1130,0.82,18,1400,25.8,85.7,91,47,7.516666666666667,6.416666666666667,11:29:35
2.3,0.9,27.8,1924,1559,0.81,23,1499,34.9,80.7,90,47,7.566666666666666,6.466666666666667,11:29:38
2.3,0.9,17.1,1184,1026,0.87,13,1954,24.5,86.4,93,47,7.633333333333333,6.533333333333333,11:29:42
2.4,0.9,18.6,1289,1126,0.87,15,1720,26.5,85.3,94,47,7.7,6.6,11:29:46
2.4,0.9,15.2,1051,924,0.88,15,1456,21.6,88.1,93,48,7.766666666666667,6.666666666666667,11:29:50
2.4,0.9,16.5,1139,998,0.88,14,1591,22.2,87.7,93,48,7.85,6.75,11:29:55
2.3,0.9,18.8,1303,1147,0.88,19,1460,28.2,84.4,98,45,7.9,6.8,11:29:58
2.3,0.9,18.7,1297,1188,0.92,21,1420,29.8,83.5,101,43,7.95,6.85,11:30:01
2.5,0.9,13.7,948,907,0.96,18,1249,22.9,87.4,102,42,8,6.9,11:30:04
2.4,0.9,16.9,1173,1122,0.96,24,1176,28.7,84.1,102,42,8.033333333333333,6.933333333333334,11:30:06
2.4,0.9,13.7,949,943,0.99,15,1596,24.2,86.6,102,43,8.1,7,11:30:10
2.4,0.9,15.3,1060,1059,1,21,1260,27,85.1,103,42,8.15,7.05,11:30:13
2.4,0.9,12.8,887,906,1.02,23,1063,24.1,86.7,106,40,8.2,7.1,11:30:16
2.4,0.9,11,763,793,1.04,21,988,21.2,88.3,107,40,8.25,7.15,11:30:19
2.4,0.9,11.7,809,843,1.04,21,1070,22.3,87.7,105,41,8.3,7.2,11:30:22
2.4,0.9,10.6,736,764,1.04,22,930,20.5,88.7,106,41,8.333333333333334,7.233333333333333,11:30:24
2.3,0.9,13,899,952,1.06,22,1152,25.3,86,107,40,8.383333333333333,7.283333333333333,11:30:27
2.3,0.9,6.2,427,447,1.05,10,1305,13.3,92.6,106,41,8.483333333333333,7.383333333333334,11:30:33
2.3,0.9,8.7,606,586,0.97,12,1242,15,91.7,102,43,8.566666666666666,7.466666666666667,11:30:38
2.3,0.9,9.9,686,657,0.96,15,1177,17.7,90.2,102,42,8.633333333333333,7.533333333333333,11:30:42
2.3,0.9,13.7,949,904,0.95,20,1139,23,87.3,103,41,8.683333333333334,7.583333333333333,11:30:45
2.4,0.9,7.8,542,534,0.99,17,880,14.6,91.9,105,41,8.733333333333333,7.633333333333333,11:30:48
2.4,0.9,11.4,790,768,0.97,23,904,20.6,88.6,103,42,8.783333333333333,7.683333333333334,11:30:51
2.4,0.9,10.8,749,735,0.98,22,922,20.7,88.6,105,41,8.833333333333334,7.733333333333333,11:30:54
2.4,0.9,13.2,911,902,0.99,20,1177,23.8,86.9,103,41,8.883333333333333,7.783333333333333,11:30:57
2.4,0.9,6.5,448,445,0.99,12,1015,12.6,93,105,41,8.95,7.85,11:31:01
2.4,0.9,7.2,501,481,0.96,12,1160,14.2,92.1,103,42,9.033333333333333,7.933333333333334,11:31:06
2.3,0.9,9,621,583,0.94,13,1153,15,91.7,99,44,9.116666666666667,8.016666666666667,11:31:11
2.3,0.9,7.7,531,482,0.91,12,1029,12,93.4,100,43,9.2,8.1,11:31:16
2.4,0.9,11,759,673,0.89,17,988,17,90.6,96,45,9.266666666666667,8.166666666666666,11:31:20
2.4,0.9,13,902,806,0.89,21,1021,21.1,88.3,101,42,9.316666666666666,8.216666666666667,11:31:23
2.4,0.9,10,695,644,0.93,12,1379,16.7,90.8,104,40,9.383333333333333,8.283333333333333,11:31:27
2.4,0.9,6.5,447,409,0.92,13,840,10.9,94,104,40,9.466666666666667,8.366666666666667,11:31:32
2.4,0.9,8.1,562,523,0.93,13,1092,14.1,92.2,101,42,9.55,8.45,11:31:37
2.4,0.9,9.4,650,595,0.91,16,966,15.6,91.4,99,43,9.6,8.5,11:31:40
2.4,0.9,6.9,479,435,0.91,11,1081,12.3,93.2,100,43,9.7,8.6,11:31:46
2.4,0.9,17.1,1187,1098,0.93,20,1439,29.4,83.8,104,40,9.75,8.65,11:31:49
2.4,0.9,5.7,394,370,0.94,15,736,10.8,94,104,40,9.816666666666666,8.716666666666667,11:31:53
2.4,0.9,7.1,490,459,0.94,16,797,12.4,93.1,103,41,9.883333333333333,8.783333333333333,11:31:57
2.4,0.9,9.1,626,583,0.93,23,717,16.2,91,102,42,9.916666666666666,8.816666666666666,11:31:59
2.4,0.9,10.4,719,660,0.92,23,768,17.9,90.1,101,42,9.966666666666667,8.866666666666667,11:32:02
2.4,0.9,9.8,679,635,0.94,22,807,17.4,90.4,101,41,10.016666666666667,8.916666666666666,11:32:05
2.4,0.9,13.2,911,840,0.92,23,986,22.5,87.6,103,40,10.05,8.95,11:32:07
3.2,0.9,9.1,633,612,0.97,22,798,17.9,90.1,105,39,10.1,9,11:32:10
4.8,0.9,16.1,1114,1083,0.97,29,1124,32.4,82.1,107,38,10.133333333333333,9.033333333333333,11:32:12
5,0.9,13.6,939,944,1.01,20,1402,27.7,84.7,108,38,10.183333333333334,9.083333333333334,11:32:15
5.2,0.9,15.1,1044,1032,0.99,25,1140,28.9,84,107,39,10.216666666666667,9.116666666666667,11:32:17
5.1,0.9,15.2,1049,1045,1,25,1186,30,83.4,106,39,10.266666666666667,9.166666666666666,11:32:20
5.1,0.9,13.7,949,970,1.02,15,1756,27,85.1,106,40,10.333333333333334,9.233333333333333,11:32:24
5,0.9,16.1,1116,1094,0.98,27,1106,29.6,83.6,103,41,10.366666666666667,9.266666666666667,11:32:26
5,0.9,15.5,1071,1045,0.98,26,1115,29,84,105,40,10.4,9.3,11:32:28
5.1,0.9,18.4,1276,1242,0.97,27,1261,33.8,81.3,105,40,10.45,9.35,11:32:31
5.1,0.9,10.9,751,730,0.97,17,1226,20.9,88.4,105,41,10.5,9.4,11:32:34
5.2,0.9,18,1247,1164,0.93,26,1243,32.4,82.1,104,40,10.533333333333333,9.433333333333334,11:32:36
5.2,0.9,18.4,1276,1161,0.91,31,1047,32.1,82.3,103,40,10.566666666666666,9.466666666666667,11:32:38
5.1,0.9,21,1457,1331,0.91,26,1385,35.5,80.4,103,40,10.616666666666667,9.516666666666667,11:32:41
5,0.9,18.9,1305,1255,0.96,20,1757,35.5,80.4,104,39,10.666666666666666,9.566666666666666,11:32:44
5.1,0.9,21.8,1509,1344,0.89,19,1817,35.2,80.6,101,41,10.716666666666667,9.616666666666667,11:32:47
5.2,0.9,17.5,1212,1090,0.9,13,2214,28,84.5,98,43,10.783333333333333,9.683333333333334,11:32:51
5,0.9,21.1,1462,1210,0.83,16,1920,30,83.4,94,44,10.85,9.75,11:32:55
5.1,0.9,23.2,1608,1193,0.74,19,1538,29.2,83.9,89,45,10.9,9.8,11:32:58
5.2,0.9,24,1664,1236,0.74,17,1818,30.6,83.1,87,46,10.966666666666667,9.866666666666667,11:33:02
5.1,0.9,20.5,1421,1033,0.73,15,1632,24.8,86.3,88,45,11.033333333333333,9.933333333333334,11:33:06
5.1,0.9,22.2,1538,1117,0.73,23,1253,29.4,83.8,87,45,11.083333333333334,9.983333333333333,11:33:09
5.1,0.9,41.8,2893,2105,0.73,31,1819,57.2,68.4,94,41,11.1,10,11:33:10
5,0.9,23.8,1651,1267,0.77,22,1497,33.3,81.6,93,43,11.15,10.05,11:33:13
5,0.9,25.6,1773,1332,0.75,25,1299,32.9,81.8,92,44,11.2,10.1,11:33:16
5.1,0.9,24.2,1676,1310,0.78,22,1484,33,81.8,92,44,11.233333333333333,10.133333333333333,11:33:18
5.2,0.9,25.4,1759,1450,0.82,31,1221,37.8,79.1,94,43,11.266666666666667,10.166666666666666,11:33:20
5.1,0.9,16.3,1131,881,0.78,16,1392,22.4,87.6,90,45,11.333333333333334,10.233333333333333,11:33:24
5.1,0.9,33,2287,1722,0.75,30,1457,43.1,76.2,91,44,11.366666666666667,10.266666666666667,11:33:26
5,0.9,26.1,1805,1385,0.77,23,1529,34.6,80.9,93,43,11.416666666666666,10.316666666666666,11:33:29
5.1,0.9,30.3,2094,1666,0.8,26,1600,41,77.3,92,44,11.45,10.35,11:33:31
5.2,0.9,27.3,1888,1454,0.77,25,1381,35,80.7,92,44,11.483333333333333,10.383333333333333,11:33:33
5,0.9,28.3,1957,1552,0.79,22,1823,40.5,77.6,96,43,11.533333333333333,10.433333333333334,11:33:36
5,0.9,32.6,2255,1887,0.84,37,1513,55.4,69.4,102,39,11.566666666666666,10.466666666666667,11:33:38
5,0.9,29.4,2032,1730,0.85,40,1294,51.4,71.6,102,39,11.583333333333334,10.483333333333333,11:33:39
5.1,0.9,27.7,1917,1687,0.88,33,1466,47.8,73.6,102,39,11.616666666666667,10.516666666666667,11:33:41
5.1,0.9,24.7,1709,1461,0.85,30,1348,40.3,77.7,99,42,11.65,10.55,11:33:43
5.1,0.9,25.2,1742,1497,0.86,26,1479,39.1,78.4,100,41,11.683333333333334,10.583333333333334,11:33:45
5.2,0.9,22.4,1550,1263,0.81,31,1111,34.5,80.9,98,42,11.716666666666667,10.616666666666667,11:33:47
5.1,0.9,19.3,1336,1141,0.85,25,1203,30.5,83.2,97,43,11.766666666666667,10.666666666666666,11:33:50
5,0.9,26.9,1860,1530,0.82,28,1377,38.6,78.7,96,43,11.8,10.7,11:33:52
5.1,0.9,34.8,2408,2017,0.84,38,1467,55,69.6,99,40,11.816666666666666,10.716666666666667,11:33:53
5.2,0.9,24.8,1717,1473,0.86,31,1423,44.7,75.3,101,40,11.85,10.75,11:33:55
5.1,0.9,22.8,1577,1329,0.84,26,1302,34.4,81,96,42,11.9,10.8,11:33:58
5.2,0.9,24,1658,1423,0.86,21,1749,36.4,79.9,94,44,11.933333333333334,10.833333333333334,11:34:00
5.1,0.9,30.6,2119,1754,0.83,27,1702,45.6,74.8,96,43,11.983333333333333,10.883333333333333,11:34:03
5,0.9,33.3,2306,1930,0.84,38,1405,53.3,70.5,100,40,12,10.9,11:34:04
5.1,0.9,18.6,1289,1142,0.89,26,1246,32.1,82.3,102,39,12.05,10.95,11:34:07
5,0.9,26.7,1846,1529,0.83,28,1329,37.1,79.5,93,44,12.083333333333334,10.983333333333333,11:34:09
5.2,0.9,30.5,2112,1797,0.85,34,1379,47.6,73.7,95,43,12.1,11,11:34:10
5.1,0.9,28.1,1946,1662,0.85,28,1719,47.5,73.7,102,40,12.15,11.05,11:34:13
5,0.9,21,1452,1216,0.84,19,1668,31,82.9,92,45,12.2,11.1,11:34:16
5,0.9,28.2,1954,1591,0.81,21,1885,39.7,78.1,95,43,12.25,11.15,11:34:19
5.1,0.9,27.9,1928,1722,0.89,15,3110,46.6,74.2,99,42,12.316666666666666,11.216666666666667,11:34:23
5,0.9,16.1,1114,903,0.81,21,1097,22.5,87.5,92,46,12.366666666666667,11.266666666666667,11:34:26
5,0.9,27.9,1935,1490,0.77,24,1434,34,81.2,88,46,12.4,11.3,11:34:28
5.1,0.9,29.4,2036,1580,0.78,22,1679,36.6,79.7,89,46,12.45,11.35,11:34:31
5.1,0.9,30.5,2109,1573,0.75,26,1451,38,79,89,45,12.483333333333333,11.383333333333333,11:34:33
5.1,0.9,25.3,1754,1371,0.78,19,1781,34.6,80.9,94,43,12.533333333333333,11.433333333333334,11:34:36
5,0.9,24.9,1723,1322,0.77,26,1328,35.1,80.6,92,45,12.583333333333334,11.483333333333333,11:34:39
5.1,0.9,32.3,2234,1742,0.78,33,1475,49.2,72.8,95,42,12.6,11.5,11:34:40
5.2,0.9,28.8,1996,1585,0.79,26,1551,39.9,77.9,94,43,12.65,11.55,11:34:43
5.1,0.9,25.5,1766,1472,0.83,30,1319,40.2,77.8,97,42,12.683333333333334,11.583333333333334,11:34:45
5.1,0.9,28.2,1953,1582,0.81,30,1351,41.2,77.2,95,43,12.716666666666667,11.616666666666667,11:34:47
5,0.9,22.9,1584,1300,0.82,23,1436,32.4,82.1,92,45,12.75,11.65,11:34:49
5,0.9,30.9,2142,1716,0.8,33,1427,46.8,74.1,96,42,12.783333333333333,11.683333333333334,11:34:51
5,0.9,28.9,1998,1603,0.8,30,1410,42.5,76.5,94,43,12.816666666666666,11.716666666666667,11:34:53
5.2,0.9,28.1,1948,1591,0.82,32,1317,42.2,76.6,97,42,12.85,11.75,11:34:55
5,0.9,32,2214,1882,0.85,27,1811,49.4,72.7,99,41,12.883333333333333,11.783333333333333,11:34:57
5,0.9,22.4,1548,1354,0.87,26,1414,37.2,79.4,101,40,12.916666666666666,11.816666666666666,11:34:59
5.1,0.9,33.4,2312,2078,0.9,37,1558,57.7,68.1,102,40,12.95,11.85,11:35:01
5,0.9,26.3,1823,1648,0.9,39,1253,48.8,73,103,39,12.983333333333333,11.883333333333333,11:35:03
5.2,0.9,26.6,1843,1671,0.91,40,1188,47.2,73.9,103,40,13,11.9,11:35:04
