speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,clock_time,stage
5.6,0.9,39.6,2298,1856,0.81,31,1604,50.4,100,39,61.9,4.3,2.3666666666666667,14:04:37,2
5.6,0.9,34.4,1997,1651,0.83,36,1303,46.8,103,37,64.6,4.333333333333333,2.4,14:04:39,2
5.7,0.9,32.4,1881,1585,0.84,28,1500,42.3,100,39,68.1,4.366666666666666,2.4333333333333336,14:04:41,2
5.6,0.9,38,2208,1795,0.81,31,1523,47.8,98,40,63.8,4.4,2.466666666666667,14:04:43,2
5.8,0.9,35.2,2045,1682,0.82,33,1404,46.3,100,39,65,4.433333333333334,2.5,14:04:45,2
5.6,0.9,39.5,2293,1910,0.83,30,1680,51.2,101,38,61.3,4.466666666666667,2.533333333333333,14:04:47,2
5.6,0.9,30.8,1791,1522,0.85,29,1442,41.6,103,38,68.6,4.5,2.5666666666666664,14:04:49,2
5.7,0.9,21.5,1246,1056,0.85,19,1480,28.3,102,38,78.6,4.55,2.6166666666666667,14:04:52,2
5.6,0.9,43.5,2525,1909,0.76,33,1495,49.6,93,41,62.5,4.583333333333333,2.65,14:04:54,2
5.7,0.9,46.5,2697,2177,0.81,33,1783,59.1,100,38,55.3,4.616666666666667,2.6833333333333336,14:04:56,2
5.7,0.9,33,1915,1626,0.85,36,1272,45.4,102,37,65.7,4.633333333333333,2.7,14:04:57,2
5.6,0.9,35.9,2087,1760,0.84,33,1474,48.6,100,39,63.3,4.666666666666667,2.7333333333333334,14:04:59,2
5.7,0.9,33.2,1930,1648,0.85,35,1263,44.3,101,38,66.5,4.7,2.7666666666666666,14:05:01,2
5.8,0.9,31.7,1841,1578,0.86,28,1524,43.1,102,38,67.4,4.733333333333333,2.8,14:05:03,2
5.6,0.9,35.9,2083,1737,0.83,33,1414,46.1,98,40,65.2,4.766666666666667,2.8333333333333335,14:05:05,2
5.7,0.9,38.2,2220,1862,0.84,34,1498,50.5,101,38,61.8,4.8,2.8666666666666667,14:05:07,2
5.6,0.9,32.9,1910,1645,0.86,30,1473,44.2,102,38,66.6,4.833333333333333,2.9,14:05:09,2
5.7,0.9,37,2151,1841,0.86,32,1529,49.1,101,39,62.9,4.85,2.9166666666666665,14:05:10,2
5.7,0.9,35.2,2042,1747,0.86,33,1440,47.5,101,38,64.1,4.883333333333333,2.95,14:05:12,2
5.7,0.9,34.5,2004,1744,0.87,31,1597,49.1,104,37,62.9,4.916666666666667,2.9833333333333334,14:05:14,2
5.7,0.9,39.4,2289,1947,0.85,33,1638,53.7,101,39,59.4,4.95,3.0166666666666666,14:05:16,2
5.6,0.9,31.2,1810,1553,0.86,32,1345,42.7,101,39,67.7,4.983333333333333,3.05,14:05:18,2
5.6,0.9,33.9,1966,1693,0.86,31,1503,47,103,38,64.5,5.016666666666667,3.0833333333333335,14:05:20,2
5.7,0.9,37.4,2169,1827,0.84,31,1651,50.5,102,39,61.8,5.05,3.1166666666666667,14:05:22,2
5.7,0.9,37.3,2164,1860,0.86,31,1659,50.8,102,39,61.6,5.083333333333333,3.15,14:05:24,2
5.6,0.9,30.6,1775,1566,0.88,37,1307,47.8,105,37,63.9,5.1,3.1666666666666665,14:05:25,2
5.8,0.9,33,1916,1707,0.89,39,1256,48.9,104,38,63,5.133333333333334,3.2,14:05:27,2
5.6,0.9,35.3,2047,1811,0.88,38,1390,52.5,103,38,60.4,5.166666666666667,3.2333333333333334,14:05:29,2
5.6,0.9,34.8,2019,1780,0.88,38,1334,50,104,38,62.2,5.183333333333334,3.25,14:05:30,2
5.7,0.9,20.1,1167,1046,0.9,22,1367,29.4,98,42,77.8,5.233333333333333,3.3,14:05:33,2
5.6,0.9,39.9,2316,1870,0.81,31,1583,48.7,96,41,63.2,5.266666666666667,3.3333333333333335,14:05:35,2
5.7,0.9,39.5,2295,1889,0.82,35,1473,51.4,99,39,61.2,5.3,3.3666666666666667,14:05:37,2
5.6,0.9,32.1,1865,1752,0.94,34,1410,48.6,100,39,63.3,5.316666666666666,3.3833333333333333,14:05:38,2
5.7,0.9,35.2,2044,1691,0.83,36,1330,48.1,102,38,63.7,5.35,3.4166666666666665,14:05:40,2
5.8,0.9,31.6,1837,1563,0.85,32,1381,43.8,102,38,66.9,5.383333333333334,3.45,14:05:42,2
5.7,0.9,34.9,2025,1680,0.83,32,1394,45,99,40,66,5.416666666666667,3.4833333333333334,14:05:44,2
5.7,0.9,37.6,2184,1799,0.82,34,1419,48.9,100,39,63,5.45,3.5166666666666666,14:05:46,2
5.7,0.9,25.9,1503,1278,0.85,36,1010,36.1,100,39,72.7,5.466666666666667,3.533333333333333,14:05:47,2
5.7,0.9,22.7,1317,1116,0.85,22,1373,30.1,96,42,77.3,5.516666666666667,3.5833333333333335,14:05:50,2
5.6,0.9,37.3,2165,1682,0.78,28,1502,41.9,92,43,68.3,5.55,3.6166666666666663,14:05:52,2
5.7,0.9,35,2034,1568,0.77,22,1796,38.6,94,42,70.8,5.6,3.6666666666666665,14:05:55,2
5.6,0.9,32.6,1895,1456,0.77,21,1726,36.1,94,42,72.7,5.65,3.716666666666667,14:05:58,2
5.6,0.9,34.2,1984,1504,0.76,22,1707,37.1,93,43,71.9,5.7,3.7666666666666666,14:06:01,2
5.8,0.9,37.5,2177,1670,0.77,23,1780,41.7,95,42,68.5,5.733333333333333,3.8,14:06:03,2
5.6,0.9,33.4,1941,1564,0.81,29,1482,43,96,41,67.5,5.766666666666667,3.8333333333333335,14:06:05,2
5.6,0.9,34.7,2012,1623,0.81,25,1688,41.7,97,41,68.5,5.816666666666666,3.8833333333333337,14:06:08,2
5.8,0.9,44.5,2583,2102,0.81,34,1619,54.9,98,40,58.5,5.833333333333333,3.9,14:06:09,2
5.7,0.9,36.1,2097,1785,0.85,36,1366,49.1,102,38,62.9,5.866666666666667,3.9333333333333336,14:06:11,2
5.6,0.9,35.4,2054,1742,0.85,32,1509,48.4,101,39,63.4,5.9,3.966666666666667,14:06:13,2
5.8,0.9,32.6,1891,1653,0.87,35,1295,45.7,102,39,65.5,5.933333333333334,4,14:06:15,2
5.7,0.9,33.2,1928,1711,0.89,30,1522,46.1,101,40,65.1,5.966666666666667,4.033333333333333,14:06:17,2
5.7,0.9,20.2,1175,987,0.84,19,1309,24.3,94,44,81.6,6.016666666666667,4.083333333333333,14:06:20,2
5.7,0.9,44.8,2602,1985,0.76,38,1317,49.7,94,42,62.4,6.033333333333333,4.1,14:06:21,2
5.7,0.9,47.8,2774,2270,0.82,31,1960,61.2,99,39,53.7,6.066666666666666,4.133333333333334,14:06:23,2
5.7,0.9,36.2,2099,1796,0.86,36,1395,50.1,103,37,62.1,6.1,4.166666666666667,14:06:25,2
5.6,0.9,33,1918,1678,0.87,33,1378,45.9,103,38,65.3,6.133333333333334,4.2,14:06:27,2
5.7,0.9,28.7,1669,1466,0.88,35,1155,40.1,102,39,69.7,6.166666666666667,4.233333333333333,14:06:29,2
5.6,0.9,36,2091,1803,0.86,39,1237,48.5,100,40,63.3,6.183333333333334,4.25,14:06:30,2
5.7,0.9,37.5,2175,1875,0.86,36,1420,51.6,101,39,61,6.216666666666667,4.283333333333333,14:06:32,2
5.6,0.9,40,2320,2025,0.87,39,1413,54.7,103,38,58.7,6.233333333333333,4.3,14:06:33,2
5.6,0.9,34.1,1978,1759,0.89,37,1349,49.3,103,38,62.7,6.266666666666667,4.333333333333333,14:06:35,2
5.6,0.9,32.3,1878,1691,0.9,35,1422,49.3,105,37,62.7,6.3,4.366666666666666,14:06:37,2
5.6,0.9,33.8,1965,1727,0.88,34,1389,47.1,102,39,64.4,6.316666666666666,4.383333333333334,14:06:38,2
5.7,0.9,35.6,2069,1783,0.86,34,1476,50.9,103,38,61.5,6.35,4.416666666666667,14:06:40,2
5.6,0.9,20.1,1166,1032,0.89,20,1412,28.2,102,39,78.7,6.4,4.466666666666667,14:06:43,2
5.6,0.9,40.7,2362,1820,0.77,31,1471,46.2,93,42,65.1,6.433333333333334,4.5,14:06:45,2
5.7,0.9,46.7,2709,2206,0.81,30,1945,58.6,99,39,55.7,6.466666666666667,4.533333333333333,14:06:47,2
5.6,0.9,36.7,2131,1784,0.84,33,1482,48.3,101,38,63.5,6.5,4.566666666666666,14:06:49,2
5.7,0.9,34.7,2016,1726,0.86,33,1412,46.3,100,40,65,6.533333333333333,4.6,14:06:51,2
5.7,0.9,36.3,2105,1809,0.86,34,1442,48.3,99,40,63.5,6.566666666666666,4.633333333333333,14:06:53,2
5.6,0.9,35.6,2067,1782,0.86,33,1413,46.6,99,40,64.8,6.583333333333333,4.65,14:06:54,2
5.7,0.9,33.3,1933,1675,0.87,36,1260,45,100,40,66,6.616666666666667,4.683333333333334,14:06:56,2
5.7,0.9,34.6,2009,1694,0.84,33,1363,44.4,97,42,66.4,6.65,4.716666666666667,14:06:58,2
5.6,0.9,34.7,2012,1679,0.83,28,1597,43.9,99,41,66.8,6.683333333333334,4.75,14:07:00,2
5.6,0.9,32.4,1881,1568,0.83,20,1954,39.2,97,42,70.4,6.733333333333333,4.8,14:07:03,2
5.7,0.9,32.8,1905,1532,0.8,23,1575,36.9,94,43,72.1,6.783333333333333,4.85,14:07:06,2
5.8,0.9,34.1,1982,1615,0.81,27,1559,42.7,97,41,67.7,6.816666666666666,4.883333333333333,14:07:08,2
5.6,0.9,35.7,2072,1745,0.84,23,1896,43.9,99,41,66.8,6.85,4.916666666666667,14:07:10,2
5.7,0.9,37.7,2186,1836,0.84,34,1424,47.7,99,40,63.9,6.883333333333333,4.95,14:07:12,2
5.7,0.9,40.6,2359,2020,0.86,40,1329,53.2,100,39,59.8,6.916666666666667,4.983333333333333,14:07:14,2
5.6,0.9,32.8,1905,1647,0.86,35,1338,47.2,104,37,64.3,6.933333333333334,5,14:07:15,2
5.7,0.9,38.4,2231,1928,0.86,36,1459,52.4,102,39,60.4,6.966666666666667,5.033333333333333,14:07:17,2
5.6,0.9,35.9,2086,1808,0.87,33,1476,48.9,102,39,63,7,5.066666666666666,14:07:19,2
5.7,0.9,34.9,2029,1776,0.88,35,1376,47.7,102,38,63.9,7.033333333333333,5.1,14:07:21,2
5.7,0.9,35.3,2048,1813,0.89,34,1435,49.2,102,38,62.8,7.05,5.116666666666666,14:07:22,2
5.6,0.9,39.1,2268,2008,0.89,33,1652,54.8,102,39,58.6,7.083333333333333,5.15,14:07:24,2
5.6,0.9,36.9,2141,1901,0.89,37,1405,51.4,102,39,61.1,7.116666666666666,5.183333333333334,14:07:26,2
5.6,0.9,36.5,2122,1964,0.93,44,1234,54.5,103,38,58.8,7.133333333333334,5.2,14:07:27,2
5.8,0.9,34.3,1991,1778,0.89,35,1438,50.5,103,39,61.9,7.166666666666667,5.233333333333333,14:07:29,2
5.7,0.9,19.8,1149,1047,0.91,20,1427,28.7,103,38,78.3,7.216666666666667,5.283333333333333,14:07:32,2
5.6,0.9,42.9,2492,2003,0.8,30,1672,49.4,95,42,62.7,7.25,5.316666666666666,14:07:34,2
5.7,0.9,44.2,2567,2130,0.83,22,2462,54.7,99,40,58.6,7.3,5.366666666666666,14:07:37,2
5.7,0.9,36.2,2100,1775,0.85,41,1188,48.2,101,39,63.6,7.316666666666666,5.383333333333334,14:07:38,2
5.6,0.9,34.6,2007,1794,0.89,38,1366,51.6,103,38,61,7.35,5.416666666666667,14:07:40,2
5.8,0.9,35.4,2053,1778,0.87,38,1259,47.5,101,40,64.1,7.366666666666666,5.433333333333334,14:07:41,2
5.6,0.9,35.8,2079,1826,0.88,36,1357,49,101,39,62.9,7.4,5.466666666666667,14:07:43,2
5.7,0.9,35.7,2072,1794,0.87,38,1345,50.8,103,38,61.6,7.433333333333334,5.5,14:07:45,2
5.7,0.9,35.5,2059,1788,0.87,40,1255,49.9,103,38,62.3,7.45,5.516666666666667,14:07:46,2
5.6,0.9,34.2,1988,1739,0.87,33,1387,46.2,100,40,65.1,7.483333333333333,5.55,14:07:48,2
5.6,0.9,39.6,2296,1956,0.85,39,1353,52.7,101,39,60.2,7.5,5.566666666666666,14:07:49,2
5.8,0.9,35,2033,1794,0.88,36,1387,49.8,102,38,62.3,7.533333333333333,5.6,14:07:51,2
5.6,0.9,39.3,2282,2050,0.9,40,1431,56.9,104,38,57,7.566666666666666,5.633333333333333,14:07:53,2
5.7,0.9,35.4,2055,1849,0.9,35,1492,51.8,102,39,60.9,7.583333333333333,5.65,14:07:54,2
5.6,0.9,30.8,1790,1605,0.9,39,1165,46,104,38,65.2,7.616666666666667,5.683333333333334,14:07:56,2
5.7,0.9,33.3,1936,1767,0.91,41,1214,49.9,104,38,62.3,7.633333333333333,5.7,14:07:57,2
5.6,0.9,34.4,1995,1752,0.88,32,1497,47.3,101,40,64.3,7.666666666666667,5.733333333333333,14:07:59,2
5.6,0.9,31,1802,1595,0.88,34,1271,43.6,101,39,67.1,7.7,5.766666666666667,14:08:01,2
5.7,0.9,32.2,1872,1619,0.86,25,1649,41.9,99,41,68.3,7.733333333333333,5.8,14:08:03,2
5.6,0.9,42.5,2469,2089,0.85,36,1515,55.1,100,40,58.4,7.766666666666667,5.833333333333333,14:08:05,2
5.6,0.9,34.7,2015,1761,0.87,36,1330,48.1,101,39,63.7,7.8,5.866666666666667,14:08:07,2
5.6,0.9,31.1,1808,1601,0.89,39,1139,44.7,103,38,66.2,7.816666666666666,5.883333333333333,14:08:08,2
5.7,0.9,42.4,2462,2136,0.87,35,1664,57.7,102,39,56.4,7.85,5.916666666666667,14:08:10,2
5.6,0.9,34,1975,1754,0.89,37,1300,47.9,102,39,63.8,7.866666666666667,5.933333333333334,14:08:11,2
5.7,0.9,31.2,1813,1606,0.89,36,1235,44.4,102,39,66.5,7.9,5.966666666666667,14:08:13,2
5,0.9,34.2,1987,1753,0.88,38,1316,49.7,103,38,62.5,7.933333333333334,6,14:08:15,3
2.8,0.9,19.4,1124,913,0.81,43,596,25.9,96,43,80.4,7.95,6.016666666666667,14:08:16,3
2.2,0.9,37.4,2174,1837,0.85,30,1572,47.9,98,41,63.8,7.983333333333333,6.05,14:08:18,3
2.3,0.9,19.7,1141,994,0.87,17,1623,28.2,99,41,78.7,8.05,6.116666666666666,14:08:22,3
2.2,0.9,32,1859,1563,0.84,26,1573,40.9,97,42,69.1,8.083333333333334,6.15,14:08:24,3
2.3,0.9,27.8,1612,1361,0.84,29,1256,36.8,99,41,72.2,8.116666666666667,6.183333333333334,14:08:26,3
2.3,0.9,32.2,1871,1731,0.93,20,2515,49.3,105,38,62.7,8.166666666666666,6.233333333333333,14:08:29,3
2.3,0.9,28.1,1634,1528,0.94,38,1115,42.6,104,39,67.8,8.2,6.266666666666667,14:08:31,3
2.2,0.9,25.6,1487,1363,0.92,34,1125,38.1,102,40,71.2,8.216666666666667,6.283333333333333,14:08:32,3
2.3,0.9,23.3,1350,1261,0.93,35,1055,36.6,104,39,72.3,8.25,6.316666666666666,14:08:34,3
2.3,0.9,22.8,1325,1218,0.92,43,810,35.2,103,39,73.4,8.266666666666667,6.333333333333333,14:08:35,3
2.3,0.9,19.3,1120,973,0.87,22,1127,24.2,98,42,81.7,8.316666666666666,6.383333333333334,14:08:38,3
2.3,0.9,24.9,1447,1278,0.88,23,1415,32.5,99,42,75.4,8.366666666666667,6.433333333333334,14:08:41,3
2.3,0.9,24.4,1418,1246,0.88,24,1355,32.6,101,41,75.3,8.4,6.466666666666667,14:08:43,3
2.2,0.9,22.9,1330,1201,0.9,25,1283,32.3,103,40,75.6,8.45,6.516666666666667,14:08:46,3
2.3,0.9,18.8,1090,1007,0.92,21,1306,27.8,105,38,79,8.5,6.566666666666666,14:08:49,3
2.3,0.9,20.7,1202,1080,0.9,33,906,30,101,40,77.3,8.516666666666667,6.583333333333333,14:08:50,3
2.3,0.9,16.2,940,854,0.91,28,929,25.8,103,40,80.5,8.55,6.616666666666667,14:08:52,3
2.3,0.9,27.8,1617,1543,0.95,32,1348,43.7,106,38,67,8.583333333333334,6.65,14:08:54,3
2.3,0.9,18.7,1083,1054,0.97,28,1068,30.2,106,38,77.1,8.616666666666667,6.683333333333334,14:08:56,3
2.3,0.9,18.1,1053,1040,0.99,27,1099,29.7,107,38,77.6,8.666666666666666,6.733333333333333,14:08:59,3
2.3,0.9,16.5,959,957,1,24,1104,26.9,106,39,79.7,8.7,6.766666666666667,14:09:01,3
2.3,0.9,13.3,774,775,1,15,1453,22.5,109,37,83,8.766666666666667,6.833333333333333,14:09:05,3
2.3,0.9,15.6,908,881,0.97,25,990,24.4,104,40,81.6,8.8,6.866666666666667,14:09:07,3
2.3,0.9,16.7,972,970,1,15,1799,26.2,106,39,80.2,8.883333333333333,6.95,14:09:12,3
2.3,0.9,14.7,855,836,0.98,26,911,23.7,106,39,82.1,8.916666666666666,6.983333333333333,14:09:14,3
2.3,0.9,15,869,843,0.97,30,812,24.4,106,39,81.6,8.95,7.016666666666667,14:09:16,3
2.3,0.9,18,1045,1034,0.99,33,893,29.1,105,39,78,8.983333333333333,7.05,14:09:18,3
2.3,0.9,13.5,783,774,0.99,29,786,22.7,106,39,82.9,9.016666666666667,7.083333333333333,14:09:20,3
2.3,0.9,17.1,993,961,0.97,27,976,26.1,104,40,80.2,9.05,7.116666666666666,14:09:22,3
2.3,0.9,11.7,679,673,0.99,25,791,20,108,38,84.9,9.083333333333334,7.15,14:09:24,3
2.2,0.9,15.4,892,895,1,30,888,26.4,108,37,80.1,9.116666666666667,7.183333333333334,14:09:26,3
2.3,0.9,9.1,531,529,1,40,458,18.4,108,37,86.1,9.15,7.216666666666667,14:09:28,3
2.3,0.9,17.6,1022,1020,1,32,892,28.9,108,38,78.1,9.183333333333334,7.25,14:09:30,3
2.3,0.9,16.4,949,971,1.02,26,1097,29,109,37,78.1,9.216666666666669,7.283333333333333,14:09:32,3
2.2,0.9,15.1,877,917,1.05,28,995,27.6,111,36,79.1,9.25,7.316666666666666,14:09:34,3
2.2,0.9,9.7,562,571,1.01,17,923,15.7,107,39,88.1,9.316666666666666,7.383333333333334,14:09:38,3
2.2,0.9,14.7,852,868,1.02,26,954,24.4,108,38,81.6,9.35,7.416666666666667,14:09:40,3
2.2,0.9,10.2,592,598,1.01,22,781,17.2,107,39,87,9.4,7.466666666666667,14:09:43,3
2.2,0.9,12.9,750,748,1,28,775,22,106,39,83.4,9.433333333333334,7.5,14:09:45,3
2.2,0.9,12.1,705,693,0.98,27,758,20.6,105,39,84.4,9.466666666666669,7.533333333333333,14:09:47,3
2.3,0.9,16,931,922,0.99,22,1191,26.8,108,38,79.8,9.516666666666667,7.583333333333333,14:09:50,3
2.3,0.9,13.7,796,807,1.01,28,873,24.4,107,37,81.6,9.55,7.616666666666667,14:09:52,3
2.3,0.9,13.3,770,779,1.01,25,919,23.4,109,37,82.3,9.583333333333334,7.65,14:09:54,3
2.3,0.9,11.4,664,667,1,27,746,20.2,108,37,84.8,9.633333333333333,7.7,14:09:57,3
2.3,0.9,14,815,813,1,26,896,23.4,107,38,82.3,9.666666666666666,7.733333333333333,14:09:59,3
2.3,0.9,13.1,758,749,0.99,22,991,21.5,107,38,83.8,9.716666666666669,7.783333333333333,14:10:02,3
2.3,0.9,12.3,713,701,0.98,28,740,20.7,106,39,84.3,9.75,7.816666666666666,14:10:04,3
2.3,0.9,12,699,696,1,27,785,20.9,108,38,84.2,9.783333333333331,7.85,14:10:06,3
2.3,0.9,12,698,694,1,26,783,20.2,107,38,84.7,9.816666666666666,7.883333333333333,14:10:08,3
2.3,0.9,12.5,726,736,1.01,26,839,22.1,107,38,83.3,9.866666666666667,7.933333333333334,14:10:11,3
2.3,0.9,12,699,706,1.01,31,694,21.5,109,37,83.8,9.9,7.966666666666667,14:10:13,3
2.3,0.9,11.4,663,664,1,26,763,20,108,37,84.9,9.933333333333334,8,14:10:15,3
2.3,0.9,7.5,437,442,1.01,16,855,14,107,39,89.4,10,8.066666666666666,14:10:19,3
2.3,0.9,14.5,840,809,0.96,25,899,22.9,105,39,82.7,10.033333333333331,8.1,14:10:21,3
2.3,0.9,13.5,785,766,0.98,24,930,22.8,107,38,82.8,10.066666666666666,8.133333333333333,14:10:23,3
2.3,0.9,10.2,592,576,0.97,28,646,17.9,107,38,86.4,10.1,8.166666666666666,14:10:25,3
2.3,0.9,6.2,358,369,1.03,30,471,14.3,112,34,89.2,10.133333333333333,8.2,14:10:27,3
2.3,0.9,16.3,944,950,1.01,32,867,28,107,38,78.9,10.166666666666666,8.233333333333333,14:10:29,3
