clock_time,speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,time,ex_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed,hr
10:17:32,1.1,0.9,11.4,549,480,0.87,33,535,17.8,87.2,103,36,1.3166666666666669,0.01666666666666666,1,3,1,-14.983333333333333,-5.177291666666667,92.54546405925193
10:17:35,2.8,0.9,8.6,414,358,0.86,22,580,12.9,90.7,103,36,1.3666666666666667,0.06666666666666667,1,3,1,-14.933333333333334,-5.146666666666668,91.6030534351145
10:17:37,3,0.9,4.7,226,196,0.87,25,356,9,93.5,105,35,1.4,0.1,1,3,1,-14.9,-5.126250000000001,77.61966364812419
10:17:41,3,0.9,7.6,365,311,0.85,16,640,10.2,92.7,99,39,1.4666666666666668,0.16666666666666666,1,3,1,-14.833333333333334,-5.085416666666667,69.12442396313364
10:17:43,3,0.9,6.5,310,260,0.84,22,448,10,92.9,102,37,1.5,0.2,1,3,1,-14.8,-5.065000000000001,76.92307692307692
10:17:47,3,0.9,6.8,329,276,0.84,20,514,10.2,92.7,102,36,1.5666666666666669,0.26666666666666666,1,3,1,-14.733333333333333,-5.024166666666666,76.97954454180959
10:17:52,3,0.9,9.6,464,397,0.86,10,1142,11.9,91.5,101,38,1.65,0.35,1,3,1,-14.65,-4.973125000000001,89.68609865470852
10:17:56,3,0.9,7.1,339,268,0.79,16,569,8.9,93.6,95,41,1.7166666666666668,0.4166666666666667,1,3,1,-14.583333333333334,-4.932291666666668,99.92013045359246
10:18:00,3,0.9,7.3,350,260,0.74,17,492,8.3,94,92,41,1.7833333333333332,0.48333333333333334,1,3,1,-14.516666666666667,-4.891458333333334,105.7289240801118
10:18:03,3,0.9,9.7,465,343,0.74,17,617,10.7,92.3,93,39,1.8333333333333337,0.5333333333333333,1,3,1,-14.466666666666669,-4.860833333333334,105.63904180925459
10:18:06,3,0.9,12.7,612,442,0.72,19,704,13.4,90.4,94,39,1.8833333333333333,0.5833333333333334,1,3,1,-14.416666666666666,-4.830208333333333,101.54144844036801
10:18:10,3,0.9,7.8,376,271,0.72,17,515,9,93.6,94,39,1.95,0.65,1,3,1,-14.35,-4.789375,88.88888888888889
10:18:13,3,0.9,10.1,486,345,0.71,17,627,10.7,92.3,91,40,2,0.7,1,3,1,-14.3,-4.758750000000001,81.9672131147541
10:18:17,2.9,0.9,10.4,498,347,0.7,16,667,10.9,92.2,91,39,2.066666666666667,0.7666666666666667,1,3,1,-14.233333333333333,-4.717916666666667,86.4598192317036
10:18:20,2.9,0.9,9.5,459,325,0.71,19,558,10.7,92.3,93,38,2.1166666666666667,0.8166666666666667,1,3,1,-14.183333333333334,-4.687291666666667,71.09004739336493
10:18:24,3,0.9,11.9,573,399,0.7,16,736,11.5,91.8,92,39,2.183333333333333,0.8833333333333333,1,3,1,-14.116666666666667,-4.646458333333335,79.38188531977633
10:18:28,3,0.9,12.6,605,418,0.69,16,794,12.5,91,90,40,2.25,0.95,1,3,1,-14.05,-4.605625000000002,97.57026248780372
10:18:32,4.2,0.9,10.6,512,354,0.69,16,719,11.2,92,91,39,2.3166666666666664,1.0166666666666666,2,6.7,1,-13.983333333333334,-4.564791666666668,77.90291942285153
10:18:34,5,0.9,19.8,954,636,0.67,27,684,18.2,87,87,41,2.35,1.05,2,6.7,1,-13.95,-4.5443750000000005,91.56136217605483
10:18:36,7,0.9,20.4,979,667,0.68,27,755,20.5,85.3,92,38,2.3833333333333333,1.0833333333333333,2,6.7,1,-13.916666666666666,-4.523958333333333,98.85710876180454
10:18:38,6.9,0.9,21.5,1032,733,0.71,28,850,24.2,82.7,96,36,2.4166666666666665,1.1166666666666667,2,6.7,1,-13.883333333333333,-4.503541666666667,103.44827586206897
10:18:41,6.6,0.9,19.9,956,686,0.72,24,876,20.8,85.1,96,37,2.466666666666667,1.1666666666666667,2,6.7,1,-13.833333333333334,-4.472916666666668,36.474164133738604
10:18:43,6.6,0.9,17.2,828,604,0.73,28,709,20.1,85.6,97,37,2.5,1.2,2,6.7,1,-13.8,-4.452500000000001,86.58459385620046
10:18:45,6.6,0.9,21.3,1026,771,0.75,28,842,23.5,83.2,96,37,2.533333333333333,1.2333333333333334,2,6.7,1,-13.766666666666666,-4.432083333333333,68.88633754305395
10:18:46,6.6,0.9,15.3,735,544,0.74,40,479,19.3,86.2,97,37,2.55,1.25,2,6.7,1,-13.75,-4.421875,109.58255741916093
10:18:49,6.6,0.9,18.2,877,626,0.71,25,780,19.2,86.3,95,38,2.6,1.3,2,6.7,1,-13.7,-4.391249999999999,60.544904137235115
10:18:51,6.6,0.9,21,1009,713,0.71,25,820,20.8,85.1,94,38,2.6333333333333333,1.3333333333333333,2,6.7,1,-13.666666666666666,-4.370833333333334,NA
10:18:54,6.6,0.9,21.4,1030,714,0.69,25,860,21.1,84.9,93,38,2.6833333333333336,1.3833333333333333,2,6.7,1,-13.616666666666667,-4.340208333333335,105.3951367781155
10:18:56,6.6,0.9,26.3,1267,867,0.68,21,1154,24.6,82.4,91,39,2.716666666666667,1.4166666666666667,2,6.7,1,-13.583333333333334,-4.319791666666667,125.93493141633851
10:18:59,6.6,0.9,25.4,1220,822,0.67,22,1083,23.5,83.2,91,39,2.7666666666666666,1.4666666666666668,2,6.7,1,-13.533333333333331,-4.289166666666667,129.31575060268386
10:19:02,6.6,0.9,24.5,1177,787,0.67,19,1134,21,85,86,42,2.8166666666666664,1.5166666666666666,2,6.7,1,-13.483333333333334,-4.258541666666668,133.03769401330376
10:19:05,6.6,0.9,37,1779,1148,0.65,26,1197,31.5,77.4,89,39,2.8666666666666667,1.5666666666666669,2,6.7,1,-13.433333333333334,-4.227916666666667,136.8302805254782
10:19:07,6.6,0.9,38,1829,1225,0.67,27,1339,36.5,73.9,94,37,2.9,1.6,2,6.7,1,-13.4,-4.207500000000001,139.21188630490957
10:19:08,6.8,0.9,24,1153,808,0.7,43,632,27.5,80.3,97,35,2.9166666666666665,1.6166666666666667,2,6.7,1,-13.383333333333333,-4.197291666666667,138.41290789501693
