clock_time,speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,time,ex_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed,hr
08:56:13,3,0.9,9.2,754,754,1,6,4337,25.3,86.7,107,34,1.5166666666666666,0.16666666666666666,1,3,1,-14.883333333333336,-5.746250000000001,95.8468899521531
08:56:16,3,0.9,1.4,112,109,0.98,16,361,5.9,96.9,110,34,1.5666666666666669,0.21666666666666667,1,3,1,-14.833333333333334,-5.7124999999999995,105.72695431850363
08:56:22,2.9,0.9,11.4,934,987,1.06,11,2835,30.2,84.1,109,35,1.6666666666666663,0.31666666666666665,1,3,1,-14.733333333333334,-5.6450000000000005,107.76994888827977
08:56:28,2.9,0.9,6,496,530,1.07,9,1779,16.5,91.3,111,35,1.7666666666666666,0.4166666666666667,1,3,1,-14.633333333333336,-5.5775,112.15110002410725
08:56:35,3,0.9,9,738,760,1.03,9,2490,21.3,88.8,107,37,1.8833333333333333,0.5333333333333333,1,3,1,-14.516666666666667,-5.49875,102.56410256410257
08:56:42,3,0.9,4.8,398,360,0.9,10,1267,12.2,93.6,100,38,2,0.65,1,3,1,-14.4,-5.419999999999999,111.7333934423387
08:56:45,3,0.9,12.4,1016,763,0.75,17,1261,20.8,89,92,40,2.05,0.7,1,3,1,-14.35,-5.3862499999999995,108.6229946524064
08:56:51,3,0.9,14.6,1201,1002,0.83,10,3004,30.2,84.1,100,37,2.15,0.8,1,3,1,-14.25,-5.318749999999999,111.94068814284968
08:56:58,3,0.9,8.3,680,578,0.85,9,1786,16.9,91.1,103,36,2.2666666666666666,0.9166666666666666,1,3,1,-14.133333333333336,-5.239999999999999,108.4117885170338
08:57:00,3,0.9,7.9,650,505,0.78,22,747,16.2,91.4,99,36,2.3,0.95,1,3,1,-14.1,-5.2175,108.80501903841221
08:57:05,6.1,0.9,9,740,587,0.79,13,1430,18,90.5,101,36,2.3833333333333333,1.0333333333333334,2,7.2,1,-14.016666666666667,-5.16125,112.99795709908068
08:57:09,7.5,0.9,3.8,310,235,0.76,24,620,15,92.1,96,36,2.45,1.1,2,7.2,1,-13.95,-5.11625,109.00702291688667
08:57:10,7.1,0.9,5.3,438,299,0.68,66,263,17.4,90.8,94,34,2.466666666666667,1.1166666666666667,2,7.2,1,-13.933333333333334,-5.1049999999999995,123.58574862507709
08:57:14,7.3,0.9,23.9,1961,1430,0.73,14,3114,43.2,77.2,99,35,2.533333333333333,1.1833333333333331,2,7.2,1,-13.866666666666667,-5.06,122.32428612993058
08:57:17,7.1,0.9,4.5,371,243,0.66,28,480,13.5,92.9,91,38,2.5833333333333335,1.2333333333333334,2,7.2,1,-13.816666666666666,-5.026249999999998,123.20536335462653
08:57:24,7.1,0.9,18.2,1498,1148,0.77,8,3792,32,83.1,87,41,2.7,1.35,2,7.2,1,-13.7,-4.947500000000001,127.6688216439398
08:57:28,7.3,0.9,12.8,1051,704,0.67,15,1363,20.4,89.2,92,37,2.7666666666666666,1.4166666666666667,2,7.2,1,-13.633333333333336,-4.902500000000001,133.7807606263982
08:57:29,7.1,0.9,15.3,1254,744,0.59,37,643,24,87.4,82,40,2.783333333333333,1.4333333333333331,2,7.2,1,-13.616666666666667,-4.89125,132.74401256956577
08:57:33,7.1,0.9,28.1,2312,1463,0.63,15,2561,39.4,79.2,85,40,2.85,1.5,2,7.2,1,-13.55,-4.84625,133.63028953229397
08:57:38,7.1,0.9,18.3,1505,981,0.65,13,2044,26.6,86,88,39,2.9333333333333336,1.5833333333333337,2,7.2,1,-13.466666666666669,-4.79,134.07971875717837
08:57:39,7.3,0.9,16.5,1355,827,0.61,36,690,24.5,87.1,82,40,2.95,1.6,2,7.2,1,-13.45,-4.77875,135.29178487538513
08:57:42,7.1,0.9,29.7,2437,1426,0.58,22,1675,37.5,80.2,80,41,3,1.65,2,7.2,1,-13.4,-4.745,133.92857142857142
08:57:44,7.1,0.9,25.9,2131,1255,0.59,29,1200,35.3,81.4,84,39,3.033333333333333,1.6833333333333331,2,7.2,1,-13.366666666666667,-4.722499999999999,134.93677096618273
08:57:46,7.1,0.9,28.1,2306,1396,0.61,28,1395,38.7,79.6,86,38,3.066666666666667,1.7166666666666668,2,7.2,1,-13.333333333333334,-4.7,136.6742596810934
08:57:52,7.3,0.9,27.6,2267,1544,0.68,11,3654,41.6,78.1,84,42,3.1666666666666665,1.8166666666666669,2,7.2,1,-13.233333333333334,-4.632499999999999,137.14303626845555
08:57:55,7.1,0.9,25.8,2121,1298,0.61,19,1740,32.7,82.7,82,41,3.216666666666667,1.8666666666666667,2,7.2,1,-13.183333333333334,-4.59875,139.86089980439033
08:58:00,7.1,0.9,31.4,2584,1722,0.67,11,3985,42.8,77.4,82,43,3.3,1.95,2,7.2,1,-13.1,-4.5424999999999995,140.4078421120752
08:58:05,7.3,0.9,35.9,2947,1969,0.67,13,3691,49.3,74,86,41,3.3833333333333333,2.033333333333333,2,7.2,1,-13.016666666666667,-4.486249999999999,140.52755426107848
08:58:10,7.1,0.9,26.7,2196,1455,0.66,13,2712,34.3,81.9,81,44,3.466666666666667,2.1166666666666667,2,7.2,1,-12.933333333333334,-4.429999999999999,143.20543200874954
08:58:12,7.1,0.9,40.6,3335,2138,0.64,27,2009,54.8,71.1,85,41,3.5,2.15,2,7.2,1,-12.9,-4.4075,141.29270254393722
08:58:16,7.1,0.9,34.9,2871,2072,0.72,16,3569,58.3,69.2,90,41,3.5666666666666664,2.216666666666667,2,7.2,1,-12.833333333333334,-4.3625,141.8471426575381
08:58:20,7.1,0.9,28.8,2363,1750,0.74,13,3316,42.6,77.5,86,44,3.6333333333333337,2.283333333333333,2,7.2,1,-12.766666666666667,-4.3175,142.97295177843776
08:58:24,7.1,0.9,34.5,2834,2028,0.72,15,3418,50.3,73.5,89,42,3.7,2.35,2,7.2,1,-12.7,-4.2725,144.75798002374802
08:58:29,7.1,0.9,30.2,2481,1869,0.75,14,3558,49.4,73.9,87,44,3.783333333333333,2.4333333333333336,2,7.2,1,-12.616666666666667,-4.21625,143.54149138922753
08:58:30,7.1,0.9,28.8,2368,1574,0.66,35,1197,41.8,78,84,44,3.8,2.45,2,7.2,1,-12.6,-4.205000000000001,141.9750422444002
08:58:33,7.3,0.9,36.3,2988,2299,0.77,19,3193,61.4,67.6,95,40,3.85,2.5,2,7.2,1,-12.55,-4.17125,143.66200693839477
08:58:35,7.1,0.9,29.9,2460,1810,0.74,44,1088,48,74.7,91,41,3.8833333333333337,2.533333333333333,2,7.2,1,-12.516666666666667,-4.148750000000001,143.36938027429173
08:58:37,7,0.9,41.2,3384,2466,0.73,34,1940,65.4,65.5,92,41,3.9166666666666665,2.5666666666666664,2,7.2,1,-12.483333333333334,-4.12625,142.85714285714286
08:58:40,7.3,0.9,33.5,2753,2261,0.82,18,3493,62,67.3,96,40,3.966666666666667,2.6166666666666667,2,7.2,1,-12.433333333333334,-4.0925,146.938971187497
08:58:44,7.1,0.9,31.4,2584,2052,0.79,17,2959,50.3,73.5,91,43,4.033333333333333,2.6833333333333336,2,7.2,1,-12.366666666666667,-4.0475,144.93091859596714
08:58:46,7.3,0.9,30.6,2518,1921,0.76,23,1990,46.5,75.5,92,42,4.066666666666666,2.716666666666667,2,7.2,1,-12.333333333333334,-4.0249999999999995,143.55381550930696
08:58:48,7,0.9,39.2,3225,2426,0.75,39,1632,63.2,66.7,92,41,4.1,2.75,2,7.2,1,-12.3,-4.0025,144.12773805781873
08:58:51,7.3,0.9,31.2,2567,2121,0.83,16,3400,56.1,70.4,95,41,4.15,2.8,2,7.2,1,-12.25,-3.968749999999999,109.71240697227708
08:58:53,7.1,0.9,29.9,2458,1906,0.78,33,1408,46.9,75.2,92,42,4.183333333333334,2.8333333333333335,2,7.2,1,-12.216666666666669,-3.94625,142.02158055732966
08:58:55,7.3,0.9,38.2,3142,2362,0.75,38,1719,64.5,66,94,41,4.216666666666667,2.8666666666666667,2,7.2,1,-12.183333333333334,-3.923749999999999,142.69583172022197
08:58:58,7.1,0.9,37.1,3046,2543,0.83,19,3452,66.2,65.1,96,41,4.266666666666667,2.9166666666666665,2,7.2,1,-12.133333333333336,-3.89,145.39655738473806
08:59:03,7.1,0.9,31,2551,2118,0.83,13,4173,52.3,72.4,88,46,4.35,3,2,7.2,1,-12.05,-3.8337499999999993,146.5203649591508
08:59:07,7.3,0.9,33.1,2719,2254,0.83,15,4044,59.5,68.6,91,44,4.416666666666667,3.066666666666667,2,7.2,1,-11.983333333333334,-3.7887499999999994,146.35242806752376
08:59:10,7.1,0.9,42.7,3512,2857,0.81,19,3748,71.8,62.1,95,41,4.466666666666667,3.1166666666666667,2,7.2,1,-11.933333333333334,-3.755,74.25742574257426
08:59:14,7.3,0.9,32.1,2636,2277,0.86,15,4094,60.2,68.3,93,44,4.533333333333333,3.183333333333333,2,7.2,1,-11.866666666666667,-3.71,148.70459319681092
08:59:19,7.1,0.9,31.9,2622,2170,0.83,12,3973,49.4,74,91,44,4.616666666666667,3.2666666666666666,2,7.2,1,-11.783333333333337,-3.653750000000001,150.38444142921753
08:59:22,7.1,0.9,29.9,2455,1842,0.75,18,2200,39.9,79,85,46,4.666666666666667,3.3166666666666664,2,7.2,1,-11.733333333333334,-3.62,149.0141885903258
08:59:26,7.1,0.9,41.3,3396,2713,0.8,16,4272,66.2,65.1,88,46,4.733333333333333,3.3833333333333333,2,7.2,1,-11.666666666666668,-3.575,148.2998960968449
08:59:30,7.3,0.9,32,2630,2195,0.83,14,3775,53.3,71.9,93,43,4.8,3.45,2,7.2,1,-11.6,-3.53,148.3950435743196
08:59:33,7.1,0.9,26.7,2194,1689,0.77,26,1553,40,78.9,88,45,4.85,3.5,2,7.2,1,-11.55,-3.49625,146.9413270499429
08:59:37,7.1,0.9,37.5,3082,2450,0.79,14,4098,57.8,69.5,85,48,4.916666666666667,3.5666666666666664,2,7.2,1,-11.483333333333334,-3.45125,147.18519380115006
08:59:38,7,0.9,34.2,2809,2132,0.76,38,1480,55.5,70.7,91,43,4.933333333333334,3.5833333333333335,2,7.2,1,-11.466666666666669,-3.4399999999999995,144.40454124189063
08:59:40,7.3,0.9,47.2,3882,3076,0.79,35,2401,83.3,56.1,96,40,4.966666666666667,3.6166666666666663,2,7.2,1,-11.433333333333334,-3.4174999999999995,109.40089983424107
08:59:42,7,0.9,38.3,3151,2702,0.86,34,2354,79.4,58.2,102,37,5,3.65,2,7.2,1,-11.4,-3.3949999999999996,73.52941176470588
08:59:44,7.1,0.9,32.5,2668,2293,0.86,35,1829,63.4,66.5,98,41,5.033333333333333,3.6833333333333336,2,7.2,1,-11.366666666666667,-3.3724999999999996,148.39624341619316
08:59:46,7.1,0.9,35.2,2896,2583,0.89,24,2783,67.3,64.5,98,41,5.066666666666666,3.716666666666667,2,7.2,1,-11.333333333333334,-3.3499999999999996,147.66815434931027
08:59:48,7.1,0.9,32.8,2698,2337,0.87,38,1729,64.9,65.8,101,39,5.1,3.75,2,7.2,1,-11.3,-3.3274999999999997,146.70160512788965
08:59:49,7.1,0.9,42.1,3457,3033,0.88,39,2121,82.1,56.7,100,40,5.116666666666666,3.7666666666666666,2,7.2,1,-11.283333333333337,-3.31625,148.5157614189872
08:59:53,7.1,0.9,34,2793,2606,0.93,18,3793,68.8,63.7,100,41,5.183333333333334,3.8333333333333335,2,7.2,1,-11.216666666666669,-3.2712499999999993,150.94363505183347
08:59:54,7.1,0.9,32.3,2652,2227,0.84,34,1689,57.6,69.6,97,42,5.2,3.85,2,7.2,1,-11.2,-3.26,150.7619889266482
08:59:56,7.1,0.9,32.6,2683,2393,0.89,38,1668,64.2,66.2,99,40,5.233333333333333,3.8833333333333337,2,7.2,1,-11.166666666666668,-3.2375,149.76930685694566
08:59:59,7.1,0.9,34.7,2850,2588,0.91,21,3172,66.1,65.2,99,41,5.283333333333333,3.9333333333333336,2,7.2,1,-11.116666666666667,-3.203749999999999,149.640824703797
09:00:02,7.1,0.9,35,2877,2498,0.87,21,2950,61.5,67.6,97,42,5.333333333333333,3.9833333333333334,2,7.2,1,-11.066666666666666,-3.169999999999999,149.764230780199
09:00:04,7.1,0.9,37.2,3055,2615,0.86,29,2238,65.8,65.3,97,42,5.366666666666666,4.016666666666667,2,7.2,1,-11.033333333333337,-3.147500000000001,148.04467662756778
09:00:06,7.3,0.9,37,3041,2718,0.89,23,3079,71.6,62.2,98,42,5.4,4.05,2,7.2,1,-11,-3.124999999999999,149.25802777008096
09:00:10,7.3,0.9,32.5,2671,2395,0.9,17,3376,58,69.4,97,42,5.466666666666667,4.116666666666666,2,7.2,1,-10.933333333333334,-3.079999999999999,150.1303041260895
09:00:11,7.1,0.9,23.7,1945,1620,0.83,43,887,38.3,79.8,90,46,5.483333333333333,4.133333333333334,2,7.2,1,-10.916666666666668,-3.0687500000000005,150.3797182107703
09:00:15,7.1,0.9,34.3,2822,2416,0.86,14,4013,57.1,69.9,89,47,5.55,4.2,2,7.2,1,-10.85,-3.0237500000000006,150.00843797463608
09:00:19,7.1,0.9,33.7,2771,2280,0.82,16,3414,55.1,71,93,43,5.616666666666667,4.266666666666667,2,7.2,1,-10.783333333333337,-2.9787500000000007,151.32432638729867
09:00:23,7.1,0.9,36.3,2985,2483,0.83,15,3859,58,69.4,92,44,5.683333333333334,4.333333333333333,2,7.2,1,-10.716666666666669,-2.9337500000000007,150.19926310248889
09:00:27,7.1,0.9,36.6,3008,2532,0.84,17,3526,60.3,68.2,93,44,5.75,4.4,2,7.2,1,-10.65,-2.88875,151.32432638729867
09:00:29,7,0.9,29.3,2410,1972,0.82,30,1616,48,74.7,93,43,5.783333333333333,4.433333333333334,2,7.2,1,-10.616666666666667,-2.86625,148.75027648750276
09:00:31,7,0.9,41.2,3388,2862,0.84,22,3327,71.5,62.3,96,42,5.816666666666666,4.466666666666667,2,7.2,1,-10.583333333333334,-2.84375,149.27682433979663
09:00:33,7.3,0.9,42.1,3461,2885,0.83,40,1891,76.1,59.9,97,41,5.85,4.5,2,7.2,1,-10.55,-2.82125,150.94936708860757
09:00:36,7.3,0.9,34.6,2846,2587,0.91,18,3632,66.9,64.7,98,41,5.9,4.55,2,7.2,1,-10.5,-2.7874999999999996,151.65200656152723
09:00:40,7.1,0.9,35,2873,2574,0.9,16,3888,61.4,67.6,96,43,5.966666666666667,4.616666666666667,2,7.2,1,-10.433333333333334,-2.7424999999999997,151.01074514555367
09:00:43,7.1,0.9,36.1,2966,2679,0.9,19,3559,66.9,64.7,99,41,6.016666666666667,4.666666666666667,2,7.2,1,-10.383333333333333,-2.7087499999999993,152.8863382585889
09:00:48,7.1,0.9,26.6,2185,1828,0.84,13,3107,41.2,78.3,90,46,6.1,4.75,2,7.2,1,-10.3,-2.6525,155.03875968992247
09:00:49,7.1,0.9,41,3368,2640,0.78,41,1567,64.8,65.8,91,44,6.116666666666666,4.766666666666667,2,7.2,1,-10.283333333333337,-2.6412500000000003,153.06982739378745
09:00:51,7.3,0.9,30,2469,1881,0.76,43,1230,52.7,72.2,93,43,6.15,4.8,2,7.2,1,-10.25,-2.6187499999999995,151.77152232989795
09:00:54,7.3,0.9,43.6,3582,3073,0.86,19,4005,77,59.4,94,44,6.2,4.85,2,7.2,1,-10.2,-2.585,150.1936163013647
09:00:55,7.3,0.9,40.8,3349,2839,0.85,54,1479,79.2,58.2,98,41,6.216666666666667,4.866666666666667,2,7.2,1,-10.183333333333334,-2.5737499999999995,150.50755056755204
