Time	Ex Time	Time (Clock)	Speed	Grade	VO2	VO2	VCO2	RER	RR	Vt BTPS	VE BTPS	BR	PETO2	PETCO2	HR	HRR
(min)	(min)	(Clock)	(MPH)	(%)	(mL/kg/min)	(mL/min)	(mL/min)		(br/min)	(mL)	(L/min)	(%)	(mmHg)	(mmHg)	(BPM)	(%)
0:10	 	11:32:06	0.0	0.0	3.7	223	163	0.73	41	221	9.1	92.8	104	30	 	 
0:15	 	11:32:11	0.0	0.0	3.7	218	148	0.68	11	451	5.0	96.0	91	37	 	 
0:17	 	11:32:13	0.0	0.0	13.8	823	579	0.70	32	507	16.3	87.0	86	39	 	 
0:20	 	11:32:16	0.0	0.0	10.5	628	415	0.66	22	602	13.5	89.2	92	36	 	 
0:23	 	11:32:19	0.0	0.0	13.2	787	542	0.69	24	743	17.7	85.9	97	34	 	 
0:25	 	11:32:21	0.0	0.0	9.7	581	412	0.71	25	567	14.2	88.7	97	34	 	 
0:28	 	11:32:24	0.0	0.0	10.2	606	443	0.73	23	666	15.1	87.9	99	33	 	 
0:31	 	11:32:27	0.0	0.0	6.8	404	304	0.75	20	565	11.3	91.0	101	33	 	 
0:33	 	11:32:29	0.0	0.0	10.5	624	468	0.75	26	613	15.9	87.4	99	34	 	 
0:36	 	11:32:32	0.0	0.0	7.9	473	365	0.77	22	565	12.4	90.1	102	33	 	 
0:39	 	11:32:35	0.0	0.0	7.9	470	367	0.78	16	758	12.4	90.1	99	35	 	 
0:42	 	11:32:38	0.0	0.0	7.0	419	317	0.76	22	506	11.3	91.0	99	35	 	 
0:47	0:02	11:32:43	2.8	0.9	9.5	564	445	0.79	27	556	15.2	87.9	99	34	 	 
0:51	0:06	11:32:47	3.0	0.9	15.3	911	835	0.92	14	2199	30.5	75.7	111	30	 	 
0:53	0:08	11:32:49	3.0	0.9	6.7	398	337	0.85	31	427	13.3	89.4	104	34	 	 
0:59	0:14	11:32:55	2.9	0.9	8.5	505	457	0.90	10	1445	14.9	88.1	101	36	 	 
1:03	0:18	11:32:59	3.0	0.9	10.2	606	503	0.83	15	988	15.0	88.0	101	35	 	 
1:06	0:21	11:33:02	3.0	0.9	6.5	390	311	0.80	19	545	10.5	91.6	100	35	 	 
1:08	0:23	11:33:04	3.0	0.9	9.6	573	451	0.79	24	587	14.3	88.6	99	36	 	 
1:11	0:26	11:33:07	3.0	0.9	8.2	489	391	0.80	22	592	13.2	89.5	103	34	 	 
1:13	0:28	11:33:09	3.0	0.9	7.0	417	324	0.78	25	445	11.1	91.1	99	35	 	 
1:16	0:31	11:33:12	3.0	0.9	7.0	416	322	0.77	26	422	11.1	91.2	98	35	 	 
1:18	0:33	11:33:14	2.9	0.9	8.8	525	404	0.77	28	474	13.2	89.5	99	35	 	 
1:20	0:35	11:33:16	2.9	0.9	7.4	444	338	0.76	27	420	11.3	91.0	99	35	 	 
1:24	0:39	11:33:20	2.9	0.9	15.5	928	776	0.84	15	1742	25.5	79.6	105	32	 	 
1:27	0:42	11:33:23	3.0	0.9	3.0	181	145	0.80	24	289	6.9	94.5	101	34	 	 
1:37	0:52	11:33:33	3.0	0.9	9.2	548	450	0.82	6	2472	14.5	88.4	95	35	 	 
1:39	0:54	11:33:35	3.0	0.9	14.1	844	538	0.64	30	526	15.5	87.6	85	39	 	 
1:42	0:57	11:33:38	3.0	0.9	10.5	625	380	0.61	17	623	10.8	91.4	84	39	 	 
1:44	0:59	11:33:40	3.5	0.9	18.2	1088	682	0.63	29	684	20.1	84.0	89	37	 	 
1:46	1:01	11:33:42	4.5	0.9	13.0	773	488	0.63	31	554	17.3	86.2	95	34	 	 
1:48	1:03	11:33:44	6.2	0.9	11.1	664	459	0.69	34	520	17.8	85.8	101	31	 	 
1:51	1:06	11:33:47	6.3	0.9	18.0	1072	764	0.71	22	1144	25.1	80.0	99	34	 	 
1:53	1:08	11:33:49	6.1	0.9	18.3	1094	774	0.71	29	831	23.9	81.0	97	35	 	 
1:55	1:10	11:33:51	6.0	0.9	16.8	1004	718	0.72	28	809	23.0	81.7	98	34	 	 
1:57	1:12	11:33:53	6.1	0.9	15.0	898	667	0.74	26	843	22.0	82.5	100	33	 	 
2:01	1:16	11:33:57	6.1	0.9	18.9	1131	879	0.78	16	1750	28.5	77.3	102	33	 	 
2:03	1:18	11:33:59	6.2	0.9	20.2	1203	852	0.71	30	872	26.2	79.1	95	36	 	 
2:05	1:20	11:34:01	6.1	0.9	18.2	1084	724	0.67	31	744	23.1	81.6	94	36	 	 
2:09	1:24	11:34:05	6.0	0.9	20.4	1215	849	0.70	16	1510	24.9	80.2	92	37	 	 
2:11	1:26	11:34:07	6.2	0.9	20.2	1208	760	0.63	28	851	23.6	81.2	91	36	 	 
2:15	1:30	11:34:11	6.1	0.9	24.8	1481	1004	0.68	15	2005	29.8	76.2	93	36	 	 
2:17	1:32	11:34:13	6.1	0.9	25.7	1534	941	0.61	32	899	28.4	77.4	88	37	 	 
2:21	1:36	11:34:17	6.0	0.9	27.8	1657	1073	0.65	15	2094	30.9	75.3	91	36	 	 
2:23	1:38	11:34:19	6.1	0.9	26.9	1606	944	0.59	32	890	28.5	77.3	86	38	 	 
2:26	1:41	11:34:22	6.2	0.9	27.3	1632	1094	0.67	15	2052	31.7	74.7	90	37	 	 
2:29	1:44	11:34:25	6.1	0.9	23.9	1424	847	0.59	25	972	24.2	80.7	85	39	 	 
2:31	1:46	11:34:27	6.1	0.9	29.0	1731	1035	0.60	31	936	28.9	76.9	84	39	 	 
2:34	1:49	11:34:30	6.1	0.9	35.9	2141	1398	0.65	17	2417	40.0	68.2	89	37	 	 
2:37	1:52	11:34:33	6.2	0.9	29.8	1777	1124	0.63	26	1195	31.0	75.3	86	39	 	 
2:41	1:56	11:34:37	6.2	0.9	30.2	1804	1254	0.70	16	2198	35.3	71.9	90	38	 	 
