Time	Ex Time	Time (Clock)	Speed	Grade	VO2	VO2	VCO2	RER	RR	Vt BTPS	VE BTPS	PETO2	PETCO2	HeartRate	HRR	BR
(min)	(min)	(Clock)	(MPH)	(%)	(mL/kg/min)	(mL/min)	(mL/min)		(br/min)	(mL)	(L/min)	(mmHg)	(mmHg)	(BPM)	(%)	(%)
0:13	 	10:30:03	0.0	0.0	15.6	747	593	0.79	32	594	18.9	100	35	 	 	86.5
0:17	 	10:30:07	0.0	0.0	2.3	108	89	0.82	16	345	5.4	104	33	 	 	96.1
0:23	 	10:30:13	0.0	0.0	3.1	150	117	0.78	12	445	5.2	102	34	 	 	96.3
Start Exercise																
0:26	0:01	10:30:16	2.1	0.8	8.2	394	302	0.77	19	477	8.9	99	36	 	 	93.7
0:29	0:04	10:30:19	2.8	0.9	7.3	349	261	0.75	21	461	9.8	96	37	 	 	93.0
0:32	0:07	10:30:22	3.0	0.9	11.4	547	407	0.74	20	645	12.9	97	36	 	 	90.8
0:36	0:11	10:30:26	2.9	0.9	8.2	394	290	0.74	16	609	9.8	96	37	 	 	93.0
0:40	0:15	10:30:30	3.0	0.9	9.8	470	331	0.70	15	678	10.5	92	39	 	 	92.5
0:43	0:18	10:30:33	3.0	0.9	11.4	544	374	0.69	16	722	11.7	92	38	 	 	91.6
0:48	0:23	10:30:38	2.9	0.9	10.5	505	353	0.70	13	803	10.6	91	39	 	 	92.4
0:51	0:26	10:30:41	3.0	0.9	13.1	629	444	0.70	23	637	14.6	95	37	 	 	89.6
0:54	0:29	10:30:44	3.0	0.9	13.1	626	461	0.74	19	760	14.4	96	37	 	 	89.7
0:57	0:32	10:30:47	3.0	0.9	12.1	580	432	0.74	20	702	14.0	97	37	 	 	90.0
1:00	0:35	10:30:50	3.0	0.9	10.5	504	377	0.75	19	662	12.4	97	37	 	 	91.1
1:04	0:39	10:30:54	3.0	0.9	9.4	451	328	0.73	15	682	10.4	96	38	 	 	92.6
1:07	0:42	10:30:57	3.0	0.9	11.9	569	402	0.71	17	731	12.6	94	38	 	 	91.0
1:11	0:46	10:31:01	3.0	0.9	10.6	507	350	0.69	19	589	11.1	91	39	 	 	92.1
1:14	0:49	10:31:04	3.0	0.9	10.4	499	343	0.69	15	690	10.5	93	38	 	 	92.5
1:17	0:52	10:31:07	3.0	0.9	15.9	760	510	0.67	21	732	15.6	90	39	 	 	88.8
1:21	0:56	10:31:11	3.0	0.9	14.1	674	463	0.69	16	898	14.0	90	39	 	 	90.0
1:24	0:59	10:31:14	3.7	0.9	14.9	715	484	0.68	19	791	14.7	91	38	 	 	89.5
1:27	1:02	10:31:17	5.7	0.9	20.1	964	652	0.68	21	918	19.0	94	37	 	 	86.4
1:31	1:06	10:31:21	6.2	0.9	18.8	901	637	0.71	15	1157	17.7	93	38	 	 	87.3
1:34	1:09	10:31:24	6.0	0.9	19.8	950	667	0.70	19	1005	19.6	95	37	 	 	86.0
