speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,time,ex_time,clock_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed
6.2,0.9,33.2,2741,2569,0.94,43,1721,73.2,54.4,106,37,4.466666666666667,3.3666666666666667,11:50:57,2,6.3,1,-11.633333333333333,-2.889166666666667
6.2,0.9,33.9,2800,2677,0.96,20,3677,74,53.9,102,40,4.516666666666667,3.4166666666666665,11:51:00,2,6.3,1,-11.583333333333334,-2.8604166666666684
6.3,0.9,32.4,2677,2372,0.89,37,1775,65,59.5,101,41,4.533333333333333,3.4333333333333336,11:51:01,2,6.3,1,-11.566666666666666,-2.850833333333334
6.2,0.9,31.9,2632,2411,0.92,39,1665,65.7,59,103,39,4.566666666666666,3.466666666666667,11:51:03,2,6.3,1,-11.533333333333333,-2.831666666666668
6.1,0.9,38.4,3168,2807,0.89,42,1850,77.6,51.6,102,40,4.583333333333333,3.4833333333333334,11:51:04,2,6.3,1,-11.516666666666666,-2.8220833333333335
6.3,0.9,38.7,3196,2854,0.89,44,1833,80.3,50,103,39,4.616666666666667,3.5166666666666666,11:51:06,2,6.3,1,-11.483333333333334,-2.8029166666666683
6.3,0.9,37.6,3106,2895,0.93,30,2704,80.7,49.7,105,38,4.65,3.55,11:51:08,2,6.3,1,-11.45,-2.7837500000000004
6.2,0.9,31.1,2564,2332,0.91,43,1613,70.1,56.3,105,38,4.666666666666667,3.5666666666666664,11:51:09,2,6.3,1,-11.433333333333334,-2.774166666666668
6.3,0.9,28.6,2361,2227,0.94,26,2270,59.7,62.8,104,39,4.7,3.6,11:51:11,2,6.3,1,-11.4,-2.755000000000001
6.2,0.9,26.9,2221,1875,0.84,20,2153,42.1,73.8,95,44,4.75,3.65,11:51:14,2,6.3,1,-11.35,-2.726250000000001
6.2,0.9,42.5,3510,3046,0.87,29,2727,79,50.7,100,41,4.783333333333333,3.6833333333333336,11:51:16,2,6.3,1,-11.316666666666666,-2.707083333333334
6.2,0.9,35.4,2920,2698,0.92,38,2018,76.6,52.2,105,38,4.816666666666666,3.716666666666667,11:51:18,2,6.3,1,-11.283333333333333,-2.687916666666667
6.3,0.9,40.6,3351,3072,0.92,41,2139,87.9,45.2,104,38,4.833333333333333,3.7333333333333334,11:51:19,2,6.3,1,-11.266666666666666,-2.6783333333333337
6.3,0.9,30.6,2527,2352,0.93,38,1752,67.4,58,105,38,4.866666666666667,3.7666666666666666,11:51:21,2,6.3,1,-11.233333333333334,-2.6591666666666685
6.3,0.9,39,3222,3070,0.95,24,3612,86.3,46.2,105,39,4.916666666666667,3.8166666666666664,11:51:24,2,6.3,1,-11.183333333333334,-2.630416666666668
6.3,0.9,32.2,2661,2529,0.95,40,1746,69.8,56.5,105,38,4.933333333333334,3.8333333333333335,11:51:25,2,6.3,1,-11.166666666666666,-2.6208333333333336
6.3,0.9,32.7,2698,2500,0.93,28,2446,68.6,57.3,104,39,4.966666666666667,3.8666666666666667,11:51:27,2,6.3,1,-11.133333333333333,-2.6016666666666675
6.3,0.9,39,3217,2959,0.92,43,1929,83.2,48.1,103,39,5,3.9,11:51:29,2,6.3,1,-11.1,-2.5825000000000005
6.2,0.9,30.7,2534,2356,0.93,36,1898,67.4,58,103,39,5.016666666666667,3.9166666666666665,11:51:30,2,6.3,1,-11.083333333333334,-2.572916666666668
6.3,0.9,26.5,2188,1770,0.81,26,1622,41.6,74.1,93,45,5.066666666666666,3.966666666666667,11:51:33,2,6.3,1,-11.033333333333333,-2.5441666666666674
6.3,0.9,41.9,3456,3019,0.87,41,1991,81.8,49,101,40,5.083333333333333,3.9833333333333334,11:51:34,2,6.3,1,-11.016666666666666,-2.534583333333334
6.3,0.9,44.6,3678,3387,0.92,40,2444,97.7,39.1,105,38,5.116666666666666,4.016666666666667,11:51:36,2,6.3,1,-10.983333333333334,-2.5154166666666677
6.2,0.9,40.7,3358,3228,0.96,44,2153,95.7,40.4,106,37,5.133333333333334,4.033333333333333,11:51:37,2,6.3,1,-10.966666666666667,-2.5058333333333342
6.3,0.9,32.6,2687,2813,1.05,46,1835,84.7,47.2,109,36,5.15,4.05,11:51:38,2,6.3,1,-10.95,-2.4962500000000007
6.2,0.9,32.8,2709,2772,1.02,44,1872,82,48.9,110,36,5.183333333333334,4.083333333333333,11:51:40,2,6.3,1,-10.916666666666668,-2.4770833333333346
6.2,0.9,36.6,3023,2948,0.98,26,3254,83.1,48.2,106,38,5.216666666666667,4.116666666666666,11:51:42,2,6.3,1,-10.883333333333333,-2.4579166666666676
6.2,0.9,32,2642,2613,0.99,39,1886,74,53.9,107,38,5.233333333333333,4.133333333333334,11:51:43,2,6.3,1,-10.866666666666667,-2.448333333333334
6.3,0.9,36.4,3008,2874,0.96,50,1752,86.9,45.9,108,37,5.266666666666667,4.166666666666667,11:51:45,2,6.3,1,-10.833333333333332,-2.429166666666667
6.2,0.9,38.4,3173,3044,0.96,47,1902,89.9,44,106,37,5.283333333333333,4.183333333333334,11:51:46,2,6.3,1,-10.816666666666666,-2.4195833333333345
6.2,0.9,32.2,2656,2602,0.98,43,1865,81.1,49.5,107,37,5.3,4.2,11:51:47,2,6.3,1,-10.8,-2.410000000000001
6.3,0.9,34.4,2841,2754,0.97,38,2087,78.8,50.9,106,38,5.333333333333333,4.233333333333333,11:51:49,2,6.3,1,-10.766666666666666,-2.390833333333334
6.2,0.9,31.7,2620,2628,1,39,1942,75.7,52.9,107,37,5.35,4.25,11:51:50,2,6.3,1,-10.75,-2.3812500000000005
6.1,0.9,19.6,1615,1396,0.86,23,1550,35.2,78,96,44,5.4,4.3,11:51:53,2,6.3,1,-10.7,-2.352500000000001
6.3,0.9,33.9,2797,2260,0.81,34,1606,55.4,65.5,93,45,5.433333333333334,4.333333333333333,11:51:55,2,6.3,1,-10.666666666666668,-2.333333333333335
6.2,0.9,44.9,3709,3060,0.82,39,2081,81.6,49.2,98,41,5.45,4.35,11:51:56,2,6.3,1,-10.65,-2.3237500000000013
6.2,0.9,31.5,2600,2078,0.8,25,2063,52.5,67.3,95,43,5.5,4.4,11:51:59,2,6.3,1,-10.6,-2.295000000000001
6.2,0.9,40.9,3380,2814,0.83,31,2349,71.9,55.2,96,42,5.533333333333333,4.433333333333334,11:52:01,2,6.3,1,-10.566666666666666,-2.275833333333334
6.3,0.9,44,3629,3221,0.89,36,2524,90.1,43.8,103,39,5.55,4.45,11:52:02,2,6.3,1,-10.55,-2.266250000000001
6.3,0.9,40.9,3377,3036,0.9,44,2001,87.6,45.4,104,38,5.583333333333333,4.483333333333333,11:52:04,2,6.3,1,-10.516666666666666,-2.2470833333333333
6.3,0.9,40,3299,3053,0.93,43,2069,88.7,44.8,105,38,5.6,4.5,11:52:05,2,6.3,1,-10.5,-2.2375000000000007
6.2,0.9,33.6,2773,2527,0.91,36,2024,72.7,54.7,105,38,5.633333333333333,4.533333333333333,11:52:07,2,6.3,1,-10.466666666666667,-2.2183333333333346
6.3,0.9,37.8,3119,2878,0.92,45,1879,84.8,47.2,106,38,5.65,4.55,11:52:08,2,6.3,1,-10.45,-2.20875
6.3,0.9,39.7,3280,3133,0.96,35,2596,91.6,42.9,106,38,5.683333333333334,4.583333333333333,11:52:10,2,6.3,1,-10.416666666666668,-2.189583333333335
6.2,0.9,31.2,2578,2493,0.97,37,1941,71.4,55.5,105,38,5.7,4.6,11:52:11,2,6.3,1,-10.4,-2.1800000000000015
6.3,0.9,33,2726,2458,0.9,41,1756,72.7,54.7,104,39,5.733333333333333,4.633333333333333,11:52:13,2,6.3,1,-10.366666666666667,-2.1608333333333345
6.3,0.9,43.2,3566,3316,0.93,48,2015,97.5,39.2,106,37,5.75,4.65,11:52:14,2,6.3,1,-10.35,-2.151250000000001
6.3,0.9,35,2890,2738,0.95,46,1792,82.7,48.5,106,38,5.766666666666667,4.666666666666667,11:52:15,2,6.3,1,-10.333333333333332,-2.1416666666666666
6.3,0.9,38.7,3197,3071,0.96,36,2450,87.5,45.5,107,37,5.8,4.7,11:52:17,2,6.3,1,-10.3,-2.1225000000000014
6.3,0.9,35,2886,2774,0.96,43,1912,83.1,48.2,107,37,5.833333333333333,4.733333333333333,11:52:19,2,6.3,1,-10.266666666666666,-2.1033333333333335
6.1,0.9,31.5,2600,2334,0.9,35,1908,66.2,58.8,106,38,5.85,4.75,11:52:20,2,6.3,1,-10.25,-2.093750000000001
6.3,0.9,39.8,3287,3103,0.94,47,1933,89.9,44,106,38,5.883333333333333,4.783333333333333,11:52:22,2,6.3,1,-10.216666666666667,-2.074583333333334
6.2,0.9,38.9,3215,3104,0.97,43,2247,95.6,40.4,108,36,5.9,4.8,11:52:23,2,6.3,1,-10.2,-2.0650000000000004
6.2,0.9,31.8,2621,2656,1.01,22,3488,77.5,51.7,107,38,5.95,4.85,11:52:26,2,6.3,1,-10.15,-2.036250000000001
6.3,0.9,26.8,2215,1998,0.9,35,1554,54.5,66,100,42,5.966666666666667,4.866666666666667,11:52:27,2,6.3,1,-10.133333333333333,-2.0266666666666673
6.3,0.9,31.7,2615,2213,0.85,27,1843,49.2,69.4,94,44,6.016666666666667,4.916666666666667,11:52:30,2,6.3,1,-10.083333333333332,-1.9979166666666668
6.3,0.9,40.2,3322,2963,0.89,27,2877,77.8,51.5,102,39,6.05,4.95,11:52:32,2,6.3,1,-10.05,-1.9787500000000016
6.2,0.9,34.7,2861,2598,0.91,27,2617,71.1,55.7,104,38,6.083333333333333,4.983333333333333,11:52:34,2,6.3,1,-10.016666666666666,-1.9595833333333337
6.3,0.9,37.6,3102,2862,0.92,27,2955,78.8,50.9,105,38,6.116666666666666,5.016666666666667,11:52:36,2,6.3,1,-9.983333333333334,-1.9404166666666685
6.3,0.9,33.7,2782,2608,0.94,30,2371,71.8,55.2,104,39,6.15,5.05,11:52:38,2,6.3,1,-9.95,-1.9212500000000006
6.2,0.9,30.6,2523,2388,0.95,42,1571,65.9,58.9,104,39,6.183333333333334,5.083333333333333,11:52:40,2,6.3,1,-9.916666666666668,-1.9020833333333345
6.3,0.9,39.7,3280,2961,0.9,28,2822,78,51.4,102,40,6.216666666666667,5.116666666666666,11:52:42,2,6.3,1,-9.883333333333333,-1.8829166666666675
6.3,0.9,34.7,2865,2699,0.94,37,1966,73.3,54.3,103,39,6.233333333333333,5.133333333333334,11:52:43,2,6.3,1,-9.866666666666667,-1.8733333333333348
6.2,0.9,24.2,1995,1618,0.81,22,1830,40.1,75,91,46,6.283333333333333,5.183333333333334,11:52:46,2,6.3,1,-9.816666666666666,-1.8445833333333344
6.3,0.9,46,3800,3220,0.85,39,2079,81.5,49.2,97,41,6.316666666666666,5.216666666666667,11:52:48,2,6.3,1,-9.783333333333333,-1.8254166666666674
6.3,0.9,46.6,3848,3348,0.87,45,2093,93.7,41.6,102,39,6.333333333333333,5.233333333333333,11:52:49,2,6.3,1,-9.766666666666666,-1.8158333333333339
6.2,0.9,37.3,3076,2742,0.89,43,1853,80.6,49.8,103,38,6.35,5.25,11:52:50,2,6.3,1,-9.75,-1.8062500000000012
6.3,0.9,32,2644,2412,0.91,45,1583,71.4,55.5,104,38,6.383333333333334,5.283333333333333,11:52:52,2,6.3,1,-9.716666666666667,-1.7870833333333342
6.3,0.9,33,2727,2395,0.88,44,1548,68.8,57.1,102,39,6.4,5.3,11:52:53,2,6.3,1,-9.7,-1.7775000000000007
6.2,0.9,35.1,2900,2652,0.91,47,1598,74.9,53.3,103,39,6.416666666666667,5.316666666666666,11:52:54,2,6.3,1,-9.683333333333334,-1.7679166666666672
6.2,0.9,39.7,3276,3064,0.94,44,1948,86.6,46.1,104,38,6.45,5.35,11:52:56,2,6.3,1,-9.65,-1.7487500000000011
6.2,0.9,36.1,2983,2882,0.97,27,3097,84.5,47.4,107,37,6.483333333333333,5.383333333333334,11:52:58,2,6.3,1,-9.616666666666667,-1.7295833333333341
6.2,0.9,35.5,2933,2875,0.98,43,1954,83.1,48.2,107,37,6.5,5.4,11:52:59,2,6.3,1,-9.6,-1.7200000000000006
6.3,0.9,31.9,2632,2399,0.91,39,1787,69.2,56.9,103,39,6.533333333333333,5.433333333333334,11:53:01,2,6.3,1,-9.566666666666666,-1.7008333333333336
6.3,0.9,34.9,2880,2732,0.95,43,1773,77.1,52,105,38,6.55,5.45,11:53:02,2,6.3,1,-9.55,-1.691250000000001
6.2,0.9,34.2,2822,2658,0.94,30,2438,72.4,54.9,104,39,6.583333333333333,5.483333333333333,11:53:04,2,6.3,1,-9.516666666666666,-1.672083333333334
6.2,0.9,38.2,3157,2996,0.95,40,2094,83.8,47.8,105,38,6.616666666666667,5.516666666666667,11:53:06,2,6.3,1,-9.483333333333334,-1.652916666666668
6.3,0.9,35.8,2953,2815,0.95,47,1739,81.5,49.2,106,37,6.633333333333333,5.533333333333333,11:53:07,2,6.3,1,-9.466666666666667,-1.6433333333333344
6.3,0.9,37.6,3106,2937,0.95,45,1808,81,49.6,105,38,6.65,5.55,11:53:08,2,6.3,1,-9.45,-1.63375
6.3,0.9,38.1,3149,2800,0.89,41,1936,78.5,51.1,103,39,6.683333333333334,5.583333333333333,11:53:10,2,6.3,1,-9.416666666666668,-1.6145833333333348
6.2,0.9,37.2,3068,2962,0.97,23,3522,81.9,49,105,38,6.733333333333333,5.633333333333333,11:53:13,2,6.3,1,-9.366666666666667,-1.5858333333333343
6.3,0.9,36.9,3045,2734,0.9,42,1818,76.8,52.1,104,39,6.75,5.65,11:53:14,2,6.3,1,-9.35,-1.5762500000000008
6.3,0.9,33.9,2798,2519,0.9,44,1660,73.8,54,105,38,6.766666666666667,5.666666666666667,11:53:15,2,6.3,1,-9.333333333333332,-1.5666666666666664
6.2,0.9,33.5,2769,2473,0.89,45,1577,71.7,55.3,104,38,6.8,5.7,11:53:17,2,6.3,1,-9.3,-1.5475000000000012
6.2,0.9,34.1,2813,2571,0.91,45,1647,74.9,53.3,104,38,6.816666666666666,5.716666666666667,11:53:18,2,6.3,1,-9.283333333333333,-1.5379166666666677
6.2,0.9,20.2,1670,1424,0.85,25,1457,36.1,77.5,96,44,6.85,5.75,11:53:20,2,6.3,1,-9.25,-1.5187500000000007
6.3,0.9,40.8,3366,2740,0.81,34,1997,66.9,58.3,94,43,6.883333333333333,5.783333333333333,11:53:22,2,6.3,1,-9.216666666666667,-1.4995833333333346
6.2,0.9,46,3801,3316,0.87,41,2145,88.2,45.1,99,40,6.916666666666667,5.816666666666666,11:53:24,2,6.3,1,-9.183333333333334,-1.4804166666666676
6.3,0.9,42.9,3538,3045,0.86,42,2078,87.2,45.7,103,38,6.933333333333334,5.833333333333333,11:53:25,2,6.3,1,-9.166666666666668,-1.470833333333335
6.3,0.9,39.8,3285,2950,0.9,40,2136,85.5,46.8,104,38,6.966666666666667,5.866666666666667,11:53:27,2,6.3,1,-9.133333333333333,-1.451666666666667
6.3,0.9,34.2,2825,2712,0.96,21,3720,76.7,52.2,104,40,7,5.9,11:53:29,2,6.3,1,-9.1,-1.432500000000001
